date,currency,instrument,expiry,strike,type,open_interest,mark_iv,underlying_usd,source
2026-08-21,BTC,BTC-4SEP26-66000-C,4SEP26,66000,call,459.6,42.19,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-66000-P,4SEP26,66000,put,138.2,42.19,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-67000-C,4SEP26,67000,call,980.2,40.93,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-67000-P,4SEP26,67000,put,71.9,40.93,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-68000-C,4SEP26,68000,call,963,39.84,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-68000-P,4SEP26,68000,put,211.5,39.84,73929.16,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-69000-C,4SEP26,69000,call,434.6,39.01,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-69000-P,4SEP26,69000,put,131.7,39.01,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-70000-C,4SEP26,70000,call,808.4,38.36,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-70000-P,4SEP26,70000,put,56.8,38.36,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-71000-C,4SEP26,71000,call,971,37.89,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-71000-P,4SEP26,71000,put,73.4,37.89,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-72000-C,4SEP26,72000,call,615.9,37.5,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-72000-P,4SEP26,72000,put,3.6,37.5,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-73000-C,4SEP26,73000,call,589.4,37.29,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-73000-P,4SEP26,73000,put,2.6,37.29,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-74000-C,4SEP26,74000,call,812.4,37.16,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-74000-P,4SEP26,74000,put,0,37.16,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-75000-C,4SEP26,75000,call,906.9,37.34,73929.16,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-75000-P,4SEP26,75000,put,0.1,37.34,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-76000-C,4SEP26,76000,call,687.6,37.52,73929.16,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-76000-P,4SEP26,76000,put,0,37.52,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-78000-C,4SEP26,78000,call,58.7,38.35,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-78000-P,4SEP26,78000,put,7.2,38.35,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-80000-C,4SEP26,80000,call,366.6,39.74,73929.16,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-80000-P,4SEP26,80000,put,6.5,39.74,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-85000-C,4SEP26,85000,call,0.1,45.24,73927.59,bykaranteli.com
2026-08-21,BTC,BTC-4SEP26-85000-P,4SEP26,85000,put,0,45.24,73927.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-1800-C,11SEP26,1800,call,0,61.61,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-1800-P,11SEP26,1800,put,102,61.61,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2000-C,11SEP26,2000,call,4,53.36,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2000-P,11SEP26,2000,put,1363,53.36,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2100-C,11SEP26,2100,call,1,50.92,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2100-P,11SEP26,2100,put,244,50.92,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2150-C,11SEP26,2150,call,0,50.25,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2150-P,11SEP26,2150,put,59,50.25,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2200-C,11SEP26,2200,call,0,49.9,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2200-P,11SEP26,2200,put,96,49.9,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2250-C,11SEP26,2250,call,0,49.75,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2250-P,11SEP26,2250,put,394,49.75,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2300-C,11SEP26,2300,call,74,50.11,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2300-P,11SEP26,2300,put,0,50.11,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2350-C,11SEP26,2350,call,21,50.36,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2350-P,11SEP26,2350,put,70,50.36,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2400-C,11SEP26,2400,call,528,51.15,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2400-P,11SEP26,2400,put,0,51.15,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2450-C,11SEP26,2450,call,175,51.81,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2450-P,11SEP26,2450,put,0,51.81,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2500-C,11SEP26,2500,call,871,52.6,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2500-P,11SEP26,2500,put,0,52.6,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2600-C,11SEP26,2600,call,758,54.35,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2600-P,11SEP26,2600,put,0,54.35,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2800-C,11SEP26,2800,call,1065,58.6,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-2800-P,11SEP26,2800,put,0,58.6,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-3000-C,11SEP26,3000,call,201,63.61,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-11SEP26-3000-P,11SEP26,3000,put,0,63.61,2343.59,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1400-C,21AUG26,1400,call,10,194.94,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1400-P,21AUG26,1400,put,341,194.94,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1500-C,21AUG26,1500,call,54,194.94,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1500-P,21AUG26,1500,put,1099,194.94,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1600-C,21AUG26,1600,call,18,194.94,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1600-P,21AUG26,1600,put,3921,194.94,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1650-C,21AUG26,1650,call,1,194.94,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1650-P,21AUG26,1650,put,1778,194.94,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1700-C,21AUG26,1700,call,50,194.94,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1700-P,21AUG26,1700,put,14211,194.94,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1750-C,21AUG26,1750,call,71,194.94,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1750-P,21AUG26,1750,put,4675,194.94,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1800-C,21AUG26,1800,call,136,194.94,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1800-P,21AUG26,1800,put,3502,194.94,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1840-C,21AUG26,1840,call,0,194.94,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1840-P,21AUG26,1840,put,353,194.94,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1850-C,21AUG26,1850,call,517,194.94,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1850-P,21AUG26,1850,put,2018,194.94,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1860-C,21AUG26,1860,call,412,194.82,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1860-P,21AUG26,1860,put,2073,194.82,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1880-C,21AUG26,1880,call,1,194.57,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1880-P,21AUG26,1880,put,875,194.57,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1900-C,21AUG26,1900,call,4593,188.25,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1900-P,21AUG26,1900,put,1804,188.25,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1920-C,21AUG26,1920,call,1007,180.38,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1920-P,21AUG26,1920,put,685,180.38,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1940-C,21AUG26,1940,call,328,173.99,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1940-P,21AUG26,1940,put,1935,173.99,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1950-C,21AUG26,1950,call,12660,173.27,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1950-P,21AUG26,1950,put,2120,173.27,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1960-C,21AUG26,1960,call,3434,172.34,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-1960-P,21AUG26,1960,put,1277,172.34,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2000-C,21AUG26,2000,call,13672,157.13,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2000-P,21AUG26,2000,put,3061,157.13,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2020-C,21AUG26,2020,call,0,152.48,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2020-P,21AUG26,2020,put,2086,152.48,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2050-C,21AUG26,2050,call,3676,151.91,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2050-P,21AUG26,2050,put,1098,151.91,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2060-C,21AUG26,2060,call,80,146.53,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2060-P,21AUG26,2060,put,252,146.53,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2080-C,21AUG26,2080,call,114,141.23,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2080-P,21AUG26,2080,put,1030,141.23,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2100-C,21AUG26,2100,call,6192,129.63,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2100-P,21AUG26,2100,put,1239,129.63,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2120-C,21AUG26,2120,call,188,120.05,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2120-P,21AUG26,2120,put,649,120.05,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2140-C,21AUG26,2140,call,35,112.92,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2140-P,21AUG26,2140,put,899,112.92,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2150-C,21AUG26,2150,call,1254,112.59,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2150-P,21AUG26,2150,put,1351,112.59,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2200-C,21AUG26,2200,call,2871,93.25,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2200-P,21AUG26,2200,put,4401,93.25,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2220-C,21AUG26,2220,call,1231,82.89,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2220-P,21AUG26,2220,put,1520,82.89,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2240-C,21AUG26,2240,call,1301,71.55,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2240-P,21AUG26,2240,put,1570,71.55,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2260-C,21AUG26,2260,call,3188,64.73,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2260-P,21AUG26,2260,put,849,64.73,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2280-C,21AUG26,2280,call,4640,60.09,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2280-P,21AUG26,2280,put,1396,60.09,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2300-C,21AUG26,2300,call,4228,57.48,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2300-P,21AUG26,2300,put,1402,57.48,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2320-C,21AUG26,2320,call,1561,56.25,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2320-P,21AUG26,2320,put,998,56.25,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2340-C,21AUG26,2340,call,2188,58.89,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2340-P,21AUG26,2340,put,221,58.89,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2360-C,21AUG26,2360,call,97,63.38,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2360-P,21AUG26,2360,put,0,63.38,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2380-C,21AUG26,2380,call,5017,69.14,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2380-P,21AUG26,2380,put,0,69.14,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2400-C,21AUG26,2400,call,4546,74.83,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2400-P,21AUG26,2400,put,17,74.83,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2460-C,21AUG26,2460,call,0,89.85,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2460-P,21AUG26,2460,put,0,89.85,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2500-C,21AUG26,2500,call,1784,101.98,2340.56,bykaranteli.com
2026-08-21,ETH,ETH-21AUG26-2500-P,21AUG26,2500,put,0,101.98,2340.2,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1600-C,22AUG26,1600,call,0,175.74,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1600-P,22AUG26,1600,put,16,175.74,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1700-C,22AUG26,1700,call,0,175.73,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1700-P,22AUG26,1700,put,348,175.73,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1750-C,22AUG26,1750,call,0,164.16,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1750-P,22AUG26,1750,put,141,164.16,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1760-C,22AUG26,1760,call,0,161.66,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1760-P,22AUG26,1760,put,163,161.66,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1780-C,22AUG26,1780,call,0,157.27,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1780-P,22AUG26,1780,put,300,157.27,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1800-C,22AUG26,1800,call,0,151.18,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1800-P,22AUG26,1800,put,10,151.18,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1820-C,22AUG26,1820,call,0,145.25,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1820-P,22AUG26,1820,put,333,145.25,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1840-C,22AUG26,1840,call,0,139.5,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1840-P,22AUG26,1840,put,932,139.5,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1860-C,22AUG26,1860,call,18,133.56,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1860-P,22AUG26,1860,put,628,133.56,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1880-C,22AUG26,1880,call,0,132.13,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1880-P,22AUG26,1880,put,866,132.13,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1900-C,22AUG26,1900,call,468,129.2,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1900-P,22AUG26,1900,put,1375,129.2,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1920-C,22AUG26,1920,call,308,123.8,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1920-P,22AUG26,1920,put,1352,123.8,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1940-C,22AUG26,1940,call,87,118.78,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1940-P,22AUG26,1940,put,593,118.78,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1950-C,22AUG26,1950,call,18,115.85,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1950-P,22AUG26,1950,put,60,115.85,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1960-C,22AUG26,1960,call,340,112.87,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1960-P,22AUG26,1960,put,203,112.87,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1980-C,22AUG26,1980,call,665,106.75,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-1980-P,22AUG26,1980,put,587,106.75,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2000-C,22AUG26,2000,call,106,104.36,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2000-P,22AUG26,2000,put,231,104.36,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2020-C,22AUG26,2020,call,381,96.57,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2020-P,22AUG26,2020,put,675,96.57,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2040-C,22AUG26,2040,call,349,94.43,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2040-P,22AUG26,2040,put,521,94.43,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2050-C,22AUG26,2050,call,393,91.51,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2050-P,22AUG26,2050,put,754,91.51,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2060-C,22AUG26,2060,call,1158,88.15,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2060-P,22AUG26,2060,put,409,88.15,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2080-C,22AUG26,2080,call,716,83.25,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2080-P,22AUG26,2080,put,1288,83.25,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2100-C,22AUG26,2100,call,971,77.3,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2100-P,22AUG26,2100,put,589,77.3,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2120-C,22AUG26,2120,call,122,74.86,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2120-P,22AUG26,2120,put,251,74.86,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2140-C,22AUG26,2140,call,279,70.45,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2140-P,22AUG26,2140,put,565,70.45,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2150-C,22AUG26,2150,call,1030,69.73,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2150-P,22AUG26,2150,put,92,69.73,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2160-C,22AUG26,2160,call,20,68.36,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2160-P,22AUG26,2160,put,493,68.36,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2180-C,22AUG26,2180,call,101,65.09,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2180-P,22AUG26,2180,put,136,65.09,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2200-C,22AUG26,2200,call,632,62.96,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2200-P,22AUG26,2200,put,887,62.96,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2220-C,22AUG26,2220,call,1040,60.3,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2220-P,22AUG26,2220,put,445,60.3,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2240-C,22AUG26,2240,call,803,58.81,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2240-P,22AUG26,2240,put,369,58.81,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2250-C,22AUG26,2250,call,1504,58.63,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2250-P,22AUG26,2250,put,229,58.63,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2260-C,22AUG26,2260,call,305,58.43,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2260-P,22AUG26,2260,put,519,58.43,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2280-C,22AUG26,2280,call,259,58.27,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2280-P,22AUG26,2280,put,546,58.27,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2300-C,22AUG26,2300,call,2595,58.42,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2300-P,22AUG26,2300,put,426,58.42,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2320-C,22AUG26,2320,call,1019,59.36,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2320-P,22AUG26,2320,put,289,59.36,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2340-C,22AUG26,2340,call,385,60.03,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2340-P,22AUG26,2340,put,334,60.03,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2350-C,22AUG26,2350,call,1070,60.71,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2350-P,22AUG26,2350,put,60,60.71,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2360-C,22AUG26,2360,call,171,61.18,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2360-P,22AUG26,2360,put,0,61.18,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2380-C,22AUG26,2380,call,1230,63.02,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2380-P,22AUG26,2380,put,10,63.02,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2400-C,22AUG26,2400,call,819,65.33,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2400-P,22AUG26,2400,put,0,65.33,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2420-C,22AUG26,2420,call,1277,67.79,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2420-P,22AUG26,2420,put,8,67.79,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2440-C,22AUG26,2440,call,405,69.91,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2440-P,22AUG26,2440,put,50,69.91,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2450-C,22AUG26,2450,call,1049,71.1,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2450-P,22AUG26,2450,put,0,71.1,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2460-C,22AUG26,2460,call,1,72.37,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2460-P,22AUG26,2460,put,0,72.37,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2500-C,22AUG26,2500,call,70,77.54,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2500-P,22AUG26,2500,put,0,77.54,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2600-P,22AUG26,2600,put,0,90.15,2341.49,bykaranteli.com
2026-08-21,ETH,ETH-22AUG26-2600-C,22AUG26,2600,call,540,90.15,2341.19,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1700-C,23AUG26,1700,call,0,132.55,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1700-P,23AUG26,1700,put,267,132.55,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1750-C,23AUG26,1750,call,0,131.38,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1750-P,23AUG26,1750,put,370,131.38,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1780-C,23AUG26,1780,call,0,124.43,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1780-P,23AUG26,1780,put,42,124.43,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1800-C,23AUG26,1800,call,0,119.66,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1800-P,23AUG26,1800,put,16,119.66,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1820-C,23AUG26,1820,call,0,116.76,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1820-P,23AUG26,1820,put,42,116.76,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1840-C,23AUG26,1840,call,0,114.87,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1840-P,23AUG26,1840,put,525,114.87,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1860-C,23AUG26,1860,call,0,110.42,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1860-P,23AUG26,1860,put,110,110.42,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1880-C,23AUG26,1880,call,99,105.65,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1880-P,23AUG26,1880,put,1145,105.65,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1900-C,23AUG26,1900,call,0,103.39,2341.96,bykaranteli.com
