date,venue,market,symbol,quote,price_usd,volume_24h_usd,open_interest_usd,funding_rate_8h_pct,source
2026-08-23,bitrue,spot,PEPE,USDT,0.000004,17880419,,,bykaranteli.com
2026-08-23,bitrue,spot,SOL,USDT,92.84,57635591,,,bykaranteli.com
2026-08-23,bitrue,spot,SUI,USDT,0.7923,12446876,,,bykaranteli.com
2026-08-23,bitrue,spot,TAO,USDT,217.23,4374904,,,bykaranteli.com
2026-08-23,bitrue,spot,TRX,USDT,0.3426,9123192,,,bykaranteli.com
2026-08-23,bitrue,spot,UNI,USDT,4.055,395114,,,bykaranteli.com
2026-08-23,bitrue,spot,USDC,USDT,1.0001,91280215,,,bykaranteli.com
2026-08-23,bitrue,spot,WIF,USDT,0.19,1061903,,,bykaranteli.com
2026-08-23,bitrue,spot,XLM,USDT,0.1908,300955238,,,bykaranteli.com
2026-08-23,bitrue,spot,XRP,USDT,1.4666,365329112,,,bykaranteli.com
2026-08-23,bitso,spot,AAVE,USD,121.962,26453,,,bykaranteli.com
2026-08-23,bitso,spot,ADA,USD,0.2159,95752,,,bykaranteli.com
2026-08-23,bitso,spot,ARB,USD,0.09513,6396,,,bykaranteli.com
2026-08-23,bitso,spot,AVAX,USD,7.348,20967,,,bykaranteli.com
2026-08-23,bitso,spot,BCH,USD,266.419,22879,,,bykaranteli.com
2026-08-23,bitso,spot,BTC,USD,75878,983641,,,bykaranteli.com
2026-08-23,bitso,spot,DOGE,USD,0.08916,89655,,,bykaranteli.com
2026-08-23,bitso,spot,DOT,USD,0.884,16577,,,bykaranteli.com
2026-08-23,bitso,spot,ETH,USD,2378.3,505302,,,bykaranteli.com
2026-08-23,bitso,spot,HBAR,USD,0.076,22482,,,bykaranteli.com
2026-08-23,bitso,spot,HYPE,USD,77.498,63729,,,bykaranteli.com
2026-08-23,bitso,spot,LINK,USD,11.0741,49247,,,bykaranteli.com
2026-08-23,bitso,spot,LTC,USD,51.189,27088,,,bykaranteli.com
2026-08-23,bitso,spot,NEAR,USD,1.8201,27142,,,bykaranteli.com
2026-08-23,bitso,spot,ONDO,USD,0.35234,15010,,,bykaranteli.com
2026-08-23,bitso,spot,PEPE,USD,0.00000399,511030,,,bykaranteli.com
2026-08-23,bitso,spot,SOL,USDT,92.054,196402,,,bykaranteli.com
2026-08-23,bitso,spot,TON,USD,1.439,4885,,,bykaranteli.com
2026-08-23,bitso,spot,TRX,USD,0.342369,12433,,,bykaranteli.com
2026-08-23,bitso,spot,UNI,USD,4.0515,230414,,,bykaranteli.com
2026-08-23,bitso,spot,USDT,MXN,1.002071251035626,2474694,,,bykaranteli.com
2026-08-23,bitso,spot,WIF,USD,0.189,72625,,,bykaranteli.com
2026-08-23,bitso,spot,XLM,USD,0.19044,58616,,,bykaranteli.com
2026-08-23,bitso,spot,XRP,USDT,1.46484,956954,,,bykaranteli.com
2026-08-23,bitstamp,spot,AAVE,USD,122.249,7716986,,,bykaranteli.com
2026-08-23,bitstamp,spot,ADA,USD,0.21705,1870868,,,bykaranteli.com
2026-08-23,bitstamp,spot,APT,USD,0.56,0,,,bykaranteli.com
2026-08-23,bitstamp,spot,ARB,USD,0.095488,182787,,,bykaranteli.com
2026-08-23,bitstamp,spot,AVAX,USD,7.3606,913294,,,bykaranteli.com
2026-08-23,bitstamp,spot,BCH,USD,264.89,1221805,,,bykaranteli.com
2026-08-23,bitstamp,spot,BNB,USD,681.75,46721,,,bykaranteli.com
2026-08-23,bitstamp,spot,BTC,USD,76066.35,91385589,,,bykaranteli.com
2026-08-23,bitstamp,spot,DOGE,USD,0.089868,11649477,,,bykaranteli.com
2026-08-23,bitstamp,spot,DOT,USD,0.88652,132140,,,bykaranteli.com
2026-08-23,bitstamp,spot,ENA,USD,0.15106,2099567,,,bykaranteli.com
2026-08-23,bitstamp,spot,ETH,USD,2378.77,40535308,,,bykaranteli.com
2026-08-23,bitstamp,spot,HBAR,USD,0.0758,2131979,,,bykaranteli.com
2026-08-23,bitstamp,spot,HYPE,USD,78.23,16389526,,,bykaranteli.com
2026-08-23,bitstamp,spot,LINK,USD,11.1759,943195,,,bykaranteli.com
2026-08-23,bitstamp,spot,LTC,USD,50.666,1113517,,,bykaranteli.com
2026-08-23,bitstamp,spot,NEAR,USD,1.83167,399075,,,bykaranteli.com
2026-08-23,bitstamp,spot,ONDO,USD,0.34897,1617793,,,bykaranteli.com
2026-08-23,bitstamp,spot,OP,USD,0.105453,77335,,,bykaranteli.com
2026-08-23,bitstamp,spot,PEPE,USD,0.000004,1582330,,,bykaranteli.com
2026-08-23,bitstamp,spot,SOL,USD,92.765,46983551,,,bykaranteli.com
2026-08-23,bitstamp,spot,SUI,USD,0.79064,2346783,,,bykaranteli.com
2026-08-23,bitstamp,spot,TAO,USD,216.85,15376,,,bykaranteli.com
2026-08-23,bitstamp,spot,TON,USD,1.43566,121974,,,bykaranteli.com
2026-08-23,bitstamp,spot,TRX,USD,0.34274,4714,,,bykaranteli.com
2026-08-23,bitstamp,spot,UNI,USD,4.05805,2376874,,,bykaranteli.com
2026-08-23,bitstamp,spot,USDC,USD,0.99971,473593,,,bykaranteli.com
2026-08-23,bitstamp,spot,USDT,USD,0.99984,4377958,,,bykaranteli.com
2026-08-23,bitstamp,spot,WIF,USD,0.18931,308499,,,bykaranteli.com
2026-08-23,bitstamp,spot,XLM,USD,0.18987,2126792,,,bykaranteli.com
2026-08-23,bitstamp,spot,XRP,USD,1.46447,109661580,,,bykaranteli.com
2026-08-23,bitvavo,spot,AAVE,EUR,121.5531663488424,1697949,,,bykaranteli.com
2026-08-23,bitvavo,spot,ADA,EUR,0.2164792868256958,18826482,,,bykaranteli.com
2026-08-23,bitvavo,spot,APT,EUR,0.5999274658680113,533599,,,bykaranteli.com
2026-08-23,bitvavo,spot,ARB,EUR,0.09455175076336324,1263070,,,bykaranteli.com
2026-08-23,bitvavo,spot,AVAX,EUR,7.333785696737134,1667733,,,bykaranteli.com
2026-08-23,bitvavo,spot,BCH,EUR,264.8314751336617,2020531,,,bykaranteli.com
2026-08-23,bitvavo,spot,BNB,EUR,678.6036009686816,594459,,,bykaranteli.com
2026-08-23,bitvavo,spot,BTC,EUR,75906.96912619768,43193441,,,bykaranteli.com
2026-08-23,bitvavo,spot,DOGE,EUR,0.08970600278437474,5415605,,,bykaranteli.com
2026-08-23,bitvavo,spot,DOT,EUR,0.8807047509856453,766273,,,bykaranteli.com
2026-08-23,bitvavo,spot,ENA,EUR,0.1513740538390444,4170413,,,bykaranteli.com
2026-08-23,bitvavo,spot,ETH,EUR,2373.597575956105,26990535,,,bykaranteli.com
2026-08-23,bitvavo,spot,FIL,EUR,0.7403044093732817,704451,,,bykaranteli.com
2026-08-23,bitvavo,spot,HBAR,EUR,0.07625443101653076,2067844,,,bykaranteli.com
2026-08-23,bitvavo,spot,HYPE,EUR,77.99408027890543,14453970,,,bykaranteli.com
2026-08-23,bitvavo,spot,LINK,EUR,11.16101407396142,6173481,,,bykaranteli.com
2026-08-23,bitvavo,spot,LTC,EUR,50.56564923897657,1388666,,,bykaranteli.com
2026-08-23,bitvavo,spot,NEAR,EUR,1.827860126115797,2621016,,,bykaranteli.com
2026-08-23,bitvavo,spot,ONDO,EUR,0.3522234051265253,3482117,,,bykaranteli.com
2026-08-23,bitvavo,spot,OP,EUR,0.1052914819191127,795968,,,bykaranteli.com
2026-08-23,bitvavo,spot,PEPE,EUR,0.000003994758824011138,5200539,,,bykaranteli.com
2026-08-23,bitvavo,spot,SOL,EUR,92.55589222831873,26575294,,,bykaranteli.com
2026-08-23,bitvavo,spot,SUI,EUR,0.7897914058752646,8034725,,,bykaranteli.com
2026-08-23,bitvavo,spot,TAO,EUR,217.8480760906443,6580106,,,bykaranteli.com
2026-08-23,bitvavo,spot,TRX,EUR,0.3418697427378125,470134,,,bykaranteli.com
2026-08-23,bitvavo,spot,UNI,EUR,4.053020110673046,2440637,,,bykaranteli.com
2026-08-23,bitvavo,spot,USDC,EUR,0.9982802391286544,4398541,,,bykaranteli.com
2026-08-23,bitvavo,spot,WIF,EUR,0.1863659229968296,828746,,,bykaranteli.com
2026-08-23,bitvavo,spot,XLM,EUR,0.1905073879523147,5845595,,,bykaranteli.com
2026-08-23,bitvavo,spot,XRP,EUR,1.461761643483042,131931508,,,bykaranteli.com
2026-08-23,btcmarkets,spot,ADA,AUD,0.2229947674001864,34681,,,bykaranteli.com
2026-08-23,btcmarkets,spot,AVAX,AUD,7.296967959286072,4965,,,bykaranteli.com
2026-08-23,btcmarkets,spot,BCH,AUD,273.8083291520321,2952,,,bykaranteli.com
2026-08-23,btcmarkets,spot,BTC,AUD,76006.32212744607,1372690,,,bykaranteli.com
2026-08-23,btcmarkets,spot,DOGE,AUD,0.08974267077628845,28938,,,bykaranteli.com
2026-08-23,btcmarkets,spot,DOT,AUD,0.9318328435237617,1205,,,bykaranteli.com
2026-08-23,btcmarkets,spot,ETH,AUD,2358.583614077844,384695,,,bykaranteli.com
2026-08-23,btcmarkets,spot,LINK,AUD,11.05297111318185,35823,,,bykaranteli.com
2026-08-23,btcmarkets,spot,LTC,AUD,52.06078417317755,21226,,,bykaranteli.com
2026-08-23,btcmarkets,spot,SOL,AUD,92.76754354526557,171215,,,bykaranteli.com
2026-08-23,btcmarkets,spot,USDC,AUD,1.002078704035553,28691,,,bykaranteli.com
2026-08-23,btcmarkets,spot,USDT,AUD,0.9975628987169378,172344,,,bykaranteli.com
2026-08-23,btcmarkets,spot,XRP,AUD,1.462690846534298,3983064,,,bykaranteli.com
2026-08-23,btcturk,spot,AAVE,USDT,122.13,430013,,,bykaranteli.com
2026-08-23,btcturk,spot,ADA,USDT,0.215,362043,,,bykaranteli.com
2026-08-23,btcturk,spot,APT,USDT,0.6,45579,,,bykaranteli.com
2026-08-23,btcturk,spot,ARB,USDT,0.0952,70388,,,bykaranteli.com
2026-08-23,btcturk,spot,AVAX,USDT,7.32,901452,,,bykaranteli.com
2026-08-23,btcturk,spot,BTC,USDT,76113,2523380,,,bykaranteli.com
2026-08-23,btcturk,spot,DOGE,USDT,0.08916,432188,,,bykaranteli.com
2026-08-23,btcturk,spot,DOT,USDT,0.88,108935,,,bykaranteli.com
2026-08-23,btcturk,spot,ENA,USDT,0.1484,1349454,,,bykaranteli.com
2026-08-23,btcturk,spot,ETH,USDT,2373.9,2134524,,,bykaranteli.com
2026-08-23,btcturk,spot,FIL,USDT,0.746,81835,,,bykaranteli.com
2026-08-23,btcturk,spot,HBAR,USDT,0.07695,97522,,,bykaranteli.com
2026-08-23,btcturk,spot,HYPE,USDT,77,232117,,,bykaranteli.com
2026-08-23,btcturk,spot,LINK,USDT,11.058,347480,,,bykaranteli.com
2026-08-23,btcturk,spot,LTC,USDT,50.99,240581,,,bykaranteli.com
2026-08-23,btcturk,spot,NEAR,USDT,1.819,79400,,,bykaranteli.com
2026-08-23,btcturk,spot,ONDO,USDT,0.34819,237643,,,bykaranteli.com
2026-08-23,btcturk,spot,OP,USDT,0.1053,60370,,,bykaranteli.com
2026-08-23,btcturk,spot,PEPE,USDT,0.000004,2407439,,,bykaranteli.com
2026-08-23,btcturk,spot,SOL,USDT,92.78,1131542,,,bykaranteli.com
2026-08-23,btcturk,spot,SUI,USDT,0.7795,154187,,,bykaranteli.com
2026-08-23,btcturk,spot,TRX,USDT,0.34198,155301,,,bykaranteli.com
2026-08-23,btcturk,spot,UNI,USDT,4.06,95291,,,bykaranteli.com
2026-08-23,btcturk,spot,USDC,USDT,1.0001,24145,,,bykaranteli.com
2026-08-23,btcturk,spot,USDT,TRY,0.9958390546332127,6145440,,,bykaranteli.com
2026-08-23,btcturk,spot,WIF,USDT,0.189,146691,,,bykaranteli.com
2026-08-23,btcturk,spot,XLM,USDT,0.1885,166467,,,bykaranteli.com
2026-08-23,btcturk,spot,XRP,USDT,1.4413,3110796,,,bykaranteli.com
2026-08-23,btse,perp,AAVE,USD,122.36,1408469,34277,0.01,bykaranteli.com
2026-08-23,btse,perp,ADA,USD,0.217,99258579,204711,0.01,bykaranteli.com
2026-08-23,btse,perp,APT,USD,0.602,12832839,15717,0.01,bykaranteli.com
2026-08-23,btse,perp,ARB,USD,0.0956,32310837,45518,0.01,bykaranteli.com
2026-08-23,btse,perp,AVAX,USD,7.343,25231544,89121,0.01,bykaranteli.com
2026-08-23,btse,perp,BCH,USD,268.3,119862208,344543,0.01,bykaranteli.com
2026-08-23,btse,perp,BNB,USD,681.6,115344699,361108,0.01,bykaranteli.com
2026-08-23,btse,perp,BTC,USD,76070.5,738076969,21745813,0.01,bykaranteli.com
2026-08-23,btse,perp,DOGE,USD,0.08991,290521932,198523,0.01,bykaranteli.com
2026-08-23,btse,perp,DOT,USD,0.885,36040192,38753,0.01,bykaranteli.com
2026-08-23,btse,perp,ENA,USD,0.1515,23282272,37398,0.005,bykaranteli.com
2026-08-23,btse,perp,ETH,USD,2379.23,724210023,2546133,0.01,bykaranteli.com
2026-08-23,btse,perp,FIL,USD,0.741,14231167,50756,0.01,bykaranteli.com
2026-08-23,btse,perp,HYPE,USD,78.216,574150,9657130,0.005,bykaranteli.com
2026-08-23,btse,perp,LINK,USD,11.198,25043114,30372,0.01,bykaranteli.com
2026-08-23,btse,perp,LTC,USD,51.04,30774838,255998,0.01,bykaranteli.com
2026-08-23,btse,perp,NEAR,USD,1.831,18248038,179744,0.01,bykaranteli.com
2026-08-23,btse,perp,ONDO,USD,0.3526,4805644,56061,0.005,bykaranteli.com
2026-08-23,btse,perp,OP,USD,0.1053,12564217,19044,0.01,bykaranteli.com
2026-08-23,btse,perp,SOL,USD,92.76,163552304,339048,0.01,bykaranteli.com
2026-08-23,btse,perp,SUI,USD,0.7908,116361895,368180,0.01,bykaranteli.com
2026-08-23,btse,perp,TAO,USD,217.36,5523590,27482,0.005,bykaranteli.com
2026-08-23,btse,perp,TRX,USD,0.34264,6910319,717862,0.01,bykaranteli.com
2026-08-23,btse,perp,UNI,USD,4.054,23118082,92180,0.01,bykaranteli.com
2026-08-23,btse,perp,WIF,USD,0.1898,15413826,39162,0.005,bykaranteli.com
2026-08-23,btse,perp,XRP,USD,1.4652,256755292,678054,0.01,bykaranteli.com
2026-08-23,bybit,perp,AAVE,USDT,122.25,78613994,61758540,0.01,bykaranteli.com
2026-08-23,bybit,perp,ADA,USDT,0.2168,139417169,62480999,0.01,bykaranteli.com
2026-08-23,bybit,perp,APT,USDT,0.6028,28904056,16546070,0.01,bykaranteli.com
2026-08-23,bybit,perp,ARB,USDT,0.09536,30640859,16941805,0.01,bykaranteli.com
2026-08-23,bybit,perp,AVAX,USDT,7.345,38448761,47578812,0.01,bykaranteli.com
2026-08-23,bybit,perp,BCH,USDT,267.7,35078540,36699633,0.01,bykaranteli.com
2026-08-23,bybit,perp,BNB,USDT,681.7,54588451,103929371,0.01,bykaranteli.com
2026-08-23,bybit,perp,BTC,USDT,76077.4,3399013133,3639918812,0.01,bykaranteli.com
2026-08-23,bybit,perp,DOGE,USDT,0.08978,391972892,141295265,0.006664999999999999,bykaranteli.com
2026-08-23,bybit,perp,DOT,USDT,0.8853,16314399,16987080,0.01,bykaranteli.com
2026-08-23,bybit,perp,ENA,USDT,0.15148,240910110,79549041,0.005,bykaranteli.com
2026-08-23,bybit,perp,ETH,USDT,2378.16,2682508800,1881885279,0.01,bykaranteli.com
2026-08-23,bybit,perp,FIL,USDT,0.7422,12091706,9521412,0.01,bykaranteli.com
2026-08-23,bybit,perp,HBAR,USDT,0.07628,20815063,15474376,0.01,bykaranteli.com
2026-08-23,bybit,perp,HYPE,USDT,78.21,494716389,298936293,0.01,bykaranteli.com
2026-08-23,bybit,perp,LINK,USDT,11.183,105238745,77423372,0.01,bykaranteli.com
2026-08-23,bybit,perp,LTC,USDT,51.05,50185683,59812612,0.01,bykaranteli.com
2026-08-23,bybit,perp,NEAR,USDT,1.831,118749674,72960873,0.01,bykaranteli.com
2026-08-23,bybit,perp,ONDO,USDT,0.3523,79410163,37356215,0.005,bykaranteli.com
2026-08-23,bybit,perp,OP,USDT,0.1053,14514826,11364387,0.01,bykaranteli.com
2026-08-23,bybit,perp,PEPE,USDT,0.004006,193406121,59795778,0.01,bykaranteli.com
2026-08-23,bybit,perp,SOL,USDT,92.8,1031303644,549506659,0.01,bykaranteli.com
2026-08-23,bybit,perp,SUI,USDT,0.7903,154120948,62291814,0.01,bykaranteli.com
2026-08-23,bybit,perp,TAO,USDT,217.34,50672915,33090217,0.005026,bykaranteli.com
2026-08-23,bybit,perp,TRX,USDT,0.3423,11513752,46318013,-0.006013,bykaranteli.com
2026-08-23,bybit,perp,UNI,USDT,4.052,53660666,40026219,0.01,bykaranteli.com
2026-08-23,bybit,perp,WIF,USDT,0.1892,20665518,13296182,0.005,bykaranteli.com
2026-08-23,bybit,perp,XLM,USDT,0.1908,52963348,30798911,0.01,bykaranteli.com
2026-08-23,bybit,perp,XRP,USDT,1.464,1494915501,333107329,0.01,bykaranteli.com
2026-08-23,bybit,spot,BNB,USDT,682,9464203,,,bykaranteli.com
2026-08-23,bybit,spot,BTC,USDT,76089.8,506950001,,,bykaranteli.com
2026-08-23,bybit,spot,DOGE,USDT,0.08988,36030354,,,bykaranteli.com
2026-08-23,bybit,spot,ETH,USDT,2379.73,281247035,,,bykaranteli.com
2026-08-23,bybit,spot,SOL,USDT,92.84,83283899,,,bykaranteli.com
2026-08-23,bybit,spot,USDC,USDT,1.0001,159797180,,,bykaranteli.com
2026-08-23,bybit,spot,XRP,USDT,1.4647,185628113,,,bykaranteli.com
2026-08-23,coinbase,spot,ADA,USD,0.21655,27046403,,,bykaranteli.com
2026-08-23,coinbase,spot,BNB,USD,681.59,4384228,,,bykaranteli.com
2026-08-23,coinbase,spot,BTC,USD,76065.23,318377655,,,bykaranteli.com
2026-08-23,coinbase,spot,DOGE,USD,0.08984,49663579,,,bykaranteli.com
2026-08-23,coinbase,spot,ETH,USD,2378.19,196319626,,,bykaranteli.com
2026-08-23,coinbase,spot,LINK,USD,11.182,21934713,,,bykaranteli.com
2026-08-23,coinbase,spot,SOL,USD,92.76,152556725,,,bykaranteli.com
2026-08-23,coinbase,spot,USDT,USD,0.99978,14620859,,,bykaranteli.com
2026-08-23,coinbase,spot,XRP,USD,1.4643,549781717,,,bykaranteli.com
2026-08-23,coincheck,spot,AVAX,JPY,7.340894770006302,1703,,,bykaranteli.com
2026-08-23,coincheck,spot,BCH,JPY,259.2816635160681,1320,,,bykaranteli.com
2026-08-23,coincheck,spot,BTC,JPY,75982.99306868305,37470295,,,bykaranteli.com
2026-08-23,coincheck,spot,DOGE,JPY,0.08986767485822307,142194,,,bykaranteli.com
2026-08-23,coincheck,spot,ETH,JPY,2378.815374921235,2409336,,,bykaranteli.com
2026-08-23,coincheck,spot,SOL,JPY,91.92186515437933,110223,,,bykaranteli.com
2026-08-23,coincheck,spot,XRP,JPY,1.465658475110271,5933905,,,bykaranteli.com
2026-08-23,coinex,perp,AAVE,USDT,122.41,2417279,459503,0,bykaranteli.com
2026-08-23,coinex,perp,ADA,USDT,0.217194,6462964,2505075,0.022581,bykaranteli.com
2026-08-23,coinex,perp,APT,USDT,0.6038,337498,212021,0,bykaranteli.com
2026-08-23,coinex,perp,ARB,USDT,0.095444,911546,88814,0,bykaranteli.com
2026-08-23,coinex,perp,AVAX,USDT,7.3505,2825332,717457,0.026546,bykaranteli.com
2026-08-23,coinex,perp,BCH,USDT,268.28,1847029,1369368,0.016257,bykaranteli.com
2026-08-23,coinex,perp,BNB,USDT,682,1731913,743346,0.016963,bykaranteli.com
2026-08-23,coinex,perp,BTC,USDT,76114,72817672,66118367,0.005586,bykaranteli.com
2026-08-23,coinex,perp,DOGE,USDT,0.089872,7582300,2447640,0.00599,bykaranteli.com
2026-08-23,coinex,perp,DOT,USDT,0.8866,943238,306926,0.00659,bykaranteli.com
2026-08-23,coinex,perp,ENA,USDT,0.151888,659443,201226,0.042048,bykaranteli.com
2026-08-23,coinex,perp,ETH,USDT,2379.9,48063468,10403483,0,bykaranteli.com
2026-08-23,coinex,perp,FIL,USDT,0.7428,447018,200356,0,bykaranteli.com
2026-08-23,coinex,perp,HBAR,USDT,0.076416,377670,351469,0.013762,bykaranteli.com
2026-08-23,coinex,perp,HYPE,USDT,78.22,10194669,1041597,0,bykaranteli.com
2026-08-23,coinex,perp,LINK,USDT,11.1992,4580452,615984,0.013759,bykaranteli.com
2026-08-23,coinex,perp,LTC,USDT,51.14,1223695,1523765,0.023699,bykaranteli.com
2026-08-23,coinex,perp,NEAR,USDT,1.8311,4632559,515610,0.015892,bykaranteli.com
2026-08-23,coinex,perp,ONDO,USDT,0.3528,497536,146544,0,bykaranteli.com
2026-08-23,coinex,perp,OP,USDT,0.105494,265039,77188,0.013613,bykaranteli.com
2026-08-23,coinex,perp,PEPE,USDT,0.0000040145,7988514,390848,0.013486,bykaranteli.com
2026-08-23,coinex,perp,SOL,USDT,92.83,12929816,7031218,0.010488,bykaranteli.com
2026-08-23,coinex,perp,SUI,USDT,0.7923,3149453,857926,0.045226,bykaranteli.com
2026-08-23,coinex,perp,TAO,USDT,217.68,519353,299651,0.002265,bykaranteli.com
2026-08-23,coinex,perp,TRX,USDT,0.3425,396413,1481533,0.028304,bykaranteli.com
2026-08-23,coinex,perp,UNI,USDT,4.0663,1153538,265369,0.027031,bykaranteli.com
2026-08-23,coinex,perp,WIF,USDT,0.18914,452211,95571,0.016406,bykaranteli.com
2026-08-23,coinex,perp,XLM,USDT,0.191059,3926900,424822,0.042426,bykaranteli.com
2026-08-23,coinex,perp,XRP,USDT,1.4652,13145959,2532459,0,bykaranteli.com
2026-08-23,coinone,spot,AAVE,KRW,122.8119604401003,1446,,,bykaranteli.com
2026-08-23,coinone,spot,ADA,KRW,0.2150654154295168,441799,,,bykaranteli.com
2026-08-23,coinone,spot,APT,KRW,0.6198391885741531,870,,,bykaranteli.com
2026-08-23,coinone,spot,ARB,KRW,0.09954993028615187,3902,,,bykaranteli.com
2026-08-23,coinone,spot,AVAX,KRW,7.296475296735369,3487,,,bykaranteli.com
2026-08-23,coinone,spot,BCH,KRW,266.1407425066644,320500,,,bykaranteli.com
2026-08-23,coinone,spot,BNB,KRW,684.1348619810292,26490,,,bykaranteli.com
2026-08-23,coinone,spot,BTC,KRW,75644.9433981347,15869001,,,bykaranteli.com
2026-08-23,coinone,spot,DOGE,KRW,0.08929151947291995,1508454,,,bykaranteli.com
2026-08-23,coinone,spot,DOT,KRW,0.8762994589049508,7610,,,bykaranteli.com
2026-08-23,coinone,spot,ENA,KRW,0.1505530150336288,1127301,,,bykaranteli.com
2026-08-23,coinone,spot,ETH,KRW,2364.491450120283,5322438,,,bykaranteli.com
2026-08-23,coinone,spot,FIL,KRW,0.7347044927504822,68794,,,bykaranteli.com
2026-08-23,coinone,spot,HBAR,KRW,0.0754209921761557,200117,,,bykaranteli.com
2026-08-23,coinone,spot,HYPE,KRW,77.51601973660446,29034,,,bykaranteli.com
2026-08-23,coinone,spot,LINK,KRW,11.10364607037848,277053,,,bykaranteli.com
2026-08-23,coinone,spot,NEAR,KRW,1.800278855392529,9740,,,bykaranteli.com
2026-08-23,coinone,spot,ONDO,KRW,0.3507365105509923,587248,,,bykaranteli.com
2026-08-23,coinone,spot,OP,KRW,0.1092304024620186,7700,,,bykaranteli.com
2026-08-23,coinone,spot,PEPE,KRW,0.000003973328131885597,91530,,,bykaranteli.com
2026-08-23,coinone,spot,SOL,KRW,92.2534549894165,2748671,,,bykaranteli.com
2026-08-23,coinone,spot,SUI,KRW,0.7859965468166418,624820,,,bykaranteli.com
2026-08-23,coinone,spot,TRX,KRW,0.3402613727487484,1268644,,,bykaranteli.com
2026-08-23,coinone,spot,UNI,KRW,3.987776597819726,6695,,,bykaranteli.com
2026-08-23,coinone,spot,USDC,KRW,0.9933320329713993,4067369,,,bykaranteli.com
2026-08-23,coinone,spot,USDT,KRW,0.9940544562681057,36532778,,,bykaranteli.com
2026-08-23,coinone,spot,WIF,KRW,0.1870353915173056,233,,,bykaranteli.com
2026-08-23,coinone,spot,XLM,KRW,0.1897083577151196,1221171,,,bykaranteli.com
2026-08-23,coinone,spot,XRP,KRW,1.457850212753661,22559349,,,bykaranteli.com
2026-08-23,cryptocom,perp,AAVE,USD,121.907,324761,27744,,bykaranteli.com
2026-08-23,cryptocom,perp,ADA,USD,0.21701,1772749,434754,,bykaranteli.com
2026-08-23,cryptocom,perp,APT,USD,0.5971,4090,25299,,bykaranteli.com
2026-08-23,cryptocom,perp,ARB,USD,0.0947,2776,86141,,bykaranteli.com
2026-08-23,cryptocom,perp,AVAX,USD,7.336,121615,137227,,bykaranteli.com
2026-08-23,cryptocom,perp,BCH,USD,265,114259,76238,,bykaranteli.com
2026-08-23,cryptocom,perp,BTC,USD,76059.9,500935567,467136015,,bykaranteli.com
2026-08-23,cryptocom,perp,DOGE,USD,0.089852,13674946,357303,,bykaranteli.com
2026-08-23,cryptocom,perp,DOT,USD,0.8853,30246,84792,,bykaranteli.com
2026-08-23,cryptocom,perp,ENA,USD,0.15118,75158,31324,,bykaranteli.com
2026-08-23,cryptocom,perp,ETH,USD,2378.68,164376092,415468266,,bykaranteli.com
2026-08-23,cryptocom,perp,FIL,USD,0.7375,4944,14454,,bykaranteli.com
2026-08-23,cryptocom,perp,HBAR,USD,0.076184,55950,70024,,bykaranteli.com
2026-08-23,cryptocom,perp,HYPE,USD,78.2,15184,42650,,bykaranteli.com
2026-08-23,cryptocom,perp,LINK,USD,11.182,4560708,143017,,bykaranteli.com
2026-08-23,cryptocom,perp,LTC,USD,51.09,143084,118799,,bykaranteli.com
2026-08-23,cryptocom,perp,NEAR,USD,1.8296,197110,103041,,bykaranteli.com
2026-08-23,cryptocom,perp,ONDO,USD,0.34882,66538,79318,,bykaranteli.com
2026-08-23,cryptocom,perp,OP,USD,0.1049,3450,32272,,bykaranteli.com
2026-08-23,cryptocom,perp,PEPE,USD,0.000003976,25092,25444,,bykaranteli.com
2026-08-23,cryptocom,perp,SOL,USD,92.78,46235590,3048357,,bykaranteli.com
2026-08-23,cryptocom,perp,SUI,USD,0.79146,1264443,402171,,bykaranteli.com
2026-08-23,cryptocom,perp,TAO,USD,216.5,75935,38974,,bykaranteli.com
2026-08-23,cryptocom,perp,UNI,USD,4.0606,25719,278029,,bykaranteli.com
2026-08-23,cryptocom,perp,WIF,USD,0.1866,22977,64175,,bykaranteli.com
2026-08-23,cryptocom,perp,XLM,USD,0.19018,45423,38502,,bykaranteli.com
2026-08-23,cryptocom,perp,XRP,USD,1.4656,49012442,1863544,,bykaranteli.com
2026-08-23,cryptocom,spot,BTC,USD,76074.32,422784298,,,bykaranteli.com
2026-08-23,cryptocom,spot,DOGE,USD,0.089914,9519802,,,bykaranteli.com
2026-08-23,cryptocom,spot,ETH,USD,2378.7,336127390,,,bykaranteli.com
2026-08-23,cryptocom,spot,SOL,USD,92.79,60853434,,,bykaranteli.com
2026-08-23,cryptocom,spot,USDT,USD,0.99998,736259,,,bykaranteli.com
2026-08-23,cryptocom,spot,XRP,USD,1.4658,78798389,,,bykaranteli.com
2026-08-23,deribit,perp,BTC,USD,76108,266784980,897448700,0.009755999999999999,bykaranteli.com
2026-08-23,deribit,perp,ETH,USD,2379.55,110311937,287922282,0.007399999999999999,bykaranteli.com
2026-08-23,dydx,perp,AAVE,USDC,122.3883731,23099,91449,0,bykaranteli.com
2026-08-23,dydx,perp,ADA,USDC,0.2168793964,6827,163935,0,bykaranteli.com
2026-08-23,dydx,perp,APT,USDC,0.603041084,16812,36079,0,bykaranteli.com
2026-08-23,dydx,perp,ARB,USDC,0.095454212,5837,68988,0,bykaranteli.com
2026-08-23,dydx,perp,AVAX,USDC,7.35526447,3099,48603,0,bykaranteli.com
