date,currency,dvol,source
2023-08-14,ETH,32.21,bykaranteli.com
2023-08-15,BTC,34.58,bykaranteli.com
2023-08-15,ETH,31.45,bykaranteli.com
2023-08-16,BTC,36.56,bykaranteli.com
2023-08-16,ETH,33.71,bykaranteli.com
2023-08-17,BTC,52.3,bykaranteli.com
2023-08-17,ETH,45.77,bykaranteli.com
2023-08-18,BTC,43.58,bykaranteli.com
2023-08-18,ETH,42.63,bykaranteli.com
2023-08-19,BTC,43.01,bykaranteli.com
2023-08-19,ETH,41.71,bykaranteli.com
2023-08-20,BTC,43.18,bykaranteli.com
2023-08-20,ETH,39.09,bykaranteli.com
2023-08-21,BTC,42.63,bykaranteli.com
2023-08-21,ETH,40.31,bykaranteli.com
2023-08-22,BTC,42.13,bykaranteli.com
2023-08-22,ETH,43.36,bykaranteli.com
2023-08-23,BTC,43.38,bykaranteli.com
2023-08-23,ETH,40.12,bykaranteli.com
2023-08-24,BTC,41.72,bykaranteli.com
2023-08-24,ETH,41.42,bykaranteli.com
2023-08-25,BTC,36.31,bykaranteli.com
2023-08-25,ETH,38.17,bykaranteli.com
2023-08-26,BTC,35.52,bykaranteli.com
2023-08-26,ETH,39.26,bykaranteli.com
2023-08-27,BTC,36.05,bykaranteli.com
2023-08-27,ETH,39.19,bykaranteli.com
2023-08-28,BTC,36.42,bykaranteli.com
2023-08-28,ETH,38.08,bykaranteli.com
2023-08-29,BTC,40.6,bykaranteli.com
2023-08-29,ETH,38.11,bykaranteli.com
2023-08-30,BTC,38.18,bykaranteli.com
2023-08-30,ETH,36.55,bykaranteli.com
2023-08-31,BTC,35.98,bykaranteli.com
2023-08-31,ETH,36.93,bykaranteli.com
2023-09-01,BTC,36.09,bykaranteli.com
2023-09-01,ETH,37.65,bykaranteli.com
2023-09-02,BTC,35.57,bykaranteli.com
2023-09-02,ETH,36.07,bykaranteli.com
2023-09-03,BTC,37.84,bykaranteli.com
2023-09-03,ETH,39.23,bykaranteli.com
2023-09-04,BTC,38.3,bykaranteli.com
2023-09-04,ETH,38.77,bykaranteli.com
2023-09-05,BTC,39.79,bykaranteli.com
2023-09-05,ETH,37.23,bykaranteli.com
2023-09-06,BTC,39.41,bykaranteli.com
2023-09-06,ETH,39.5,bykaranteli.com
2023-09-07,BTC,39.74,bykaranteli.com
2023-09-07,ETH,37.44,bykaranteli.com
2023-09-08,BTC,40,bykaranteli.com
2023-09-08,ETH,36.94,bykaranteli.com
2023-09-09,BTC,39.75,bykaranteli.com
2023-09-09,ETH,36.17,bykaranteli.com
2023-09-10,BTC,40.52,bykaranteli.com
2023-09-10,ETH,38.76,bykaranteli.com
2023-09-11,BTC,44.33,bykaranteli.com
2023-09-11,ETH,41.61,bykaranteli.com
2023-09-12,BTC,43.57,bykaranteli.com
2023-09-12,ETH,39.57,bykaranteli.com
2023-09-13,BTC,44.05,bykaranteli.com
2023-09-13,ETH,39.13,bykaranteli.com
2023-09-14,BTC,41.71,bykaranteli.com
2023-09-14,ETH,37.97,bykaranteli.com
2023-09-15,BTC,39.14,bykaranteli.com
2023-09-15,ETH,37.04,bykaranteli.com
2023-09-16,BTC,39.52,bykaranteli.com
2023-09-16,ETH,36.54,bykaranteli.com
2023-09-17,BTC,39.83,bykaranteli.com
2023-09-17,ETH,35.69,bykaranteli.com
2023-09-18,BTC,41.48,bykaranteli.com
2023-09-18,ETH,37.4,bykaranteli.com
2023-09-19,BTC,42.53,bykaranteli.com
2023-09-19,ETH,37.78,bykaranteli.com
2023-09-20,BTC,43.01,bykaranteli.com
2023-09-20,ETH,35.84,bykaranteli.com
2023-09-21,BTC,41.37,bykaranteli.com
2023-09-21,ETH,35.6,bykaranteli.com
2023-09-22,BTC,37.29,bykaranteli.com
2023-09-22,ETH,33.32,bykaranteli.com
2023-09-23,BTC,37.64,bykaranteli.com
2023-09-23,ETH,34.43,bykaranteli.com
2023-09-24,BTC,38.6,bykaranteli.com
2023-09-24,ETH,35.34,bykaranteli.com
2023-09-25,BTC,39.25,bykaranteli.com
2023-09-25,ETH,35.93,bykaranteli.com
2023-09-26,BTC,38.67,bykaranteli.com
2023-09-26,ETH,34.81,bykaranteli.com
2023-09-27,BTC,36.06,bykaranteli.com
2023-09-27,ETH,32.49,bykaranteli.com
2023-09-28,BTC,38.63,bykaranteli.com
2023-09-28,ETH,38.57,bykaranteli.com
2023-09-29,BTC,33.04,bykaranteli.com
2023-09-29,ETH,34.74,bykaranteli.com
2023-09-30,BTC,35.89,bykaranteli.com
2023-09-30,ETH,35.16,bykaranteli.com
2023-10-01,BTC,37.5,bykaranteli.com
2023-10-01,ETH,36.32,bykaranteli.com
2023-10-02,BTC,38.17,bykaranteli.com
2023-10-02,ETH,36.43,bykaranteli.com
2023-10-03,BTC,37.96,bykaranteli.com
2023-10-03,ETH,36.91,bykaranteli.com
2023-10-04,BTC,37.28,bykaranteli.com
2023-10-04,ETH,34.81,bykaranteli.com
2023-10-05,BTC,36.75,bykaranteli.com
2023-10-05,ETH,34.93,bykaranteli.com
2023-10-06,BTC,35.06,bykaranteli.com
2023-10-06,ETH,34.34,bykaranteli.com
2023-10-07,BTC,37.61,bykaranteli.com
2023-10-07,ETH,33.74,bykaranteli.com
2023-10-08,BTC,37.85,bykaranteli.com
2023-10-08,ETH,35.75,bykaranteli.com
2023-10-09,BTC,36.81,bykaranteli.com
2023-10-09,ETH,37.28,bykaranteli.com
2023-10-10,BTC,38.53,bykaranteli.com
2023-10-10,ETH,36.55,bykaranteli.com
2023-10-11,BTC,36.88,bykaranteli.com
2023-10-11,ETH,36.78,bykaranteli.com
2023-10-12,BTC,35.19,bykaranteli.com
2023-10-12,ETH,36.51,bykaranteli.com
2023-10-13,BTC,35.37,bykaranteli.com
2023-10-13,ETH,36.92,bykaranteli.com
2023-10-14,BTC,36.53,bykaranteli.com
2023-10-14,ETH,36.76,bykaranteli.com
2023-10-15,BTC,38.16,bykaranteli.com
2023-10-15,ETH,37.46,bykaranteli.com
2023-10-16,BTC,42.63,bykaranteli.com
2023-10-16,ETH,36.91,bykaranteli.com
2023-10-17,BTC,41.08,bykaranteli.com
2023-10-17,ETH,35.39,bykaranteli.com
2023-10-18,BTC,39.24,bykaranteli.com
2023-10-18,ETH,34.75,bykaranteli.com
2023-10-19,BTC,39.18,bykaranteli.com
2023-10-19,ETH,34.63,bykaranteli.com
2023-10-20,BTC,44.26,bykaranteli.com
2023-10-20,ETH,38.43,bykaranteli.com
2023-10-21,BTC,45.9,bykaranteli.com
2023-10-21,ETH,41.61,bykaranteli.com
2023-10-22,BTC,48.81,bykaranteli.com
2023-10-22,ETH,45.52,bykaranteli.com
2023-10-23,BTC,55.37,bykaranteli.com
2023-10-23,ETH,48.48,bykaranteli.com
2023-10-24,BTC,54.19,bykaranteli.com
2023-10-24,ETH,50.66,bykaranteli.com
2023-10-25,BTC,58.36,bykaranteli.com
2023-10-25,ETH,49.59,bykaranteli.com
2023-10-26,BTC,55.02,bykaranteli.com
2023-10-26,ETH,50.89,bykaranteli.com
2023-10-27,BTC,47.19,bykaranteli.com
2023-10-27,ETH,43.84,bykaranteli.com
2023-10-28,BTC,50.23,bykaranteli.com
2023-10-28,ETH,46.05,bykaranteli.com
2023-10-29,BTC,54.21,bykaranteli.com
2023-10-29,ETH,49.93,bykaranteli.com
2023-10-30,BTC,53.89,bykaranteli.com
2023-10-30,ETH,50.31,bykaranteli.com
2023-10-31,BTC,54.76,bykaranteli.com
2023-10-31,ETH,51.68,bykaranteli.com
2023-11-01,BTC,59.78,bykaranteli.com
2023-11-01,ETH,55.87,bykaranteli.com
2023-11-02,BTC,60,bykaranteli.com
2023-11-02,ETH,56.46,bykaranteli.com
2023-11-03,BTC,57.89,bykaranteli.com
2023-11-03,ETH,55.39,bykaranteli.com
2023-11-04,BTC,62.46,bykaranteli.com
2023-11-04,ETH,58.79,bykaranteli.com
2023-11-05,BTC,60.1,bykaranteli.com
2023-11-05,ETH,61.06,bykaranteli.com
2023-11-06,BTC,57.36,bykaranteli.com
2023-11-06,ETH,58.1,bykaranteli.com
2023-11-07,BTC,55.48,bykaranteli.com
2023-11-07,ETH,55.69,bykaranteli.com
2023-11-08,BTC,57.58,bykaranteli.com
2023-11-08,ETH,56.14,bykaranteli.com
2023-11-09,BTC,58.87,bykaranteli.com
2023-11-09,ETH,64.58,bykaranteli.com
2023-11-10,BTC,56.84,bykaranteli.com
2023-11-10,ETH,58.02,bykaranteli.com
2023-11-11,BTC,58.09,bykaranteli.com
2023-11-11,ETH,58.99,bykaranteli.com
2023-11-12,BTC,58.33,bykaranteli.com
2023-11-12,ETH,59.6,bykaranteli.com
2023-11-13,BTC,56.26,bykaranteli.com
2023-11-13,ETH,62.47,bykaranteli.com
2023-11-14,BTC,56.24,bykaranteli.com
2023-11-14,ETH,61.27,bykaranteli.com
2023-11-15,BTC,60.51,bykaranteli.com
2023-11-15,ETH,63.54,bykaranteli.com
2023-11-16,BTC,55.35,bykaranteli.com
2023-11-16,ETH,58.39,bykaranteli.com
2023-11-17,BTC,55.4,bykaranteli.com
2023-11-17,ETH,57.22,bykaranteli.com
2023-11-18,BTC,54.38,bykaranteli.com
2023-11-18,ETH,54.43,bykaranteli.com
2023-11-19,BTC,56.54,bykaranteli.com
2023-11-19,ETH,57.2,bykaranteli.com
2023-11-20,BTC,57.94,bykaranteli.com
2023-11-20,ETH,57.46,bykaranteli.com
2023-11-21,BTC,55.72,bykaranteli.com
2023-11-21,ETH,55.37,bykaranteli.com
2023-11-22,BTC,55.5,bykaranteli.com
2023-11-22,ETH,54.87,bykaranteli.com
2023-11-23,BTC,53.87,bykaranteli.com
2023-11-23,ETH,54.03,bykaranteli.com
2023-11-24,BTC,53.65,bykaranteli.com
2023-11-24,ETH,54.25,bykaranteli.com
2023-11-25,BTC,52.13,bykaranteli.com
2023-11-25,ETH,54.35,bykaranteli.com
2023-11-26,BTC,53.19,bykaranteli.com
2023-11-26,ETH,53.58,bykaranteli.com
2023-11-27,BTC,50.62,bykaranteli.com
2023-11-27,ETH,50.25,bykaranteli.com
2023-11-28,BTC,50.58,bykaranteli.com
2023-11-28,ETH,48.99,bykaranteli.com
2023-11-29,BTC,51.9,bykaranteli.com
2023-11-29,ETH,50.17,bykaranteli.com
2023-11-30,BTC,49.8,bykaranteli.com
2023-11-30,ETH,50.5,bykaranteli.com
2023-12-01,BTC,51.46,bykaranteli.com
2023-12-01,ETH,51.46,bykaranteli.com
2023-12-02,BTC,52.35,bykaranteli.com
2023-12-02,ETH,55.17,bykaranteli.com
2023-12-03,BTC,54.72,bykaranteli.com
2023-12-03,ETH,55.64,bykaranteli.com
2023-12-04,BTC,55.09,bykaranteli.com
2023-12-04,ETH,56.48,bykaranteli.com
2023-12-05,BTC,55.71,bykaranteli.com
2023-12-05,ETH,57.47,bykaranteli.com
2023-12-06,BTC,53.71,bykaranteli.com
2023-12-06,ETH,55,bykaranteli.com
2023-12-07,BTC,52.4,bykaranteli.com
2023-12-07,ETH,56.75,bykaranteli.com
2023-12-08,BTC,53.72,bykaranteli.com
2023-12-08,ETH,57.54,bykaranteli.com
2023-12-09,BTC,53.98,bykaranteli.com
2023-12-09,ETH,56.51,bykaranteli.com
2023-12-10,BTC,55.03,bykaranteli.com
2023-12-10,ETH,57.1,bykaranteli.com
2023-12-11,BTC,55.59,bykaranteli.com
2023-12-11,ETH,60.64,bykaranteli.com
2023-12-12,BTC,53.87,bykaranteli.com
2023-12-12,ETH,57.13,bykaranteli.com
2023-12-13,BTC,53.46,bykaranteli.com
2023-12-13,ETH,57.48,bykaranteli.com
2023-12-14,BTC,53.13,bykaranteli.com
2023-12-14,ETH,56.63,bykaranteli.com
2023-12-15,BTC,54.15,bykaranteli.com
2023-12-15,ETH,55.29,bykaranteli.com
2023-12-16,BTC,53.81,bykaranteli.com
2023-12-16,ETH,56.09,bykaranteli.com
2023-12-17,BTC,54.6,bykaranteli.com
2023-12-17,ETH,57.2,bykaranteli.com
2023-12-18,BTC,56.02,bykaranteli.com
2023-12-18,ETH,58.12,bykaranteli.com
2023-12-19,BTC,57.62,bykaranteli.com
2023-12-19,ETH,59.13,bykaranteli.com
2023-12-20,BTC,58.1,bykaranteli.com
2023-12-20,ETH,56.54,bykaranteli.com
2023-12-21,BTC,58.63,bykaranteli.com
2023-12-21,ETH,58.46,bykaranteli.com
2023-12-22,BTC,57.24,bykaranteli.com
2023-12-22,ETH,60.46,bykaranteli.com
2023-12-23,BTC,56.97,bykaranteli.com
2023-12-23,ETH,62.06,bykaranteli.com
2023-12-24,BTC,58.73,bykaranteli.com
2023-12-24,ETH,62.22,bykaranteli.com
2023-12-25,BTC,58.26,bykaranteli.com
2023-12-25,ETH,59.62,bykaranteli.com
2023-12-26,BTC,59.98,bykaranteli.com
2023-12-26,ETH,61.89,bykaranteli.com
2023-12-27,BTC,64.35,bykaranteli.com
2023-12-27,ETH,66.96,bykaranteli.com
2023-12-28,BTC,63.75,bykaranteli.com
2023-12-28,ETH,66.49,bykaranteli.com
2023-12-29,BTC,62.5,bykaranteli.com
2023-12-29,ETH,66.24,bykaranteli.com
2023-12-30,BTC,63.11,bykaranteli.com
2023-12-30,ETH,69.58,bykaranteli.com
2023-12-31,BTC,64.71,bykaranteli.com
2023-12-31,ETH,70.15,bykaranteli.com
2024-01-01,BTC,66.81,bykaranteli.com
2024-01-01,ETH,70.21,bykaranteli.com
2024-01-02,BTC,63.75,bykaranteli.com
2024-01-02,ETH,68.55,bykaranteli.com
2024-01-03,BTC,65.17,bykaranteli.com
2024-01-03,ETH,68.87,bykaranteli.com
2024-01-04,BTC,65.34,bykaranteli.com
2024-01-04,ETH,69.48,bykaranteli.com
2024-01-05,BTC,67.64,bykaranteli.com
2024-01-05,ETH,70.64,bykaranteli.com
2024-01-06,BTC,71.39,bykaranteli.com
2024-01-06,ETH,73.05,bykaranteli.com
2024-01-07,BTC,71.81,bykaranteli.com
2024-01-07,ETH,74.59,bykaranteli.com
2024-01-08,BTC,67.16,bykaranteli.com
2024-01-08,ETH,69.84,bykaranteli.com
2024-01-09,BTC,64.17,bykaranteli.com
2024-01-09,ETH,69.32,bykaranteli.com
2024-01-10,BTC,62.7,bykaranteli.com
2024-01-10,ETH,69.57,bykaranteli.com
2024-01-11,BTC,57.3,bykaranteli.com
2024-01-11,ETH,64.51,bykaranteli.com
2024-01-12,BTC,57.42,bykaranteli.com
2024-01-12,ETH,63.99,bykaranteli.com
2024-01-13,BTC,55.07,bykaranteli.com
2024-01-13,ETH,63.65,bykaranteli.com
2024-01-14,BTC,56.87,bykaranteli.com
2024-01-14,ETH,65.08,bykaranteli.com
2024-01-15,BTC,55.96,bykaranteli.com
2024-01-15,ETH,62.04,bykaranteli.com
2024-01-16,BTC,55.16,bykaranteli.com
2024-01-16,ETH,61.58,bykaranteli.com
2024-01-17,BTC,50.79,bykaranteli.com
2024-01-17,ETH,54.53,bykaranteli.com
2024-01-18,BTC,48.31,bykaranteli.com
2024-01-18,ETH,47.31,bykaranteli.com
2024-01-19,BTC,48.04,bykaranteli.com
2024-01-19,ETH,47.29,bykaranteli.com
2024-01-20,BTC,47.96,bykaranteli.com
2024-01-20,ETH,45.33,bykaranteli.com
2024-01-21,BTC,47.82,bykaranteli.com
2024-01-21,ETH,46.04,bykaranteli.com
2024-01-22,BTC,48.98,bykaranteli.com
2024-01-22,ETH,47.66,bykaranteli.com
2024-01-23,BTC,49.59,bykaranteli.com
2024-01-23,ETH,51.41,bykaranteli.com
2024-01-24,BTC,47.54,bykaranteli.com
2024-01-24,ETH,46.37,bykaranteli.com
2024-01-25,BTC,45.01,bykaranteli.com
2024-01-25,ETH,46.8,bykaranteli.com
2024-01-26,BTC,43.73,bykaranteli.com
2024-01-26,ETH,43.92,bykaranteli.com
2024-01-27,BTC,42.43,bykaranteli.com
2024-01-27,ETH,43.75,bykaranteli.com
2024-01-28,BTC,45.25,bykaranteli.com
2024-01-28,ETH,45.52,bykaranteli.com
2024-01-29,BTC,45.36,bykaranteli.com
2024-01-29,ETH,45.9,bykaranteli.com
2024-01-30,BTC,46.91,bykaranteli.com
2024-01-30,ETH,48.42,bykaranteli.com
2024-01-31,BTC,45.79,bykaranteli.com
2024-01-31,ETH,46.54,bykaranteli.com
2024-02-01,BTC,44.76,bykaranteli.com
2024-02-01,ETH,45.77,bykaranteli.com
2024-02-02,BTC,42.41,bykaranteli.com
2024-02-02,ETH,43.38,bykaranteli.com
2024-02-03,BTC,41.52,bykaranteli.com
2024-02-03,ETH,42.37,bykaranteli.com
2024-02-04,BTC,42.69,bykaranteli.com
2024-02-04,ETH,43.75,bykaranteli.com
2024-02-05,BTC,42.37,bykaranteli.com
2024-02-05,ETH,42.29,bykaranteli.com
2024-02-06,BTC,42.87,bykaranteli.com
2024-02-06,ETH,45.02,bykaranteli.com
2024-02-07,BTC,43.82,bykaranteli.com
2024-02-07,ETH,45.84,bykaranteli.com
2024-02-08,BTC,44.91,bykaranteli.com
2024-02-08,ETH,45.9,bykaranteli.com
2024-02-09,BTC,47.79,bykaranteli.com
2024-02-09,ETH,49.39,bykaranteli.com
2024-02-10,BTC,49.91,bykaranteli.com
2024-02-10,ETH,49.61,bykaranteli.com
2024-02-11,BTC,51.29,bykaranteli.com
2024-02-11,ETH,51,bykaranteli.com
2024-02-12,BTC,54.28,bykaranteli.com
2024-02-12,ETH,56.78,bykaranteli.com
2024-02-13,BTC,52.19,bykaranteli.com
2024-02-13,ETH,54.03,bykaranteli.com
2024-02-14,BTC,55.13,bykaranteli.com
2024-02-14,ETH,58.19,bykaranteli.com
2024-02-15,BTC,55.08,bykaranteli.com
2024-02-15,ETH,59.11,bykaranteli.com
2024-02-16,BTC,55.24,bykaranteli.com
2024-02-16,ETH,58.06,bykaranteli.com
2024-02-17,BTC,56.24,bykaranteli.com
2024-02-17,ETH,59.05,bykaranteli.com
2024-02-18,BTC,57.24,bykaranteli.com
2024-02-18,ETH,63.49,bykaranteli.com
2024-02-19,BTC,56.83,bykaranteli.com
2024-02-19,ETH,61.49,bykaranteli.com
2024-02-20,BTC,55.63,bykaranteli.com
2024-02-20,ETH,61.31,bykaranteli.com
2024-02-21,BTC,54.01,bykaranteli.com
2024-02-21,ETH,60.26,bykaranteli.com
2024-02-22,BTC,55.38,bykaranteli.com
2024-02-22,ETH,60.6,bykaranteli.com
2024-02-23,BTC,52.23,bykaranteli.com
2024-02-23,ETH,58.22,bykaranteli.com
2024-02-24,BTC,54.18,bykaranteli.com
2024-02-24,ETH,60.27,bykaranteli.com
2024-02-25,BTC,55.17,bykaranteli.com
2024-02-25,ETH,63.16,bykaranteli.com
2024-02-26,BTC,56.05,bykaranteli.com
2024-02-26,ETH,61.4,bykaranteli.com
2024-02-27,BTC,58.36,bykaranteli.com
2024-02-27,ETH,62.53,bykaranteli.com
2024-02-28,BTC,67.76,bykaranteli.com
2024-02-28,ETH,68.25,bykaranteli.com
2024-02-29,BTC,65.54,bykaranteli.com
2024-02-29,ETH,67.36,bykaranteli.com
2024-03-01,BTC,65.37,bykaranteli.com
2024-03-01,ETH,68.17,bykaranteli.com
2024-03-02,BTC,65.82,bykaranteli.com
2024-03-02,ETH,68.27,bykaranteli.com
2024-03-03,BTC,71.72,bykaranteli.com
2024-03-03,ETH,75.07,bykaranteli.com
2024-03-04,BTC,74.81,bykaranteli.com
2024-03-04,ETH,75.57,bykaranteli.com
2024-03-05,BTC,73.19,bykaranteli.com
2024-03-05,ETH,76.92,bykaranteli.com
2024-03-06,BTC,74.85,bykaranteli.com
2024-03-06,ETH,78.95,bykaranteli.com
2024-03-07,BTC,69.68,bykaranteli.com
2024-03-07,ETH,74.68,bykaranteli.com
2024-03-08,BTC,71.87,bykaranteli.com
2024-03-08,ETH,76.24,bykaranteli.com
2024-03-09,BTC,75.04,bykaranteli.com
2024-03-09,ETH,77.06,bykaranteli.com
2024-03-10,BTC,80.12,bykaranteli.com
2024-03-10,ETH,80.39,bykaranteli.com
2024-03-11,BTC,83.02,bykaranteli.com
2024-03-11,ETH,85.18,bykaranteli.com
2024-03-12,BTC,78.08,bykaranteli.com
2024-03-12,ETH,74.43,bykaranteli.com
2024-03-13,BTC,77.5,bykaranteli.com
2024-03-13,ETH,73.39,bykaranteli.com
2024-03-14,BTC,74.58,bykaranteli.com
2024-03-14,ETH,72.33,bykaranteli.com
2024-03-15,BTC,76.7,bykaranteli.com
2024-03-15,ETH,75.54,bykaranteli.com
2024-03-16,BTC,75.73,bykaranteli.com
2024-03-16,ETH,78.79,bykaranteli.com
2024-03-17,BTC,75.93,bykaranteli.com
2024-03-17,ETH,75.04,bykaranteli.com
2024-03-18,BTC,74.08,bykaranteli.com
2024-03-18,ETH,75.13,bykaranteli.com
2024-03-19,BTC,76.61,bykaranteli.com
2024-03-19,ETH,82.45,bykaranteli.com
2024-03-20,BTC,77.73,bykaranteli.com
2024-03-20,ETH,78.17,bykaranteli.com
2024-03-21,BTC,75.26,bykaranteli.com
2024-03-21,ETH,78,bykaranteli.com
2024-03-22,BTC,72.46,bykaranteli.com
2024-03-22,ETH,76.56,bykaranteli.com
2024-03-23,BTC,73.68,bykaranteli.com
2024-03-23,ETH,77.85,bykaranteli.com
2024-03-24,BTC,72.62,bykaranteli.com
2024-03-24,ETH,75.67,bykaranteli.com
2024-03-25,BTC,76.25,bykaranteli.com
2024-03-25,ETH,77.54,bykaranteli.com
2024-03-26,BTC,75.39,bykaranteli.com
2024-03-26,ETH,78.8,bykaranteli.com
2024-03-27,BTC,75.78,bykaranteli.com
2024-03-27,ETH,79.35,bykaranteli.com
2024-03-28,BTC,76.53,bykaranteli.com
2024-03-28,ETH,80.41,bykaranteli.com
2024-03-29,BTC,73.11,bykaranteli.com
2024-03-29,ETH,79.11,bykaranteli.com
2024-03-30,BTC,74.93,bykaranteli.com
2024-03-30,ETH,79.64,bykaranteli.com
2024-03-31,BTC,76.64,bykaranteli.com
2024-03-31,ETH,81.02,bykaranteli.com
2024-04-01,BTC,73.81,bykaranteli.com
2024-04-01,ETH,78.68,bykaranteli.com
2024-04-02,BTC,74.37,bykaranteli.com
2024-04-02,ETH,77.7,bykaranteli.com
2024-04-03,BTC,72.45,bykaranteli.com
2024-04-03,ETH,75.93,bykaranteli.com
2024-04-04,BTC,72.31,bykaranteli.com
2024-04-04,ETH,74.3,bykaranteli.com
2024-04-05,BTC,71.96,bykaranteli.com
2024-04-05,ETH,72.91,bykaranteli.com
2024-04-06,BTC,72.3,bykaranteli.com
2024-04-06,ETH,72.29,bykaranteli.com
2024-04-07,BTC,77.43,bykaranteli.com
2024-04-07,ETH,79.16,bykaranteli.com
2024-04-08,BTC,76.25,bykaranteli.com
2024-04-08,ETH,79.57,bykaranteli.com
2024-04-09,BTC,73.69,bykaranteli.com
2024-04-09,ETH,76.76,bykaranteli.com
2024-04-10,BTC,72.32,bykaranteli.com
2024-04-10,ETH,74.05,bykaranteli.com
2024-04-11,BTC,68.42,bykaranteli.com
2024-04-11,ETH,71.64,bykaranteli.com
2024-04-12,BTC,66.94,bykaranteli.com
2024-04-12,ETH,69.61,bykaranteli.com
2024-04-13,BTC,72.95,bykaranteli.com
2024-04-13,ETH,80.22,bykaranteli.com
2024-04-14,BTC,71.99,bykaranteli.com
2024-04-14,ETH,75.99,bykaranteli.com
2024-04-15,BTC,70.48,bykaranteli.com
2024-04-15,ETH,74.04,bykaranteli.com
2024-04-16,BTC,70.88,bykaranteli.com
2024-04-16,ETH,78.08,bykaranteli.com
2024-04-17,BTC,70.72,bykaranteli.com
2024-04-17,ETH,77.39,bykaranteli.com
2024-04-18,BTC,69.98,bykaranteli.com
2024-04-18,ETH,74.44,bykaranteli.com
2024-04-19,BTC,70.4,bykaranteli.com
2024-04-19,ETH,76.06,bykaranteli.com
2024-04-20,BTC,71.98,bykaranteli.com
2024-04-20,ETH,75.39,bykaranteli.com
2024-04-21,BTC,72.05,bykaranteli.com
2024-04-21,ETH,74.47,bykaranteli.com
2024-04-22,BTC,69.37,bykaranteli.com
2024-04-22,ETH,74.1,bykaranteli.com
2024-04-23,BTC,64.16,bykaranteli.com
2024-04-23,ETH,70.14,bykaranteli.com
2024-04-24,BTC,62.44,bykaranteli.com
2024-04-24,ETH,69.89,bykaranteli.com
2024-04-25,BTC,59.29,bykaranteli.com
2024-04-25,ETH,67.12,bykaranteli.com
2024-04-26,BTC,55.12,bykaranteli.com
2024-04-26,ETH,65.9,bykaranteli.com
2024-04-27,BTC,54.69,bykaranteli.com
2024-04-27,ETH,67.65,bykaranteli.com
2024-04-28,BTC,56.79,bykaranteli.com
2024-04-28,ETH,65.45,bykaranteli.com
2024-04-29,BTC,55.33,bykaranteli.com
2024-04-29,ETH,62.56,bykaranteli.com
2024-04-30,BTC,59.81,bykaranteli.com
2024-04-30,ETH,71.72,bykaranteli.com
2024-05-01,BTC,61.22,bykaranteli.com
2024-05-01,ETH,73.05,bykaranteli.com
2024-05-02,BTC,56.77,bykaranteli.com
2024-05-02,ETH,64.01,bykaranteli.com
2024-05-03,BTC,55.88,bykaranteli.com
2024-05-03,ETH,66.18,bykaranteli.com
2024-05-04,BTC,56.89,bykaranteli.com
2024-05-04,ETH,68.45,bykaranteli.com
2024-05-05,BTC,58.65,bykaranteli.com
2024-05-05,ETH,69.38,bykaranteli.com
2024-05-06,BTC,55.57,bykaranteli.com
2024-05-06,ETH,66.64,bykaranteli.com
2024-05-07,BTC,53.76,bykaranteli.com
2024-05-07,ETH,64.45,bykaranteli.com
2024-05-08,BTC,55.43,bykaranteli.com
2024-05-08,ETH,63.06,bykaranteli.com
2024-05-09,BTC,52.17,bykaranteli.com
2024-05-09,ETH,61.45,bykaranteli.com
2024-05-10,BTC,54.27,bykaranteli.com
2024-05-10,ETH,63.61,bykaranteli.com
2024-05-11,BTC,54.17,bykaranteli.com
2024-05-11,ETH,61.61,bykaranteli.com
2024-05-12,BTC,54.52,bykaranteli.com
2024-05-12,ETH,62.18,bykaranteli.com
2024-05-13,BTC,56.13,bykaranteli.com
2024-05-13,ETH,63.82,bykaranteli.com
2024-05-14,BTC,56.23,bykaranteli.com
2024-05-14,ETH,63.21,bykaranteli.com
2024-05-15,BTC,58.61,bykaranteli.com
2024-05-15,ETH,62.31,bykaranteli.com
2024-05-16,BTC,57.49,bykaranteli.com
2024-05-16,ETH,60.73,bykaranteli.com
2024-05-17,BTC,55.26,bykaranteli.com
2024-05-17,ETH,60.84,bykaranteli.com
2024-05-18,BTC,56.67,bykaranteli.com
2024-05-18,ETH,61.31,bykaranteli.com
2024-05-19,BTC,57.32,bykaranteli.com
2024-05-19,ETH,63.69,bykaranteli.com
2024-05-20,BTC,61.94,bykaranteli.com
2024-05-20,ETH,79.17,bykaranteli.com
2024-05-21,BTC,58.59,bykaranteli.com
2024-05-21,ETH,79.34,bykaranteli.com
2024-05-22,BTC,56.8,bykaranteli.com
2024-05-22,ETH,77.77,bykaranteli.com
2024-05-23,BTC,53.18,bykaranteli.com
2024-05-23,ETH,67.48,bykaranteli.com
2024-05-24,BTC,52.29,bykaranteli.com
2024-05-24,ETH,65.31,bykaranteli.com
2024-05-25,BTC,52.21,bykaranteli.com
2024-05-25,ETH,65.2,bykaranteli.com
2024-05-26,BTC,53.73,bykaranteli.com
2024-05-26,ETH,69.18,bykaranteli.com
2024-05-27,BTC,53.91,bykaranteli.com
2024-05-27,ETH,66.91,bykaranteli.com
2024-05-28,BTC,54.76,bykaranteli.com
2024-05-28,ETH,66.61,bykaranteli.com
2024-05-29,BTC,53.24,bykaranteli.com
2024-05-29,ETH,67.8,bykaranteli.com
2024-05-30,BTC,53.27,bykaranteli.com
2024-05-30,ETH,65.12,bykaranteli.com
2024-05-31,BTC,51.99,bykaranteli.com
2024-05-31,ETH,66.78,bykaranteli.com
