date,currency,instrument,expiry,strike,type,open_interest,mark_iv,underlying_usd
2026-08-18,ETH,ETH-19AUG26-1800-C,19AUG26,1800,call,0,47.15,1910.37
2026-08-18,ETH,ETH-19AUG26-1800-P,19AUG26,1800,put,25,47.15,1910.37
2026-08-18,ETH,ETH-19AUG26-1820-C,19AUG26,1820,call,0,42.69,1910.37
2026-08-18,ETH,ETH-19AUG26-1820-P,19AUG26,1820,put,41,42.69,1910.37
2026-08-18,ETH,ETH-19AUG26-1840-C,19AUG26,1840,call,0,37.7,1910.37
2026-08-18,ETH,ETH-19AUG26-1840-P,19AUG26,1840,put,528,37.7,1910.37
2026-08-18,ETH,ETH-19AUG26-1860-C,19AUG26,1860,call,2,34.03,1910.37
2026-08-18,ETH,ETH-19AUG26-1860-P,19AUG26,1860,put,306,34.03,1910.37
2026-08-18,ETH,ETH-19AUG26-1880-C,19AUG26,1880,call,30,30.86,1910.37
2026-08-18,ETH,ETH-19AUG26-1880-P,19AUG26,1880,put,820,30.86,1910.37
2026-08-18,ETH,ETH-19AUG26-1900-C,19AUG26,1900,call,655,29.65,1910.37
2026-08-18,ETH,ETH-19AUG26-1900-P,19AUG26,1900,put,86,29.65,1910.37
2026-08-18,ETH,ETH-19AUG26-1920-C,19AUG26,1920,call,928,29.57,1910.37
2026-08-18,ETH,ETH-19AUG26-1920-P,19AUG26,1920,put,80,29.57,1910.37
2026-08-18,ETH,ETH-19AUG26-1940-C,19AUG26,1940,call,620,30.67,1910.37
2026-08-18,ETH,ETH-19AUG26-1940-P,19AUG26,1940,put,0,30.67,1910.37
2026-08-18,ETH,ETH-19AUG26-1960-C,19AUG26,1960,call,656,33.47,1910.37
2026-08-18,ETH,ETH-19AUG26-1960-P,19AUG26,1960,put,12,33.47,1910.37
2026-08-18,ETH,ETH-19AUG26-1980-C,19AUG26,1980,call,154,36.99,1910.37
2026-08-18,ETH,ETH-19AUG26-1980-P,19AUG26,1980,put,0,36.99,1910.37
2026-08-18,ETH,ETH-19AUG26-2000-C,19AUG26,2000,call,55,40.64,1910.37
2026-08-18,ETH,ETH-19AUG26-2000-P,19AUG26,2000,put,2,40.64,1910.37
2026-08-18,ETH,ETH-19AUG26-2020-C,19AUG26,2020,call,75,44.49,1910.37
2026-08-18,ETH,ETH-19AUG26-2020-P,19AUG26,2020,put,10,44.49,1910.37
2026-08-18,ETH,ETH-19AUG26-2050-C,19AUG26,2050,call,17,52.18,1910.37
2026-08-18,ETH,ETH-19AUG26-2050-P,19AUG26,2050,put,0,52.18,1910.37
2026-08-18,ETH,ETH-19AUG26-2100-C,19AUG26,2100,call,0,53.83,1910.37
2026-08-18,ETH,ETH-19AUG26-2100-P,19AUG26,2100,put,0,53.83,1910.37
2026-08-18,ETH,ETH-20AUG26-1600-C,20AUG26,1600,call,0,75.4,1910.53
2026-08-18,ETH,ETH-20AUG26-1600-P,20AUG26,1600,put,60,75.4,1910.53
2026-08-18,ETH,ETH-20AUG26-1700-C,20AUG26,1700,call,0,62,1910.53
2026-08-18,ETH,ETH-20AUG26-1700-P,20AUG26,1700,put,262,62,1910.53
2026-08-18,ETH,ETH-20AUG26-1740-C,20AUG26,1740,call,0,54.44,1910.53
2026-08-18,ETH,ETH-20AUG26-1740-P,20AUG26,1740,put,51,54.44,1910.53
2026-08-18,ETH,ETH-20AUG26-1750-C,20AUG26,1750,call,0,52.98,1910.53
2026-08-18,ETH,ETH-20AUG26-1750-P,20AUG26,1750,put,0,52.98,1910.53
2026-08-18,ETH,ETH-20AUG26-1760-C,20AUG26,1760,call,0,50.27,1910.53
2026-08-18,ETH,ETH-20AUG26-1760-P,20AUG26,1760,put,22,50.27,1910.53
2026-08-18,ETH,ETH-20AUG26-1780-C,20AUG26,1780,call,0,46.59,1910.53
2026-08-18,ETH,ETH-20AUG26-1780-P,20AUG26,1780,put,11,46.59,1910.53
2026-08-18,ETH,ETH-20AUG26-1800-C,20AUG26,1800,call,0,43.56,1910.53
2026-08-18,ETH,ETH-20AUG26-1800-P,20AUG26,1800,put,503,43.56,1910.53
2026-08-18,ETH,ETH-20AUG26-1820-C,20AUG26,1820,call,0,40.14,1910.53
2026-08-18,ETH,ETH-20AUG26-1820-P,20AUG26,1820,put,0,40.14,1910.53
2026-08-18,ETH,ETH-20AUG26-1840-C,20AUG26,1840,call,49,37.05,1910.53
2026-08-18,ETH,ETH-20AUG26-1840-P,20AUG26,1840,put,5,37.05,1910.53
2026-08-18,ETH,ETH-20AUG26-1860-C,20AUG26,1860,call,53,34.4,1910.53
2026-08-18,ETH,ETH-20AUG26-1860-P,20AUG26,1860,put,116,34.4,1910.53
2026-08-18,ETH,ETH-20AUG26-1880-C,20AUG26,1880,call,42,32.37,1910.53
2026-08-18,ETH,ETH-20AUG26-1880-P,20AUG26,1880,put,59,32.37,1910.53
2026-08-18,ETH,ETH-20AUG26-1900-C,20AUG26,1900,call,101,31.49,1910.53
2026-08-18,ETH,ETH-20AUG26-1900-P,20AUG26,1900,put,210,31.49,1910.53
2026-08-18,ETH,ETH-20AUG26-1920-C,20AUG26,1920,call,212,31.48,1910.53
2026-08-18,ETH,ETH-20AUG26-1920-P,20AUG26,1920,put,136,31.48,1910.53
2026-08-18,ETH,ETH-20AUG26-1940-C,20AUG26,1940,call,368,32.27,1910.53
2026-08-18,ETH,ETH-20AUG26-1940-P,20AUG26,1940,put,0,32.27,1910.53
2026-08-18,ETH,ETH-20AUG26-1960-C,20AUG26,1960,call,125,34.2,1910.53
2026-08-18,ETH,ETH-20AUG26-1960-P,20AUG26,1960,put,0,34.21,1910.53
2026-08-18,ETH,ETH-20AUG26-1980-C,20AUG26,1980,call,249,35.84,1910.53
2026-08-18,ETH,ETH-20AUG26-1980-P,20AUG26,1980,put,0,35.84,1910.53
2026-08-18,ETH,ETH-20AUG26-2000-C,20AUG26,2000,call,21,37.93,1910.53
2026-08-18,ETH,ETH-20AUG26-2000-P,20AUG26,2000,put,0,37.93,1910.53
2026-08-18,ETH,ETH-20AUG26-2020-C,20AUG26,2020,call,0,40.73,1910.53
2026-08-18,ETH,ETH-20AUG26-2020-P,20AUG26,2020,put,0,40.73,1910.53
2026-08-18,ETH,ETH-20AUG26-2040-C,20AUG26,2040,call,20,43.34,1910.53
2026-08-18,ETH,ETH-20AUG26-2040-P,20AUG26,2040,put,0,43.34,1910.53
2026-08-18,ETH,ETH-20AUG26-2050-C,20AUG26,2050,call,60,44.49,1910.53
2026-08-18,ETH,ETH-20AUG26-2050-P,20AUG26,2050,put,0,44.49,1910.53
2026-08-18,ETH,ETH-20AUG26-2100-C,20AUG26,2100,call,0,51.95,1910.53
2026-08-18,ETH,ETH-20AUG26-2100-P,20AUG26,2100,put,0,51.95,1910.53
2026-08-18,ETH,ETH-21AUG26-1400-C,21AUG26,1400,call,0,91.32,1910.67
2026-08-18,ETH,ETH-21AUG26-1400-P,21AUG26,1400,put,341,91.32,1910.67
2026-08-18,ETH,ETH-21AUG26-1500-C,21AUG26,1500,call,0,91.3,1910.67
2026-08-18,ETH,ETH-21AUG26-1500-P,21AUG26,1500,put,1004,91.3,1910.67
2026-08-18,ETH,ETH-21AUG26-1600-C,21AUG26,1600,call,0,77.29,1910.67
2026-08-18,ETH,ETH-21AUG26-1600-P,21AUG26,1600,put,3479,77.29,1910.67
2026-08-18,ETH,ETH-21AUG26-1650-C,21AUG26,1650,call,1,69.33,1910.67
2026-08-18,ETH,ETH-21AUG26-1650-P,21AUG26,1650,put,1317,69.33,1910.67
2026-08-18,ETH,ETH-21AUG26-1700-C,21AUG26,1700,call,50,59.52,1910.67
2026-08-18,ETH,ETH-21AUG26-1700-P,21AUG26,1700,put,14006,59.52,1910.67
2026-08-18,ETH,ETH-21AUG26-1750-C,21AUG26,1750,call,53,50,1910.67
2026-08-18,ETH,ETH-21AUG26-1750-P,21AUG26,1750,put,4896,50,1910.67
2026-08-18,ETH,ETH-21AUG26-1800-C,21AUG26,1800,call,182,41.45,1910.67
2026-08-18,ETH,ETH-21AUG26-1800-P,21AUG26,1800,put,2373,41.45,1910.67
2026-08-18,ETH,ETH-21AUG26-1840-C,21AUG26,1840,call,0,36.48,1910.67
2026-08-18,ETH,ETH-21AUG26-1840-P,21AUG26,1840,put,0,36.48,1910.67
2026-08-18,ETH,ETH-21AUG26-1850-C,21AUG26,1850,call,629,35.42,1910.67
2026-08-18,ETH,ETH-21AUG26-1850-P,21AUG26,1850,put,2134,35.42,1910.67
2026-08-18,ETH,ETH-21AUG26-1860-C,21AUG26,1860,call,106,34.52,1910.67
2026-08-18,ETH,ETH-21AUG26-1860-P,21AUG26,1860,put,42,34.52,1910.67
2026-08-18,ETH,ETH-21AUG26-1880-C,21AUG26,1880,call,0,33.23,1910.67
2026-08-18,ETH,ETH-21AUG26-1880-P,21AUG26,1880,put,271,33.23,1910.67
2026-08-18,ETH,ETH-21AUG26-1900-C,21AUG26,1900,call,4533,32.62,1910.67
2026-08-18,ETH,ETH-21AUG26-1900-P,21AUG26,1900,put,1504,32.62,1910.67
2026-08-18,ETH,ETH-21AUG26-1920-C,21AUG26,1920,call,12,32.46,1910.67
2026-08-18,ETH,ETH-21AUG26-1920-P,21AUG26,1920,put,67,32.46,1910.67
2026-08-18,ETH,ETH-21AUG26-1940-C,21AUG26,1940,call,235,32.69,1910.67
2026-08-18,ETH,ETH-21AUG26-1940-P,21AUG26,1940,put,0,32.69,1910.67
2026-08-18,ETH,ETH-21AUG26-1950-C,21AUG26,1950,call,7496,33.39,1910.67
2026-08-18,ETH,ETH-21AUG26-1950-P,21AUG26,1950,put,1208,33.39,1910.67
2026-08-18,ETH,ETH-21AUG26-1960-C,21AUG26,1960,call,2439,33.54,1910.67
2026-08-18,ETH,ETH-21AUG26-1960-P,21AUG26,1960,put,0,33.54,1910.67
2026-08-18,ETH,ETH-21AUG26-2000-C,21AUG26,2000,call,14928,36.6,1910.67
2026-08-18,ETH,ETH-21AUG26-2000-P,21AUG26,2000,put,103,36.6,1910.67
2026-08-18,ETH,ETH-21AUG26-2050-C,21AUG26,2050,call,5156,41.99,1910.67
2026-08-18,ETH,ETH-21AUG26-2050-P,21AUG26,2050,put,85,41.99,1910.67
2026-08-18,ETH,ETH-21AUG26-2100-C,21AUG26,2100,call,5316,48.94,1910.67
2026-08-18,ETH,ETH-21AUG26-2100-P,21AUG26,2100,put,11,48.94,1910.67
2026-08-18,ETH,ETH-21AUG26-2200-C,21AUG26,2200,call,3115,60.28,1910.67
2026-08-18,ETH,ETH-21AUG26-2200-P,21AUG26,2200,put,11,60.28,1910.67
2026-08-18,ETH,ETH-21AUG26-2400-C,21AUG26,2400,call,1374,61.36,1910.67
2026-08-18,ETH,ETH-21AUG26-2400-P,21AUG26,2400,put,0,61.36,1910.67
2026-08-18,ETH,ETH-25DEC26-800-P,25DEC26,800,put,6169,77.43,1928.42
2026-08-18,ETH,ETH-25DEC26-800-C,25DEC26,800,call,171,77.43,1928.42
2026-08-18,ETH,ETH-25DEC26-1000-C,25DEC26,1000,call,54,69.43,1928.42
2026-08-18,ETH,ETH-25DEC26-1000-P,25DEC26,1000,put,19472,69.43,1928.42
2026-08-18,ETH,ETH-25DEC26-1200-P,25DEC26,1200,put,7264,62.59,1928.42
2026-08-18,ETH,ETH-25DEC26-1200-C,25DEC26,1200,call,341,62.59,1928.42
2026-08-18,ETH,ETH-25DEC26-1300-C,25DEC26,1300,call,50,59.75,1928.42
2026-08-18,ETH,ETH-25DEC26-1300-P,25DEC26,1300,put,2019,59.75,1928.43
2026-08-18,ETH,ETH-25DEC26-1400-P,25DEC26,1400,put,13808,57.43,1928.42
2026-08-18,ETH,ETH-25DEC26-1400-C,25DEC26,1400,call,946,57.43,1928.42
2026-08-18,ETH,ETH-25DEC26-1500-P,25DEC26,1500,put,16843,55.61,1928.42
2026-08-18,ETH,ETH-25DEC26-1500-C,25DEC26,1500,call,763,55.61,1928.42
2026-08-18,ETH,ETH-25DEC26-1600-C,25DEC26,1600,call,621,54.06,1928.42
2026-08-18,ETH,ETH-25DEC26-1600-P,25DEC26,1600,put,7443,54.06,1928.43
2026-08-18,ETH,ETH-25DEC26-1700-P,25DEC26,1700,put,13933,52.89,1928.43
2026-08-18,ETH,ETH-25DEC26-1700-C,25DEC26,1700,call,368,52.89,1928.42
2026-08-18,ETH,ETH-25DEC26-1800-C,25DEC26,1800,call,2476,52.05,1928.42
2026-08-18,ETH,ETH-25DEC26-1800-P,25DEC26,1800,put,5618,52.05,1928.42
2026-08-18,ETH,ETH-25DEC26-1900-P,25DEC26,1900,put,5138,51.51,1928.42
2026-08-18,ETH,ETH-25DEC26-1900-C,25DEC26,1900,call,3876,51.51,1928.42
2026-08-18,ETH,ETH-25DEC26-2000-C,25DEC26,2000,call,10911,51.18,1928.43
2026-08-18,ETH,ETH-25DEC26-2000-P,25DEC26,2000,put,7986,51.18,1928.43
2026-08-18,ETH,ETH-25DEC26-2100-C,25DEC26,2100,call,1703,51.02,1928.43
2026-08-18,ETH,ETH-25DEC26-2100-P,25DEC26,2100,put,3184,51.02,1928.42
2026-08-18,ETH,ETH-25DEC26-2200-C,25DEC26,2200,call,52532,51.01,1928.42
2026-08-18,ETH,ETH-25DEC26-2200-P,25DEC26,2200,put,9290,51.01,1928.43
2026-08-18,ETH,ETH-25DEC26-2300-P,25DEC26,2300,put,5186,51.02,1928.42
2026-08-18,ETH,ETH-25DEC26-2300-C,25DEC26,2300,call,7638,51.02,1928.42
2026-08-18,ETH,ETH-25DEC26-2400-C,25DEC26,2400,call,12157,51.04,1928.42
2026-08-18,ETH,ETH-25DEC26-2400-P,25DEC26,2400,put,1716,51.04,1928.43
2026-08-18,ETH,ETH-25DEC26-2500-P,25DEC26,2500,put,1075,51.21,1928.42
2026-08-18,ETH,ETH-25DEC26-2500-C,25DEC26,2500,call,27183,51.21,1928.42
2026-08-18,ETH,ETH-25DEC26-2600-C,25DEC26,2600,call,6536,51.45,1928.42
2026-08-18,ETH,ETH-25DEC26-2600-P,25DEC26,2600,put,1065,51.45,1928.43
2026-08-18,ETH,ETH-25DEC26-2700-P,25DEC26,2700,put,446,51.79,1928.42
2026-08-18,ETH,ETH-25DEC26-2700-C,25DEC26,2700,call,3150,51.79,1928.42
2026-08-18,ETH,ETH-25DEC26-2800-C,25DEC26,2800,call,9331,52.14,1928.43
2026-08-18,ETH,ETH-25DEC26-2800-P,25DEC26,2800,put,2141,52.14,1928.42
2026-08-18,ETH,ETH-25DEC26-2900-P,25DEC26,2900,put,173,52.48,1928.42
2026-08-18,ETH,ETH-25DEC26-2900-C,25DEC26,2900,call,2326,52.48,1928.42
2026-08-18,ETH,ETH-25DEC26-3000-P,25DEC26,3000,put,781,52.96,1928.43
2026-08-18,ETH,ETH-25DEC26-3000-C,25DEC26,3000,call,5217,52.96,1928.43
2026-08-18,ETH,ETH-25DEC26-3100-C,25DEC26,3100,call,2327,53.34,1928.42
2026-08-18,ETH,ETH-25DEC26-3100-P,25DEC26,3100,put,0,53.34,1928.43
2026-08-18,ETH,ETH-25DEC26-3200-C,25DEC26,3200,call,67906,53.88,1928.42
2026-08-18,ETH,ETH-25DEC26-3200-P,25DEC26,3200,put,251,53.88,1928.43
2026-08-18,ETH,ETH-25DEC26-3300-C,25DEC26,3300,call,1923,54.43,1928.42
2026-08-18,ETH,ETH-25DEC26-3300-P,25DEC26,3300,put,10,54.43,1928.43
2026-08-18,ETH,ETH-25DEC26-3400-C,25DEC26,3400,call,13053,54.6,1928.42
2026-08-18,ETH,ETH-25DEC26-3400-P,25DEC26,3400,put,89,54.6,1928.42
2026-08-18,ETH,ETH-25DEC26-3500-P,25DEC26,3500,put,51,55.13,1928.42
2026-08-18,ETH,ETH-25DEC26-3500-C,25DEC26,3500,call,28526,55.13,1928.42
2026-08-18,ETH,ETH-25DEC26-3600-C,25DEC26,3600,call,2230,56.24,1928.42
2026-08-18,ETH,ETH-25DEC26-3600-P,25DEC26,3600,put,93,56.24,1928.43
2026-08-18,ETH,ETH-25DEC26-3800-P,25DEC26,3800,put,26,57.13,1928.42
2026-08-18,ETH,ETH-25DEC26-3800-C,25DEC26,3800,call,2914,57.13,1928.42
2026-08-18,ETH,ETH-25DEC26-4000-C,25DEC26,4000,call,17006,58.15,1928.43
2026-08-18,ETH,ETH-25DEC26-4000-P,25DEC26,4000,put,223,58.15,1928.42
2026-08-18,ETH,ETH-25DEC26-4200-P,25DEC26,4200,put,62,59.22,1928.42
2026-08-18,ETH,ETH-25DEC26-4200-C,25DEC26,4200,call,4359,59.22,1928.42
2026-08-18,ETH,ETH-25DEC26-4400-C,25DEC26,4400,call,3324,60.24,1928.42
2026-08-18,ETH,ETH-25DEC26-4400-P,25DEC26,4400,put,20,60.24,1928.43
2026-08-18,ETH,ETH-25DEC26-4500-P,25DEC26,4500,put,2,60.77,1928.42
2026-08-18,ETH,ETH-25DEC26-4500-C,25DEC26,4500,call,2934,60.77,1928.42
2026-08-18,ETH,ETH-25DEC26-4600-C,25DEC26,4600,call,10789,61.4,1928.42
2026-08-18,ETH,ETH-25DEC26-4600-P,25DEC26,4600,put,0,61.4,1928.42
2026-08-18,ETH,ETH-25DEC26-4800-C,25DEC26,4800,call,2771,62.7,1928.42
2026-08-18,ETH,ETH-25DEC26-4800-P,25DEC26,4800,put,77,62.7,1928.42
2026-08-18,ETH,ETH-25DEC26-5000-C,25DEC26,5000,call,4541,63.88,1928.43
2026-08-18,ETH,ETH-25DEC26-5000-P,25DEC26,5000,put,2,63.88,1928.42
2026-08-18,ETH,ETH-25DEC26-5200-C,25DEC26,5200,call,8859,65.49,1928.43
2026-08-18,ETH,ETH-25DEC26-5200-P,25DEC26,5200,put,0,65.49,1928.43
2026-08-18,ETH,ETH-25DEC26-5500-C,25DEC26,5500,call,1617,65.62,1928.43
2026-08-18,ETH,ETH-25DEC26-5500-P,25DEC26,5500,put,0,65.62,1928.42
2026-08-18,ETH,ETH-25DEC26-6000-P,25DEC26,6000,put,0,68.63,1928.42
2026-08-18,ETH,ETH-25DEC26-6000-C,25DEC26,6000,call,10397,68.63,1928.43
2026-08-18,ETH,ETH-25DEC26-6500-C,25DEC26,6500,call,1784,70.85,1928.43
2026-08-18,ETH,ETH-25DEC26-6500-P,25DEC26,6500,put,0,70.85,1928.42
2026-08-18,ETH,ETH-25DEC26-7000-P,25DEC26,7000,put,0,72.73,1928.42
2026-08-18,ETH,ETH-25DEC26-7000-C,25DEC26,7000,call,2825,72.73,1928.42
2026-08-18,ETH,ETH-25DEC26-8000-C,25DEC26,8000,call,2428,76.01,1928.43
2026-08-18,ETH,ETH-25DEC26-8000-P,25DEC26,8000,put,0,76.01,1928.42
2026-08-18,ETH,ETH-25DEC26-9000-P,25DEC26,9000,put,0,81.07,1928.42
2026-08-18,ETH,ETH-25DEC26-9000-C,25DEC26,9000,call,1905,81.07,1928.42
2026-08-18,ETH,ETH-25DEC26-10000-P,25DEC26,10000,put,0,85.84,1928.42
2026-08-18,ETH,ETH-25DEC26-10000-C,25DEC26,10000,call,1663,85.84,1928.42
2026-08-18,ETH,ETH-25DEC26-11000-P,25DEC26,11000,put,109,90.01,1928.43
2026-08-18,ETH,ETH-25DEC26-11000-C,25DEC26,11000,call,2143,90.01,1928.42
2026-08-18,ETH,ETH-25JUN27-800-P,25JUN27,800,put,703,70.24,1967.79
2026-08-18,ETH,ETH-25JUN27-800-C,25JUN27,800,call,118,70.24,1967.79
2026-08-18,ETH,ETH-25JUN27-900-P,25JUN27,900,put,839,67.57,1967.79
2026-08-18,ETH,ETH-25JUN27-900-C,25JUN27,900,call,0,67.57,1967.79
2026-08-18,ETH,ETH-25JUN27-1000-P,25JUN27,1000,put,4742,65.14,1967.79
2026-08-18,ETH,ETH-25JUN27-1000-C,25JUN27,1000,call,67,65.14,1967.79
2026-08-18,ETH,ETH-25JUN27-1200-C,25JUN27,1200,call,55,61.45,1967.79
2026-08-18,ETH,ETH-25JUN27-1200-P,25JUN27,1200,put,509,61.45,1967.8
2026-08-18,ETH,ETH-25JUN27-1300-C,25JUN27,1300,call,108,60.04,1967.8
2026-08-18,ETH,ETH-25JUN27-1300-P,25JUN27,1300,put,1666,60.04,1967.79
2026-08-18,ETH,ETH-25JUN27-1400-C,25JUN27,1400,call,50,58.93,1967.79
2026-08-18,ETH,ETH-25JUN27-1400-P,25JUN27,1400,put,1794,58.93,1967.79
2026-08-18,ETH,ETH-25JUN27-1500-C,25JUN27,1500,call,52,58.14,1967.8
2026-08-18,ETH,ETH-25JUN27-1500-P,25JUN27,1500,put,436,58.14,1967.79
2026-08-18,ETH,ETH-25JUN27-1600-C,25JUN27,1600,call,372,57.56,1967.8
2026-08-18,ETH,ETH-25JUN27-1600-P,25JUN27,1600,put,1278,57.56,1967.79
2026-08-18,ETH,ETH-25JUN27-1700-C,25JUN27,1700,call,704,57.02,1967.8
2026-08-18,ETH,ETH-25JUN27-1700-P,25JUN27,1700,put,2962,57.02,1967.79
2026-08-18,ETH,ETH-25JUN27-1800-C,25JUN27,1800,call,1483,56.58,1967.8
2026-08-18,ETH,ETH-25JUN27-1800-P,25JUN27,1800,put,305,56.58,1967.79
2026-08-18,ETH,ETH-25JUN27-1900-C,25JUN27,1900,call,118,56.25,1967.79
2026-08-18,ETH,ETH-25JUN27-1900-P,25JUN27,1900,put,3093,56.25,1967.79
2026-08-18,ETH,ETH-25JUN27-2000-C,25JUN27,2000,call,1669,55.99,1967.8
2026-08-18,ETH,ETH-25JUN27-2000-P,25JUN27,2000,put,219,55.99,1967.79
2026-08-18,ETH,ETH-25JUN27-2100-C,25JUN27,2100,call,107,55.78,1967.79
2026-08-18,ETH,ETH-25JUN27-2100-P,25JUN27,2100,put,87,55.78,1967.79
2026-08-18,ETH,ETH-25JUN27-2200-C,25JUN27,2200,call,1026,55.66,1967.8
2026-08-18,ETH,ETH-25JUN27-2200-P,25JUN27,2200,put,111,55.66,1967.79
2026-08-18,ETH,ETH-25JUN27-2300-C,25JUN27,2300,call,215,55.56,1967.79
2026-08-18,ETH,ETH-25JUN27-2300-P,25JUN27,2300,put,85,55.56,1967.79
2026-08-18,ETH,ETH-25JUN27-2400-C,25JUN27,2400,call,670,55.52,1967.79
2026-08-18,ETH,ETH-25JUN27-2400-P,25JUN27,2400,put,2,55.52,1967.8
2026-08-18,ETH,ETH-25JUN27-2500-C,25JUN27,2500,call,2983,55.53,1967.8
2026-08-18,ETH,ETH-25JUN27-2500-P,25JUN27,2500,put,6,55.53,1967.79
2026-08-18,ETH,ETH-25JUN27-2600-C,25JUN27,2600,call,291,55.55,1967.79
2026-08-18,ETH,ETH-25JUN27-2600-P,25JUN27,2600,put,0,55.55,1967.79
2026-08-18,ETH,ETH-25JUN27-2700-C,25JUN27,2700,call,295,55.59,1967.79
2026-08-18,ETH,ETH-25JUN27-2700-P,25JUN27,2700,put,0,55.59,1967.79
2026-08-18,ETH,ETH-25JUN27-2800-C,25JUN27,2800,call,1086,55.66,1967.79
2026-08-18,ETH,ETH-25JUN27-2800-P,25JUN27,2800,put,0,55.66,1967.79
2026-08-18,ETH,ETH-25JUN27-2900-C,25JUN27,2900,call,283,55.74,1967.79
2026-08-18,ETH,ETH-25JUN27-2900-P,25JUN27,2900,put,3,55.74,1967.8
2026-08-18,ETH,ETH-25JUN27-3000-P,25JUN27,3000,put,63,55.89,1967.79
2026-08-18,ETH,ETH-25JUN27-3000-C,25JUN27,3000,call,712,55.89,1967.79
2026-08-18,ETH,ETH-25JUN27-3200-P,25JUN27,3200,put,0,56.02,1967.79
2026-08-18,ETH,ETH-25JUN27-3200-C,25JUN27,3200,call,283,56.02,1967.79
2026-08-18,ETH,ETH-25JUN27-3400-C,25JUN27,3400,call,210,56.25,1967.79
2026-08-18,ETH,ETH-25JUN27-3400-P,25JUN27,3400,put,2,56.25,1967.8
2026-08-18,ETH,ETH-25JUN27-3500-P,25JUN27,3500,put,303,56.45,1967.79
2026-08-18,ETH,ETH-25JUN27-3500-C,25JUN27,3500,call,2219,56.45,1967.8
2026-08-18,ETH,ETH-25JUN27-3600-C,25JUN27,3600,call,12,56.53,1967.8
2026-08-18,ETH,ETH-25JUN27-3600-P,25JUN27,3600,put,0,56.53,1967.79
2026-08-18,ETH,ETH-25JUN27-3800-C,25JUN27,3800,call,515,56.83,1967.79
2026-08-18,ETH,ETH-25JUN27-3800-P,25JUN27,3800,put,2,56.83,1967.79
2026-08-18,ETH,ETH-25JUN27-4000-C,25JUN27,4000,call,4059,57.11,1967.8
2026-08-18,ETH,ETH-25JUN27-4000-P,25JUN27,4000,put,0,57.11,1967.79
2026-08-18,ETH,ETH-25JUN27-4500-C,25JUN27,4500,call,1264,57.91,1967.79
2026-08-18,ETH,ETH-25JUN27-4500-P,25JUN27,4500,put,1,57.91,1967.8
2026-08-18,ETH,ETH-25JUN27-5000-P,25JUN27,5000,put,0,59.14,1967.79
2026-08-18,ETH,ETH-25JUN27-5000-C,25JUN27,5000,call,602,59.14,1967.79
2026-08-18,ETH,ETH-25SEP26-1000-C,25SEP26,1000,call,125,84.61,1914.28
2026-08-18,ETH,ETH-25SEP26-1000-P,25SEP26,1000,put,9668,84.61,1914.29
2026-08-18,ETH,ETH-25SEP26-1200-P,25SEP26,1200,put,11207,71.53,1914.29
2026-08-18,ETH,ETH-25SEP26-1200-C,25SEP26,1200,call,138,71.53,1914.28
2026-08-18,ETH,ETH-25SEP26-1300-P,25SEP26,1300,put,3422,65.61,1914.28
2026-08-18,ETH,ETH-25SEP26-1300-C,25SEP26,1300,call,69,65.61,1914.28
2026-08-18,ETH,ETH-25SEP26-1400-C,25SEP26,1400,call,1550,60.27,1914.29
2026-08-18,ETH,ETH-25SEP26-1400-P,25SEP26,1400,put,9836,60.27,1914.29
2026-08-18,ETH,ETH-25SEP26-1500-C,25SEP26,1500,call,976,55.66,1914.29
2026-08-18,ETH,ETH-25SEP26-1500-P,25SEP26,1500,put,12882,55.66,1914.29
2026-08-18,ETH,ETH-25SEP26-1600-C,25SEP26,1600,call,3575,51.5,1914.29
2026-08-18,ETH,ETH-25SEP26-1600-P,25SEP26,1600,put,7962,51.5,1914.28
2026-08-18,ETH,ETH-25SEP26-1700-C,25SEP26,1700,call,2253,48.24,1914.29
2026-08-18,ETH,ETH-25SEP26-1700-P,25SEP26,1700,put,4890,48.24,1914.28
2026-08-18,ETH,ETH-25SEP26-1800-P,25SEP26,1800,put,9824,46.14,1914.29
2026-08-18,ETH,ETH-25SEP26-1800-C,25SEP26,1800,call,6560,46.14,1914.29
2026-08-18,ETH,ETH-25SEP26-1850-C,25SEP26,1850,call,2339,45.39,1914.29
2026-08-18,ETH,ETH-25SEP26-1850-P,25SEP26,1850,put,2439,45.39,1914.28
2026-08-18,ETH,ETH-25SEP26-1900-P,25SEP26,1900,put,17790,44.95,1914.29
2026-08-18,ETH,ETH-25SEP26-1900-C,25SEP26,1900,call,11561,44.95,1914.29
2026-08-18,ETH,ETH-25SEP26-1950-P,25SEP26,1950,put,178,44.73,1914.28
2026-08-18,ETH,ETH-25SEP26-1950-C,25SEP26,1950,call,3844,44.73,1914.29
2026-08-18,ETH,ETH-25SEP26-2000-C,25SEP26,2000,call,29313,44.63,1914.28
2026-08-18,ETH,ETH-25SEP26-2000-P,25SEP26,2000,put,13282,44.63,1914.29
2026-08-18,ETH,ETH-25SEP26-2100-P,25SEP26,2100,put,2713,44.75,1914.28
2026-08-18,ETH,ETH-25SEP26-2100-C,25SEP26,2100,call,6700,44.75,1914.29
2026-08-18,ETH,ETH-25SEP26-2200-P,25SEP26,2200,put,5506,45.38,1914.29
2026-08-18,ETH,ETH-25SEP26-2200-C,25SEP26,2200,call,8560,45.38,1914.29
2026-08-18,ETH,ETH-25SEP26-2300-C,25SEP26,2300,call,12954,46.25,1914.29
