date,symbol,us_close_usd,global_close_usd,premium_pct,source
2025-04-24,ETH,1770.41,1769.65,0.0429,bykaranteli.com
2025-04-25,BTC,94708.79,94638.68,0.0741,bykaranteli.com
2025-04-25,ETH,1785.95,1784.6,0.0756,bykaranteli.com
2025-04-26,BTC,94666.64,94628,0.0408,bykaranteli.com
2025-04-26,ETH,1821.6,1820.88,0.0395,bykaranteli.com
2025-04-27,BTC,93780.57,93749.3,0.0334,bykaranteli.com
2025-04-27,ETH,1791.88,1791.29,0.0329,bykaranteli.com
2025-04-28,BTC,95042.57,95011.18,0.033,bykaranteli.com
2025-04-28,ETH,1800.26,1799.88,0.0211,bykaranteli.com
2025-04-29,BTC,94271.09,94256.82,0.0151,bykaranteli.com
2025-04-29,ETH,1798.21,1797.81,0.0222,bykaranteli.com
2025-04-30,BTC,94182.54,94172,0.0112,bykaranteli.com
2025-04-30,ETH,1793.79,1793.61,0.01,bykaranteli.com
2025-05-01,BTC,96524.98,96489.91,0.0363,bykaranteli.com
2025-05-01,ETH,1838.82,1838.11,0.0386,bykaranteli.com
2025-05-02,BTC,96929.81,96887.14,0.044,bykaranteli.com
2025-05-02,ETH,1842.98,1842.2,0.0423,bykaranteli.com
2025-05-03,BTC,95861.33,95856.42,0.0051,bykaranteli.com
2025-05-03,ETH,1834.03,1833.52,0.0278,bykaranteli.com
2025-05-04,BTC,94272.55,94277.62,-0.0054,bykaranteli.com
2025-05-04,ETH,1809,1808.86,0.0077,bykaranteli.com
2025-05-05,BTC,94733.99,94733.68,0.0003,bykaranteli.com
2025-05-05,ETH,1820.15,1820.19,-0.0022,bykaranteli.com
2025-05-06,BTC,96839.17,96834.02,0.0053,bykaranteli.com
2025-05-06,ETH,1817.06,1817,0.0033,bykaranteli.com
2025-05-07,BTC,97058.32,97030.5,0.0287,bykaranteli.com
2025-05-07,ETH,1811.35,1811.11,0.0133,bykaranteli.com
2025-05-08,BTC,103253.49,103261.6,-0.0079,bykaranteli.com
2025-05-08,ETH,2207.09,2207.39,-0.0136,bykaranteli.com
2025-05-09,BTC,102986.96,102971.99,0.0145,bykaranteli.com
2025-05-09,ETH,2345.29,2345.04,0.0107,bykaranteli.com
2025-05-10,BTC,104821.19,104809.53,0.0111,bykaranteli.com
2025-05-10,ETH,2583.8,2583.23,0.0221,bykaranteli.com
2025-05-11,BTC,104137.62,104118,0.0188,bykaranteli.com
2025-05-11,ETH,2514.79,2514.57,0.0087,bykaranteli.com
2025-05-12,BTC,102800.21,102791.32,0.0086,bykaranteli.com
2025-05-12,ETH,2495.83,2495.47,0.0144,bykaranteli.com
2025-05-13,BTC,104131.06,104103.72,0.0263,bykaranteli.com
2025-05-13,ETH,2679.88,2679.71,0.0063,bykaranteli.com
2025-05-14,BTC,103545.38,103507.82,0.0363,bykaranteli.com
2025-05-14,ETH,2610.31,2609.74,0.0218,bykaranteli.com
2025-05-15,BTC,103786.43,103763.71,0.0219,bykaranteli.com
2025-05-15,ETH,2548.84,2548.69,0.0059,bykaranteli.com
2025-05-16,BTC,103500.03,103463.9,0.0349,bykaranteli.com
2025-05-16,ETH,2538.02,2537.12,0.0355,bykaranteli.com
2025-05-17,BTC,103161.07,103126.65,0.0334,bykaranteli.com
2025-05-17,ETH,2476.11,2475.08,0.0416,bykaranteli.com
2025-05-18,BTC,106473.46,106454.26,0.018,bykaranteli.com
2025-05-18,ETH,2498.24,2497.78,0.0184,bykaranteli.com
2025-05-19,BTC,105616.18,105573.74,0.0402,bykaranteli.com
2025-05-19,ETH,2528.71,2528.14,0.0225,bykaranteli.com
2025-05-20,BTC,106883.24,106849.99,0.0311,bykaranteli.com
2025-05-20,ETH,2525.05,2524.19,0.0341,bykaranteli.com
2025-05-21,BTC,109699.54,109643.99,0.0507,bykaranteli.com
2025-05-21,ETH,2551.73,2550.99,0.029,bykaranteli.com
2025-05-22,BTC,111722.53,111696.21,0.0236,bykaranteli.com
2025-05-22,ETH,2665.39,2664.82,0.0214,bykaranteli.com
2025-05-23,BTC,107329.61,107318.3,0.0105,bykaranteli.com
2025-05-23,ETH,2527.02,2526.5,0.0206,bykaranteli.com
2025-05-24,BTC,107794.01,107761.91,0.0298,bykaranteli.com
2025-05-24,ETH,2530.99,2530.4,0.0233,bykaranteli.com
2025-05-25,BTC,109048.68,109004.19,0.0408,bykaranteli.com
2025-05-25,ETH,2552.32,2551.22,0.0431,bykaranteli.com
2025-05-26,BTC,109464.32,109434.79,0.027,bykaranteli.com
2025-05-26,ETH,2564.32,2563.7,0.0242,bykaranteli.com
2025-05-27,BTC,108978.46,108938.17,0.037,bykaranteli.com
2025-05-27,ETH,2662.04,2660.81,0.0462,bykaranteli.com
2025-05-28,BTC,107819.29,107781.78,0.0348,bykaranteli.com
2025-05-28,ETH,2682.16,2681.6,0.0209,bykaranteli.com
2025-05-29,BTC,105572.58,105589.75,-0.0163,bykaranteli.com
2025-05-29,ETH,2631.68,2631.39,0.011,bykaranteli.com
2025-05-30,BTC,104033.26,103985.48,0.0459,bykaranteli.com
2025-05-30,ETH,2531.94,2531.34,0.0237,bykaranteli.com
2025-05-31,BTC,104645.87,104591.88,0.0516,bykaranteli.com
2025-05-31,ETH,2529.31,2528.06,0.0494,bykaranteli.com
2025-06-01,BTC,105697.94,105642.93,0.0521,bykaranteli.com
2025-06-01,ETH,2540.38,2539.21,0.0461,bykaranteli.com
2025-06-02,BTC,105904.94,105857.99,0.0444,bykaranteli.com
2025-06-02,ETH,2609.29,2607.41,0.0721,bykaranteli.com
2025-06-03,BTC,105447.82,105376.89,0.0673,bykaranteli.com
2025-06-03,ETH,2595.03,2593.36,0.0644,bykaranteli.com
2025-06-04,BTC,104753.38,104696.86,0.054,bykaranteli.com
2025-06-04,ETH,2609.07,2607.68,0.0533,bykaranteli.com
2025-06-05,BTC,101570.2,101508.68,0.0606,bykaranteli.com
2025-06-05,ETH,2415.34,2414.01,0.0551,bykaranteli.com
2025-06-06,BTC,104397.99,104288.44,0.105,bykaranteli.com
2025-06-06,ETH,2478.24,2476.1,0.0864,bykaranteli.com
2025-06-07,BTC,105619.02,105552.15,0.0634,bykaranteli.com
2025-06-07,ETH,2526.14,2524.63,0.0598,bykaranteli.com
2025-06-08,BTC,105784.4,105734,0.0477,bykaranteli.com
2025-06-08,ETH,2510.78,2509.83,0.0379,bykaranteli.com
2025-06-09,BTC,110301.15,110263.02,0.0346,bykaranteli.com
2025-06-09,ETH,2681.29,2680.13,0.0433,bykaranteli.com
2025-06-10,BTC,110300.24,110274.39,0.0234,bykaranteli.com
2025-06-10,ETH,2816.5,2816.4,0.0036,bykaranteli.com
2025-06-11,BTC,108669.37,108645.12,0.0223,bykaranteli.com
2025-06-11,ETH,2772.39,2771.61,0.0281,bykaranteli.com
2025-06-12,BTC,105721.05,105671.73,0.0467,bykaranteli.com
2025-06-12,ETH,2643.8,2642.65,0.0435,bykaranteli.com
2025-06-13,BTC,106118.7,106066.59,0.0491,bykaranteli.com
2025-06-13,ETH,2580.21,2579.19,0.0395,bykaranteli.com
2025-06-14,BTC,105465.42,105414.64,0.0482,bykaranteli.com
2025-06-14,ETH,2531.97,2530.76,0.0478,bykaranteli.com
2025-06-15,BTC,105599.25,105594.01,0.005,bykaranteli.com
2025-06-15,ETH,2548.03,2547.61,0.0165,bykaranteli.com
2025-06-16,BTC,106853.38,106794.53,0.0551,bykaranteli.com
2025-06-16,ETH,2545.27,2544.17,0.0432,bykaranteli.com
2025-06-17,BTC,104590.44,104551.17,0.0376,bykaranteli.com
2025-06-17,ETH,2510.7,2509.95,0.0299,bykaranteli.com
2025-06-18,BTC,104915.6,104886.78,0.0275,bykaranteli.com
2025-06-18,ETH,2525.54,2525,0.0214,bykaranteli.com
2025-06-19,BTC,104671.9,104658.59,0.0127,bykaranteli.com
2025-06-19,ETH,2521.52,2521.12,0.0159,bykaranteli.com
2025-06-20,BTC,103317.8,103297.99,0.0192,bykaranteli.com
2025-06-20,ETH,2407.2,2406.49,0.0295,bykaranteli.com
2025-06-21,BTC,102160.03,102120.01,0.0392,bykaranteli.com
2025-06-21,ETH,2297.28,2295.73,0.0675,bykaranteli.com
2025-06-22,BTC,100996.87,100963.87,0.0327,bykaranteli.com
2025-06-22,ETH,2228.46,2227.7,0.0341,bykaranteli.com
2025-06-23,BTC,105419.39,105333.93,0.0811,bykaranteli.com
2025-06-23,ETH,2413,2411.66,0.0556,bykaranteli.com
2025-06-24,BTC,106141,106083,0.0547,bykaranteli.com
2025-06-24,ETH,2449.87,2448.45,0.058,bykaranteli.com
2025-06-25,BTC,107400.22,107340.58,0.0556,bykaranteli.com
2025-06-25,ETH,2420.09,2418.49,0.0662,bykaranteli.com
2025-06-26,BTC,107029.64,106947.06,0.0772,bykaranteli.com
2025-06-26,ETH,2417.4,2415.96,0.0596,bykaranteli.com
2025-06-27,BTC,107113.38,107047.59,0.0615,bykaranteli.com
2025-06-27,ETH,2424.2,2423.17,0.0425,bykaranteli.com
2025-06-28,BTC,107352.2,107296.79,0.0516,bykaranteli.com
2025-06-28,ETH,2437.08,2435.62,0.0599,bykaranteli.com
2025-06-29,BTC,108386.44,108356.93,0.0272,bykaranteli.com
2025-06-29,ETH,2500.69,2500.09,0.024,bykaranteli.com
2025-06-30,BTC,107173.21,107146.5,0.0249,bykaranteli.com
2025-06-30,ETH,2486.15,2485.47,0.0274,bykaranteli.com
2025-07-01,BTC,105711.78,105681.14,0.029,bykaranteli.com
2025-07-01,ETH,2405.32,2405.01,0.0129,bykaranteli.com
2025-07-02,BTC,108888.32,108849.6,0.0356,bykaranteli.com
2025-07-02,ETH,2571.13,2570.41,0.028,bykaranteli.com
2025-07-03,BTC,109628.83,109584.78,0.0402,bykaranteli.com
2025-07-03,ETH,2592.13,2591.25,0.034,bykaranteli.com
2025-07-04,BTC,108028.6,107984.24,0.0411,bykaranteli.com
2025-07-04,ETH,2508.8,2508.04,0.0303,bykaranteli.com
2025-07-05,BTC,108246.65,108198.12,0.0449,bykaranteli.com
2025-07-05,ETH,2517.01,2516.41,0.0238,bykaranteli.com
2025-07-06,BTC,109217.98,109203.84,0.0129,bykaranteli.com
2025-07-06,ETH,2570.84,2570.35,0.0191,bykaranteli.com
2025-07-07,BTC,108269.84,108262.94,0.0064,bykaranteli.com
2025-07-07,ETH,2542.38,2542.29,0.0035,bykaranteli.com
2025-07-08,BTC,108958.04,108922.98,0.0322,bykaranteli.com
2025-07-08,ETH,2616.52,2615.25,0.0486,bykaranteli.com
2025-07-09,BTC,111282.85,111233.99,0.0439,bykaranteli.com
2025-07-09,ETH,2769.83,2768.74,0.0394,bykaranteli.com
2025-07-10,BTC,116031.3,116010,0.0184,bykaranteli.com
2025-07-10,ETH,2951.22,2951.29,-0.0024,bykaranteli.com
2025-07-11,BTC,117582.16,117527.66,0.0464,bykaranteli.com
2025-07-11,ETH,2959.12,2958.22,0.0304,bykaranteli.com
2025-07-12,BTC,117472.65,117420,0.0448,bykaranteli.com
2025-07-12,ETH,2944.37,2943.28,0.037,bykaranteli.com
2025-07-13,BTC,119130.81,119086.64,0.0371,bykaranteli.com
2025-07-13,ETH,2973.38,2972.03,0.0454,bykaranteli.com
2025-07-14,BTC,119863.71,119841.18,0.0188,bykaranteli.com
2025-07-14,ETH,3014.53,3013.62,0.0302,bykaranteli.com
2025-07-15,BTC,117781.64,117758.09,0.02,bykaranteli.com
2025-07-15,ETH,3138.01,3137.89,0.0038,bykaranteli.com
2025-07-16,BTC,118681.68,118630.43,0.0432,bykaranteli.com
2025-07-16,ETH,3373.12,3371.35,0.0525,bykaranteli.com
2025-07-17,BTC,119273.69,119177.56,0.0807,bykaranteli.com
2025-07-17,ETH,3479.77,3476.87,0.0834,bykaranteli.com
2025-07-18,BTC,118023.05,117924.84,0.0833,bykaranteli.com
2025-07-18,ETH,3549.67,3546.92,0.0775,bykaranteli.com
2025-07-19,BTC,117914.17,117840,0.0629,bykaranteli.com
2025-07-19,ETH,3594.3,3592.01,0.0638,bykaranteli.com
2025-07-20,BTC,117312.7,117265.12,0.0406,bykaranteli.com
2025-07-20,ETH,3758.6,3756.69,0.0508,bykaranteli.com
2025-07-21,BTC,117428.79,117380.36,0.0413,bykaranteli.com
2025-07-21,ETH,3763.75,3762.33,0.0377,bykaranteli.com
2025-07-22,BTC,120026.42,119954.42,0.06,bykaranteli.com
2025-07-22,ETH,3748.62,3746.21,0.0643,bykaranteli.com
2025-07-23,BTC,118810.44,118755.99,0.0459,bykaranteli.com
2025-07-23,ETH,3630.34,3628.29,0.0565,bykaranteli.com
2025-07-24,BTC,118397.04,118340.99,0.0474,bykaranteli.com
2025-07-24,ETH,3708.6,3706.94,0.0448,bykaranteli.com
2025-07-25,BTC,117633.27,117614.31,0.0161,bykaranteli.com
2025-07-25,ETH,3725.84,3724.96,0.0236,bykaranteli.com
2025-07-26,BTC,117969.63,117919.99,0.0421,bykaranteli.com
2025-07-26,ETH,3743.06,3741.1,0.0524,bykaranteli.com
2025-07-27,BTC,119465.52,119415.55,0.0418,bykaranteli.com
2025-07-27,ETH,3873.92,3872.1,0.047,bykaranteli.com
2025-07-28,BTC,118070.59,118062.32,0.007,bykaranteli.com
2025-07-28,ETH,3799.46,3799,0.0121,bykaranteli.com
2025-07-29,BTC,117933.39,117950.76,-0.0147,bykaranteli.com
2025-07-29,ETH,3793.4,3793.79,-0.0103,bykaranteli.com
2025-07-30,BTC,117830.15,117840.3,-0.0086,bykaranteli.com
2025-07-30,ETH,3810.44,3810,0.0115,bykaranteli.com
2025-07-31,BTC,115761.13,115764.08,-0.0025,bykaranteli.com
2025-07-31,ETH,3698.07,3698.39,-0.0087,bykaranteli.com
2025-08-01,BTC,113248.73,113297.93,-0.0434,bykaranteli.com
2025-08-01,ETH,3486.39,3488.2,-0.0519,bykaranteli.com
2025-08-02,BTC,112542.74,112546.35,-0.0032,bykaranteli.com
2025-08-02,ETH,3392.8,3393.94,-0.0336,bykaranteli.com
2025-08-03,BTC,114215.73,114208.8,0.0061,bykaranteli.com
2025-08-03,ETH,3497.31,3496.74,0.0163,bykaranteli.com
2025-08-04,BTC,115051.85,115055.03,-0.0028,bykaranteli.com
2025-08-04,ETH,3720.87,3720.99,-0.0032,bykaranteli.com
2025-08-05,BTC,114112.95,114129.75,-0.0147,bykaranteli.com
2025-08-05,ETH,3611.57,3612,-0.0119,bykaranteli.com
2025-08-06,BTC,115028.83,114992.27,0.0318,bykaranteli.com
2025-08-06,ETH,3683.8,3683.31,0.0133,bykaranteli.com
2025-08-07,BTC,117515.49,117472.01,0.037,bykaranteli.com
2025-08-07,ETH,3911.28,3910.31,0.0248,bykaranteli.com
2025-08-08,BTC,116683.79,116674.74,0.0078,bykaranteli.com
2025-08-08,ETH,4011,4009.5,0.0374,bykaranteli.com
2025-08-09,BTC,116492.51,116462.25,0.026,bykaranteli.com
2025-08-09,ETH,4262.46,4260.62,0.0432,bykaranteli.com
2025-08-10,BTC,119309.37,119294.01,0.0129,bykaranteli.com
2025-08-10,ETH,4251.91,4250.57,0.0315,bykaranteli.com
2025-08-11,BTC,118701.84,118686,0.0133,bykaranteli.com
2025-08-11,ETH,4224.48,4223.22,0.0298,bykaranteli.com
2025-08-12,BTC,120113.18,120134.08,-0.0174,bykaranteli.com
2025-08-12,ETH,4589.88,4590.52,-0.0139,bykaranteli.com
2025-08-13,BTC,123365.63,123306.43,0.048,bykaranteli.com
2025-08-13,ETH,4751.46,4749.3,0.0455,bykaranteli.com
2025-08-14,BTC,118389.79,118295.09,0.0801,bykaranteli.com
2025-08-14,ETH,4550.59,4546.84,0.0825,bykaranteli.com
2025-08-15,BTC,117436.96,117342.05,0.0809,bykaranteli.com
2025-08-15,ETH,4442.56,4439.47,0.0696,bykaranteli.com
2025-08-16,BTC,117455.68,117380.66,0.0639,bykaranteli.com
2025-08-16,ETH,4425.13,4421.99,0.071,bykaranteli.com
2025-08-17,BTC,117488.6,117405.01,0.0712,bykaranteli.com
2025-08-17,ETH,4475.47,4472.33,0.0702,bykaranteli.com
2025-08-18,BTC,116286.76,116227.05,0.0514,bykaranteli.com
2025-08-18,ETH,4315.37,4312.99,0.0552,bykaranteli.com
2025-08-19,BTC,112856.19,112872.94,-0.0148,bykaranteli.com
2025-08-19,ETH,4075.89,4075.59,0.0074,bykaranteli.com
2025-08-20,BTC,114276,114271.24,0.0042,bykaranteli.com
2025-08-20,ETH,4336.41,4336.16,0.0058,bykaranteli.com
2025-08-21,BTC,112480.3,112500,-0.0175,bykaranteli.com
2025-08-21,ETH,4224.43,4225.3,-0.0206,bykaranteli.com
2025-08-22,BTC,116908.68,116935.99,-0.0234,bykaranteli.com
2025-08-22,ETH,4831.24,4832.07,-0.0172,bykaranteli.com
2025-08-23,BTC,115383.87,115438.05,-0.0469,bykaranteli.com
2025-08-23,ETH,4776.73,4778.4,-0.0349,bykaranteli.com
2025-08-24,BTC,113478,113493.59,-0.0137,bykaranteli.com
2025-08-24,ETH,4779.87,4780.15,-0.0059,bykaranteli.com
2025-08-25,BTC,110127.74,110111.98,0.0143,bykaranteli.com
2025-08-25,ETH,4377.02,4376.18,0.0192,bykaranteli.com
2025-08-26,BTC,111788.01,111763.22,0.0222,bykaranteli.com
2025-08-26,ETH,4601.64,4600.63,0.022,bykaranteli.com
2025-08-27,BTC,111253.21,111262.01,-0.0079,bykaranteli.com
2025-08-27,ETH,4506.95,4506.71,0.0053,bykaranteli.com
2025-08-28,BTC,112574.85,112566.9,0.0071,bykaranteli.com
2025-08-28,ETH,4511.3,4511.21,0.002,bykaranteli.com
2025-08-29,BTC,108378.32,108377.4,0.0008,bykaranteli.com
2025-08-29,ETH,4360.2,4360.18,0.0005,bykaranteli.com
2025-08-30,BTC,108827.93,108816.33,0.0107,bykaranteli.com
2025-08-30,ETH,4374.58,4373.7,0.0201,bykaranteli.com
2025-08-31,BTC,108247.95,108246.35,0.0015,bykaranteli.com
2025-08-31,ETH,4391.91,4391.83,0.0018,bykaranteli.com
2025-09-01,BTC,109240.55,109237.42,0.0029,bykaranteli.com
2025-09-01,ETH,4314.76,4314.5,0.006,bykaranteli.com
2025-09-02,BTC,111247.94,111240.01,0.0071,bykaranteli.com
2025-09-02,ETH,4326.57,4326.5,0.0016,bykaranteli.com
2025-09-03,BTC,111756.41,111705.71,0.0454,bykaranteli.com
2025-09-03,ETH,4452.4,4450.46,0.0436,bykaranteli.com
2025-09-04,BTC,110720.79,110730.87,-0.0091,bykaranteli.com
2025-09-04,ETH,4298.37,4297.55,0.0191,bykaranteli.com
2025-09-05,BTC,110670.02,110659.99,0.0091,bykaranteli.com
2025-09-05,ETH,4307.65,4307.45,0.0046,bykaranteli.com
2025-09-06,BTC,110212.6,110187.97,0.0224,bykaranteli.com
2025-09-06,ETH,4274.15,4273.14,0.0236,bykaranteli.com
2025-09-07,BTC,111129.61,111137.34,-0.007,bykaranteli.com
2025-09-07,ETH,4305.56,4306.19,-0.0146,bykaranteli.com
2025-09-08,BTC,112072.57,112065.23,0.0065,bykaranteli.com
2025-09-08,ETH,4305.84,4306.37,-0.0123,bykaranteli.com
2025-09-09,BTC,111549.32,111546.39,0.0026,bykaranteli.com
2025-09-09,ETH,4309.93,4310.09,-0.0037,bykaranteli.com
2025-09-10,BTC,113983.97,113960,0.021,bykaranteli.com
2025-09-10,ETH,4350,4349.32,0.0156,bykaranteli.com
2025-09-11,BTC,115540,115482.69,0.0496,bykaranteli.com
2025-09-11,ETH,4460.51,4458.82,0.0379,bykaranteli.com
2025-09-12,BTC,116106.03,116029.42,0.066,bykaranteli.com
2025-09-12,ETH,4714.66,4712.16,0.0531,bykaranteli.com
2025-09-13,BTC,115968.35,115918.29,0.0432,bykaranteli.com
2025-09-13,ETH,4669,4666.53,0.0529,bykaranteli.com
2025-09-14,BTC,115314.13,115268.01,0.04,bykaranteli.com
2025-09-14,ETH,4605.93,4604.49,0.0313,bykaranteli.com
2025-09-15,BTC,115381.08,115349.71,0.0272,bykaranteli.com
2025-09-15,ETH,4524.56,4523.74,0.0181,bykaranteli.com
2025-09-16,BTC,116832.56,116788.96,0.0373,bykaranteli.com
2025-09-16,ETH,4502.7,4501.29,0.0313,bykaranteli.com
2025-09-17,BTC,116484.4,116447.59,0.0316,bykaranteli.com
2025-09-17,ETH,4592.17,4590.53,0.0357,bykaranteli.com
2025-09-18,BTC,117117.99,117073.53,0.038,bykaranteli.com
2025-09-18,ETH,4589.4,4587.66,0.0379,bykaranteli.com
2025-09-19,BTC,115690.55,115632.38,0.0503,bykaranteli.com
2025-09-19,ETH,4471,4468.59,0.0539,bykaranteli.com
2025-09-20,BTC,115752.4,115685.63,0.0577,bykaranteli.com
2025-09-20,ETH,4482.69,4480.42,0.0507,bykaranteli.com
2025-09-21,BTC,115282.27,115232.29,0.0434,bykaranteli.com
2025-09-21,ETH,4447.03,4444.97,0.0463,bykaranteli.com
2025-09-22,BTC,112736.59,112650.99,0.076,bykaranteli.com
2025-09-22,ETH,4202.42,4199.08,0.0795,bykaranteli.com
2025-09-23,BTC,112017.21,111998.8,0.0164,bykaranteli.com
2025-09-23,ETH,4165.19,4164.26,0.0223,bykaranteli.com
2025-09-24,BTC,113348.17,113307,0.0363,bykaranteli.com
2025-09-24,ETH,4153.9,4152.81,0.0262,bykaranteli.com
2025-09-25,BTC,109035.72,108994.49,0.0378,bykaranteli.com
2025-09-25,ETH,3875.7,3874.36,0.0346,bykaranteli.com
2025-09-26,BTC,109697.29,109643.46,0.0491,bykaranteli.com
2025-09-26,ETH,4034.27,4032.24,0.0503,bykaranteli.com
2025-09-27,BTC,109681.16,109635.85,0.0413,bykaranteli.com
2025-09-27,ETH,4020.35,4018.38,0.049,bykaranteli.com
2025-09-28,BTC,112197.67,112163.95,0.0301,bykaranteli.com
2025-09-28,ETH,4143.25,4142.16,0.0263,bykaranteli.com
2025-09-29,BTC,114365.07,114311.96,0.0465,bykaranteli.com
2025-09-29,ETH,4217.25,4215.07,0.0517,bykaranteli.com
2025-09-30,BTC,114067.71,114048.93,0.0165,bykaranteli.com
2025-09-30,ETH,4145.99,4145.15,0.0203,bykaranteli.com
2025-10-01,BTC,118659.97,118594.99,0.0548,bykaranteli.com
2025-10-01,ETH,4350.52,4348.03,0.0573,bykaranteli.com
2025-10-02,BTC,120621.32,120529.35,0.0763,bykaranteli.com
2025-10-02,ETH,4487.49,4484.35,0.07,bykaranteli.com
2025-10-03,BTC,122318.4,122232,0.0707,bykaranteli.com
2025-10-03,ETH,4515.89,4512.87,0.0669,bykaranteli.com
2025-10-04,BTC,122458.56,122391,0.0552,bykaranteli.com
2025-10-04,ETH,4490.01,4487.15,0.0637,bykaranteli.com
2025-10-05,BTC,123520.79,123482.31,0.0312,bykaranteli.com
2025-10-05,ETH,4515.4,4514.32,0.0239,bykaranteli.com
2025-10-06,BTC,124720.09,124658.54,0.0494,bykaranteli.com
2025-10-06,ETH,4686.32,4684.01,0.0493,bykaranteli.com
2025-10-07,BTC,121393.95,121332.95,0.0503,bykaranteli.com
2025-10-07,ETH,4449.8,4447.7,0.0472,bykaranteli.com
2025-10-08,BTC,123343.25,123306,0.0302,bykaranteli.com
2025-10-08,ETH,4527.3,4525.72,0.0349,bykaranteli.com
2025-10-09,BTC,121714.51,121662.4,0.0428,bykaranteli.com
2025-10-09,ETH,4370.9,4368.09,0.0643,bykaranteli.com
2025-10-10,BTC,112980.28,112774.5,0.1825,bykaranteli.com
2025-10-10,ETH,3836.15,3829.72,0.1679,bykaranteli.com
2025-10-11,BTC,110768.89,110644.4,0.1125,bykaranteli.com
2025-10-11,ETH,3750.6,3746.79,0.1017,bykaranteli.com
2025-10-12,BTC,115067.98,114958.8,0.095,bykaranteli.com
2025-10-12,ETH,4156.21,4152.29,0.0944,bykaranteli.com
2025-10-13,BTC,115274.03,115166,0.0938,bykaranteli.com
2025-10-13,ETH,4244.69,4240.85,0.0905,bykaranteli.com
2025-10-14,BTC,113068,113028.14,0.0353,bykaranteli.com
2025-10-14,ETH,4126.39,4125.02,0.0332,bykaranteli.com
2025-10-15,BTC,110804.12,110763.28,0.0369,bykaranteli.com
2025-10-15,ETH,3987.53,3985.61,0.0482,bykaranteli.com
2025-10-16,BTC,108198,108194.28,0.0034,bykaranteli.com
2025-10-16,ETH,3894.91,3894.51,0.0103,bykaranteli.com
2025-10-17,BTC,106463.3,106431.68,0.0297,bykaranteli.com
2025-10-17,ETH,3832.99,3831.57,0.0371,bykaranteli.com
2025-10-18,BTC,107208.91,107185.01,0.0223,bykaranteli.com
2025-10-18,ETH,3890.4,3889.21,0.0306,bykaranteli.com
2025-10-19,BTC,108676.78,108642.78,0.0313,bykaranteli.com
2025-10-19,ETH,3983.89,3982.58,0.0329,bykaranteli.com
2025-10-20,BTC,110568.06,110532.09,0.0325,bykaranteli.com
2025-10-20,ETH,3980.42,3979.22,0.0302,bykaranteli.com
2025-10-21,BTC,108362.27,108297.67,0.0597,bykaranteli.com
2025-10-21,ETH,3874.57,3873.05,0.0392,bykaranteli.com
2025-10-22,BTC,107585.98,107567.44,0.0172,bykaranteli.com
2025-10-22,ETH,3806.12,3805.53,0.0155,bykaranteli.com
2025-10-23,BTC,110116.03,110078.18,0.0344,bykaranteli.com
2025-10-23,ETH,3858.41,3856.8,0.0417,bykaranteli.com
2025-10-24,BTC,111042.13,111004.89,0.0335,bykaranteli.com
2025-10-24,ETH,3936.1,3934.88,0.031,bykaranteli.com
2025-10-25,BTC,111666.21,111646.27,0.0179,bykaranteli.com
2025-10-25,ETH,3954.52,3953.82,0.0177,bykaranteli.com
2025-10-26,BTC,114548.09,114559.4,-0.0099,bykaranteli.com
2025-10-26,ETH,4158.81,4158.46,0.0084,bykaranteli.com
2025-10-27,BTC,114087.06,114107.65,-0.018,bykaranteli.com
2025-10-27,ETH,4120.1,4120.15,-0.0012,bykaranteli.com
2025-10-28,BTC,112906.75,112898.45,0.0074,bykaranteli.com
2025-10-28,ETH,3980.25,3979.2,0.0264,bykaranteli.com
2025-10-29,BTC,110032.13,110021.29,0.0099,bykaranteli.com
2025-10-29,ETH,3904.2,3902.99,0.031,bykaranteli.com
2025-10-30,BTC,108308.18,108322.88,-0.0136,bykaranteli.com
2025-10-30,ETH,3804.02,3805.09,-0.0281,bykaranteli.com
2025-10-31,BTC,109555.27,109608.01,-0.0481,bykaranteli.com
2025-10-31,ETH,3845.79,3847.99,-0.0572,bykaranteli.com
2025-11-01,BTC,110052.25,110098.1,-0.0416,bykaranteli.com
2025-11-01,ETH,3872.16,3873.77,-0.0416,bykaranteli.com
2025-11-02,BTC,110536.01,110540.68,-0.0042,bykaranteli.com
2025-11-02,ETH,3905.97,3906.58,-0.0156,bykaranteli.com
2025-11-03,BTC,106557.98,106583.04,-0.0235,bykaranteli.com
2025-11-03,ETH,3602.88,3603.83,-0.0264,bykaranteli.com
2025-11-04,BTC,101468.15,101497.22,-0.0286,bykaranteli.com
2025-11-04,ETH,3286.21,3287.05,-0.0256,bykaranteli.com
2025-11-05,BTC,103869,103885.16,-0.0156,bykaranteli.com
2025-11-05,ETH,3423.89,3424.29,-0.0117,bykaranteli.com
2025-11-06,BTC,101290.5,101346.04,-0.0548,bykaranteli.com
2025-11-06,ETH,3313.46,3315.14,-0.0507,bykaranteli.com
2025-11-07,BTC,103284.27,103339.08,-0.053,bykaranteli.com
2025-11-07,ETH,3433.71,3436.05,-0.0681,bykaranteli.com
2025-11-08,BTC,102285.57,102312.94,-0.0268,bykaranteli.com
2025-11-08,ETH,3400.46,3401.51,-0.0309,bykaranteli.com
2025-11-09,BTC,104694.95,104722.96,-0.0267,bykaranteli.com
2025-11-09,ETH,3582.92,3583.46,-0.0151,bykaranteli.com
2025-11-10,BTC,105979.38,106011.13,-0.0299,bykaranteli.com
