date,symbol,exchange,long_liquidations_usd,short_liquidations_usd,events,max_single_liquidation_usd,source
2026-08-09,BOMEUSDT,binance,45741,134379,329,6481,bykaranteli.com
2026-08-09,BOMEUSDT,okx,8069,161176,172,17226,bykaranteli.com
2026-08-09,BOTUSDT,binance,9,134,3,77,bykaranteli.com
2026-08-09,BRETTUSDT,binance,910,614,13,523,bykaranteli.com
2026-08-09,BREVUSDT,binance,5430,58,13,4682,bykaranteli.com
2026-08-09,BREVUSDT,okx,0,302,1,302,bykaranteli.com
2026-08-09,BROCCOLI714USDT,binance,85009,30915,234,9800,bykaranteli.com
2026-08-09,BROCCOLIF3BUSDT,binance,17738,3342,58,3975,bykaranteli.com
2026-08-09,BRUSDT,binance,14974,1418,31,5092,bykaranteli.com
2026-08-09,BSBUSDT,binance,55328,2152,89,10095,bykaranteli.com
2026-08-09,BSBUSDT,okx,10534,861,21,3786,bykaranteli.com
2026-08-09,BSPUSDT,binance,413,1179,12,300,bykaranteli.com
2026-08-09,BSPUSDT,okx,0,285,2,276,bykaranteli.com
2026-08-09,BSVUSDT,binance,1893,634,11,1733,bykaranteli.com
2026-08-09,BTCDOMUSDT,binance,6,644,5,264,bykaranteli.com
2026-08-09,BTCUSDT,binance,2999461,4600014,475,319641,bykaranteli.com
2026-08-09,BTCUSDT,bybit,531124,2083688,345,758481,bykaranteli.com
2026-08-09,BTCUSDT,okx,377470,406518,118,166779,bykaranteli.com
2026-08-09,BTRUSDT,binance,6463,3044,33,4475,bykaranteli.com
2026-08-09,BTWUSDT,binance,115488,354291,488,22305,bykaranteli.com
2026-08-09,BULLAUSDT,binance,4703,7079,57,1299,bykaranteli.com
2026-08-09,BUSDT,binance,14750,6100,72,2095,bykaranteli.com
2026-08-09,BXUSDT,binance,0,108,1,108,bykaranteli.com
2026-08-09,BZUSDT,binance,164353,94483,26,148936,bykaranteli.com
2026-08-09,BZUSDT,okx,90,1979,5,1020,bykaranteli.com
2026-08-09,C98USDT,binance,53861,11632,113,5037,bykaranteli.com
2026-08-09,CAKEUSDT,binance,3112,2202,9,1732,bykaranteli.com
2026-08-09,CAPUSDT,binance,38315,9775,71,10102,bykaranteli.com
2026-08-09,CAPUSDT,okx,6610,25098,41,11412,bykaranteli.com
2026-08-09,CARVUSDT,binance,7132,662,26,3021,bykaranteli.com
2026-08-09,CATIUSDT,binance,131746,47613,278,7520,bykaranteli.com
2026-08-09,CATUSDT,binance,211,0,1,211,bykaranteli.com
2026-08-09,CBRSUSDT,binance,279,182,4,252,bykaranteli.com
2026-08-09,CCUSDT,binance,8045,4337,51,3294,bykaranteli.com
2026-08-09,CCUSDT,okx,54,6067,7,5931,bykaranteli.com
2026-08-09,CELOUSDT,binance,5434,33,8,4376,bykaranteli.com
2026-08-09,CELRUSDT,binance,183,7978,23,4088,bykaranteli.com
2026-08-09,CETUSUSDT,binance,30045,745,49,5387,bykaranteli.com
2026-08-09,CFGUSDT,binance,256,324,7,324,bykaranteli.com
2026-08-09,CFXUSDT,binance,8790,1537,15,5111,bykaranteli.com
2026-08-09,CFXUSDT,okx,2905,1816,5,2576,bykaranteli.com
2026-08-09,CGPTUSDT,binance,5105,4314,31,3474,bykaranteli.com
2026-08-09,CHILLGUYUSDT,binance,11125,281,16,9921,bykaranteli.com
2026-08-09,CHIPUSDT,binance,119321,3064,102,8265,bykaranteli.com
2026-08-09,CHIPUSDT,okx,12717,0,26,2768,bykaranteli.com
2026-08-09,CHRUSDT,binance,5132,9061,19,4858,bykaranteli.com
2026-08-09,CHZUSDT,binance,19845,195,39,4561,bykaranteli.com
2026-08-09,CHZUSDT,okx,3651,0,6,1023,bykaranteli.com
2026-08-09,CKBUSDT,binance,2992,564,12,2593,bykaranteli.com
2026-08-09,CLANKERUSDT,binance,1474,535,15,401,bykaranteli.com
2026-08-09,CLOUSDT,binance,10917,412,20,5912,bykaranteli.com
2026-08-09,CLUSDT,binance,97302,514986,69,308818,bykaranteli.com
2026-08-09,CLUSDT,okx,389,12707,12,5073,bykaranteli.com
2026-08-09,COAIUSDT,binance,8029,273,25,5423,bykaranteli.com
2026-08-09,COAIUSDT,okx,689,56,6,621,bykaranteli.com
2026-08-09,COHRUSDT,binance,4,12433,13,8663,bykaranteli.com
2026-08-09,COINUSDT,binance,158,154,5,154,bykaranteli.com
2026-08-09,COLLECTUSDT,binance,4293,9952,27,3384,bykaranteli.com
2026-08-09,COMPUSDT,binance,9248,91,15,6104,bykaranteli.com
2026-08-09,COMPUSDT,okx,143,0,1,143,bykaranteli.com
2026-08-09,COOKIEUSDT,binance,113772,106444,540,5000,bykaranteli.com
2026-08-09,COPPERUSDT,binance,1750,287,7,968,bykaranteli.com
2026-08-09,COREUSDT,okx,0,2058,6,2040,bykaranteli.com
2026-08-09,COTIUSDT,binance,50777,17763,155,5228,bykaranteli.com
2026-08-09,COWUSDT,binance,2918,171,10,1687,bykaranteli.com
2026-08-09,CRCLUSDT,binance,6809,1067,8,4766,bykaranteli.com
2026-08-09,CRCLUSDT,okx,216,0,1,216,bykaranteli.com
2026-08-09,CRDOUSDT,binance,218,1077,3,632,bykaranteli.com
2026-08-09,CRMUSDT,binance,0,2570,2,2549,bykaranteli.com
2026-08-09,CROSSUSDT,binance,611,1801,11,1097,bykaranteli.com
2026-08-09,CROUSDT,okx,4387,275,3,4295,bykaranteli.com
2026-08-09,CRVUSDT,binance,4818,89724,58,19504,bykaranteli.com
2026-08-09,CRVUSDT,okx,1950,29188,26,12285,bykaranteli.com
2026-08-09,CRWDUSDT,binance,0,6,1,6,bykaranteli.com
2026-08-09,CRWVUSDT,binance,224,7002,19,3154,bykaranteli.com
2026-08-09,CRWVUSDT,okx,0,275,1,275,bykaranteli.com
2026-08-09,CTKUSDT,binance,776,11184,30,5116,bykaranteli.com
2026-08-09,CTRUSDT,binance,5721,294,9,4940,bykaranteli.com
2026-08-09,CTSIUSDT,binance,45282,20469,136,4512,bykaranteli.com
2026-08-09,CUSDT,binance,8884,698,32,4796,bykaranteli.com
2026-08-09,CVCUSDT,binance,0,179,6,117,bykaranteli.com
2026-08-09,CVXUSDT,binance,696,7078,25,2915,bykaranteli.com
2026-08-09,CVXUSDT,okx,0,73,3,56,bykaranteli.com
2026-08-09,CYBERUSDT,binance,163,74,7,148,bykaranteli.com
2026-08-09,CYSUSDT,binance,231802,620269,1092,38837,bykaranteli.com
2026-08-09,DASHUSDT,binance,19498,3231,39,4934,bykaranteli.com
2026-08-09,DASHUSDT,okx,11104,0,5,8209,bykaranteli.com
2026-08-09,DATAIPUSDT,binance,71,0,3,47,bykaranteli.com
2026-08-09,DEEPUSDT,binance,24405,3530,56,5353,bykaranteli.com
2026-08-09,DELLUSDT,binance,231,657,6,318,bykaranteli.com
2026-08-09,DEXEUSDT,binance,146089,1402,231,4949,bykaranteli.com
2026-08-09,DIAUSDT,binance,9155,917,33,2633,bykaranteli.com
2026-08-09,DODOXUSDT,binance,85215,4081,138,7851,bykaranteli.com
2026-08-09,DOGEUSDT,binance,299501,115093,155,40273,bykaranteli.com
2026-08-09,DOGEUSDT,bybit,181146,12192,68,47683,bykaranteli.com
2026-08-09,DOGEUSDT,okx,114071,15438,69,22056,bykaranteli.com
2026-08-09,DOGSUSDT,binance,2823,14979,37,6158,bykaranteli.com
2026-08-09,DOLOUSDT,binance,215,229,9,165,bykaranteli.com
2026-08-09,DOODUSDT,binance,118,50,5,70,bykaranteli.com
2026-08-09,DOODUSDT,okx,0,702,2,559,bykaranteli.com
2026-08-09,DOTUSDT,binance,113152,311,76,32273,bykaranteli.com
2026-08-09,DOTUSDT,bybit,18805,2206,23,5044,bykaranteli.com
2026-08-09,DOTUSDT,okx,3114,0,7,2166,bykaranteli.com
2026-08-09,DRAMUSDT,binance,2291,432,8,1410,bykaranteli.com
2026-08-09,DRIFTUSDT,binance,8948,574,24,4932,bykaranteli.com
2026-08-09,DUSKUSDT,binance,3427,869,31,1488,bykaranteli.com
2026-08-09,DYDXUSDT,binance,30953,5036,22,9772,bykaranteli.com
2026-08-09,DYMUSDT,binance,20946,4820,79,4914,bykaranteli.com
2026-08-09,EDENUSDT,binance,3737,4487,25,4243,bykaranteli.com
2026-08-09,EDENUSDT,okx,427,0,1,427,bykaranteli.com
2026-08-09,EDGEUSDT,binance,7439,1360,21,4967,bykaranteli.com
2026-08-09,EDGEUSDT,okx,17347,1928,6,13441,bykaranteli.com
2026-08-09,EDUUSDT,binance,5307,14544,31,4557,bykaranteli.com
2026-08-09,EGLDUSDT,binance,14559,5266,22,9947,bykaranteli.com
2026-08-09,EGLDUSDT,okx,52,0,2,50,bykaranteli.com
2026-08-09,EIGENUSDT,binance,38451,2008,31,9677,bykaranteli.com
2026-08-09,EIGENUSDT,okx,1,0,1,1,bykaranteli.com
2026-08-09,ELSAUSDT,binance,122,1452,15,529,bykaranteli.com
2026-08-09,ENAUSDT,binance,454114,31844,115,153604,bykaranteli.com
2026-08-09,ENAUSDT,okx,53123,297,29,9529,bykaranteli.com
2026-08-09,ENJUSDT,binance,15382,499,31,4813,bykaranteli.com
2026-08-09,ENSOUSDT,binance,587,4301,28,1129,bykaranteli.com
2026-08-09,ENSOUSDT,okx,9415,9292,30,4595,bykaranteli.com
2026-08-09,ENSUSDT,binance,3352,147,14,2113,bykaranteli.com
2026-08-09,ENSUSDT,okx,31,0,1,31,bykaranteli.com
2026-08-09,EPICUSDT,binance,297267,169426,747,13565,bykaranteli.com
2026-08-09,ERAUSDT,binance,18124,401,35,4902,bykaranteli.com
2026-08-09,ESPORTSUSDT,binance,80387,2737,147,9145,bykaranteli.com
2026-08-09,ESPUSDT,binance,27539,17906,85,5058,bykaranteli.com
2026-08-09,ESPUSDT,okx,8689,16118,44,9595,bykaranteli.com
2026-08-09,ETCUSDT,binance,33978,116,32,5171,bykaranteli.com
2026-08-09,ETCUSDT,okx,3352,0,2,3245,bykaranteli.com
2026-08-09,ETHFIUSDT,binance,26167,1163,27,9807,bykaranteli.com
2026-08-09,ETHFIUSDT,okx,48,277,4,118,bykaranteli.com
2026-08-09,ETHUSDT,binance,2810849,4284840,423,824762,bykaranteli.com
2026-08-09,ETHUSDT,bybit,301934,512165,240,165972,bykaranteli.com
2026-08-09,ETHUSDT,okx,395499,1250289,131,725264,bykaranteli.com
2026-08-09,ETHWUSDT,binance,141,17,5,102,bykaranteli.com
2026-08-09,EULUSDT,binance,55823,874,88,5039,bykaranteli.com
2026-08-09,EVAAUSDT,binance,11942,3062,38,5914,bykaranteli.com
2026-08-09,EWJUSDT,okx,0,78,1,78,bykaranteli.com
2026-08-09,EWYUSDT,binance,917,117,5,501,bykaranteli.com
2026-08-09,EWZUSDT,binance,0,0,1,0,bykaranteli.com
2026-08-09,FARTCOINUSDT,binance,12128,15759,56,2969,bykaranteli.com
2026-08-09,FARTCOINUSDT,okx,967,0,4,796,bykaranteli.com
2026-08-09,FETUSDT,binance,51542,923,56,9837,bykaranteli.com
2026-08-09,FFUSDT,binance,1680,146,10,936,bykaranteli.com
2026-08-09,FHEUSDT,binance,15913,2913,75,2151,bykaranteli.com
2026-08-09,FIDAUSDT,binance,10781,863,32,4035,bykaranteli.com
2026-08-09,FIGHTUSDT,binance,3257,702,22,1868,bykaranteli.com
2026-08-09,FILUSDT,binance,223759,10790,49,49199,bykaranteli.com
2026-08-09,FILUSDT,okx,6471,3,11,1779,bykaranteli.com
2026-08-09,FLNCUSDT,binance,493,6726,9,6641,bykaranteli.com
2026-08-09,FLOCKUSDT,binance,874,54,11,482,bykaranteli.com
2026-08-09,FLOWUSDT,binance,5601,342,15,4535,bykaranteli.com
2026-08-09,FLOWUSDT,okx,0,686,4,655,bykaranteli.com
2026-08-09,FLUIDUSDT,binance,15608,292,12,15188,bykaranteli.com
2026-08-09,FLUXUSDT,binance,60,1223,7,1164,bykaranteli.com
2026-08-09,FLYUSDT,okx,0,580,3,323,bykaranteli.com
2026-08-09,FOGOUSDT,binance,15307,587,20,5222,bykaranteli.com
2026-08-09,FOGOUSDT,okx,6,0,2,4,bykaranteli.com
2026-08-09,FOLKSUSDT,binance,14698,66,25,4967,bykaranteli.com
2026-08-09,FORMUSDT,binance,38361,19306,70,16668,bykaranteli.com
2026-08-09,FRAXUSDT,binance,1339,2411,25,594,bykaranteli.com
2026-08-09,FUSDT,binance,535,6,7,312,bykaranteli.com
2026-08-09,FWDIUSDT,binance,32,42,2,42,bykaranteli.com
2026-08-09,GALAUSDT,binance,29282,3151,31,4833,bykaranteli.com
2026-08-09,GALAUSDT,okx,0,0,1,0,bykaranteli.com
2026-08-09,GASUSDT,binance,797,345,12,512,bykaranteli.com
2026-08-09,GENIUSUSDT,binance,2420,607,16,1199,bykaranteli.com
2026-08-09,GEVUSDT,binance,0,150,1,150,bykaranteli.com
2026-08-09,GIGADEVUSDT,binance,149,4200,15,1896,bykaranteli.com
2026-08-09,GIGGLEUSDT,binance,80100,17851,152,8667,bykaranteli.com
2026-08-09,GIGGLEUSDT,okx,69256,60373,217,4135,bykaranteli.com
2026-08-09,GLMUSDT,binance,647,0,5,500,bykaranteli.com
2026-08-09,GLMUSDT,okx,2,0,1,2,bykaranteli.com
2026-08-09,GLWUSDT,binance,426,62,3,393,bykaranteli.com
2026-08-09,GMEUSDT,binance,52,0,2,40,bykaranteli.com
2026-08-09,GMTUSDT,binance,3708,65,18,1821,bykaranteli.com
2026-08-09,GMTUSDT,okx,0,45,1,45,bykaranteli.com
2026-08-09,GMXUSDT,binance,177,604,10,388,bykaranteli.com
2026-08-09,GMXUSDT,okx,32,0,1,32,bykaranteli.com
2026-08-09,GOATUSDT,binance,416,1612,22,762,bykaranteli.com
2026-08-09,GOOGLUSDT,binance,7497,61,6,7157,bykaranteli.com
2026-08-09,GPSUSDT,binance,7530,2385,15,5986,bykaranteli.com
2026-08-09,GPSUSDT,okx,3,0,1,3,bykaranteli.com
2026-08-09,GRAMUSDT,binance,17605,170,28,4958,bykaranteli.com
2026-08-09,GRAMUSDT,okx,134,0,2,67,bykaranteli.com
2026-08-09,GRASSUSDT,binance,27036,301,33,4379,bykaranteli.com
2026-08-09,GRASSUSDT,okx,12595,0,13,9650,bykaranteli.com
2026-08-09,GRIFFAINUSDT,binance,1222,853,21,593,bykaranteli.com
2026-08-09,GRTUSDT,binance,3558,199,19,1089,bykaranteli.com
2026-08-09,GRVTUSDT,binance,19023,29354,85,10052,bykaranteli.com
2026-08-09,GRVTUSDT,okx,63824,52654,106,19620,bykaranteli.com
2026-08-09,GSUSDT,binance,10,155,3,145,bykaranteli.com
2026-08-09,GTCUSDT,binance,734,638,13,612,bykaranteli.com
2026-08-09,GUAUSDT,binance,47394,1271,86,5067,bykaranteli.com
2026-08-09,GUNUSDT,binance,17400,174,30,4968,bykaranteli.com
2026-08-09,GUSDT,binance,135,376,9,168,bykaranteli.com
2026-08-09,GWEIUSDT,binance,259418,115999,467,9948,bykaranteli.com
2026-08-09,HAEDALUSDT,binance,497,10043,17,9835,bykaranteli.com
2026-08-09,HANAUSDT,binance,342,1108,16,329,bykaranteli.com
2026-08-09,HBARUSDT,binance,3275,147,13,1504,bykaranteli.com
2026-08-09,HBARUSDT,okx,1317,0,1,1317,bykaranteli.com
2026-08-09,HDUSDT,binance,0,18,1,18,bykaranteli.com
2026-08-09,HEIUSDT,binance,288516,70485,420,10046,bykaranteli.com
2026-08-09,HEMIUSDT,binance,4739,6165,28,5606,bykaranteli.com
2026-08-09,HIMSUSDT,binance,0,8,1,8,bykaranteli.com
2026-08-09,HIVEUSDT,binance,727,6,11,522,bykaranteli.com
2026-08-09,HK0700USDT,binance,0,485,1,485,bykaranteli.com
2026-08-09,HK1810USDT,binance,17071,27,8,9690,bykaranteli.com
2026-08-09,HMSTRUSDT,binance,13114,6110,89,2384,bykaranteli.com
2026-08-09,HMSTRUSDT,okx,27998,1020,48,6429,bykaranteli.com
2026-08-09,HOLOUSDT,binance,10080,1340,27,3858,bykaranteli.com
2026-08-09,HOMEUSDT,binance,92423,22776,234,4994,bykaranteli.com
2026-08-09,HOMEUSDT,okx,39918,7057,72,5055,bykaranteli.com
2026-08-09,HOODUSDT,binance,98,300,2,300,bykaranteli.com
2026-08-09,HOTUSDT,binance,2803,50,11,1913,bykaranteli.com
2026-08-09,HPEUSDT,binance,0,19,2,13,bykaranteli.com
2026-08-09,HUMAUSDT,binance,1780,9420,19,6492,bykaranteli.com
2026-08-09,HUMAUSDT,okx,4333,805,8,4273,bykaranteli.com
2026-08-09,HUSDT,binance,10525,528,39,4663,bykaranteli.com
2026-08-09,HUSDT,okx,3138,92,7,2143,bykaranteli.com
2026-08-09,HYPERUSDT,binance,1242,867,15,580,bykaranteli.com
2026-08-09,HYPEUSDT,binance,247722,91323,117,37993,bykaranteli.com
2026-08-09,HYPEUSDT,okx,113836,28698,26,52129,bykaranteli.com
2026-08-09,HYUNDAIUSDT,binance,192,2254,4,2048,bykaranteli.com
2026-08-09,IBMUSDT,binance,523,0,2,406,bykaranteli.com
2026-08-09,ICNTUSDT,binance,21529,3589,53,4958,bykaranteli.com
2026-08-09,ICPUSDT,binance,9099,4487,34,3583,bykaranteli.com
2026-08-09,ICPUSDT,okx,433,1164,2,1164,bykaranteli.com
2026-08-09,ICXUSDT,binance,290,279,9,212,bykaranteli.com
2026-08-09,ICXUSDT,okx,0,305,1,305,bykaranteli.com
2026-08-09,IDOLUSDT,binance,18215,1182,33,5041,bykaranteli.com
2026-08-09,IDUSDT,binance,16058,2317,21,3925,bykaranteli.com
2026-08-09,ILVUSDT,binance,531,77,9,257,bykaranteli.com
2026-08-09,IMXUSDT,binance,9051,332,16,4673,bykaranteli.com
2026-08-09,IMXUSDT,okx,112,0,1,112,bykaranteli.com
2026-08-09,INITUSDT,binance,474,23,7,404,bykaranteli.com
2026-08-09,INITUSDT,okx,1954,0,1,1954,bykaranteli.com
2026-08-09,INJUSDT,binance,68476,4971,57,16108,bykaranteli.com
2026-08-09,INJUSDT,okx,50303,334,12,25818,bykaranteli.com
2026-08-09,INTCUSDT,binance,7916,422,9,7279,bykaranteli.com
2026-08-09,INTWUSDT,binance,2,59,4,25,bykaranteli.com
2026-08-09,INTWUSDT,okx,0,6381,5,6120,bykaranteli.com
2026-08-09,INUSDT,binance,21245,41,40,4227,bykaranteli.com
2026-08-09,INXUSDT,binance,12410,5502,58,3159,bykaranteli.com
2026-08-09,IOSTUSDT,binance,45332,12568,86,4937,bykaranteli.com
2026-08-09,IOSTUSDT,okx,594,2698,15,1851,bykaranteli.com
2026-08-09,IOTAUSDT,binance,15943,837,28,8066,bykaranteli.com
2026-08-09,IOTAUSDT,okx,608,0,2,446,bykaranteli.com
2026-08-09,IOTXUSDT,binance,756192,718829,1920,19553,bykaranteli.com
2026-08-09,IOUSDT,binance,5600,4816,20,4929,bykaranteli.com
2026-08-09,IRENUSDT,binance,386,447,6,299,bykaranteli.com
2026-08-09,IRYSUSDT,binance,3138,350,19,2019,bykaranteli.com
2026-08-09,IRYSUSDT,okx,0,19,1,19,bykaranteli.com
2026-08-09,JASMYUSDT,binance,5743,1225,17,2385,bykaranteli.com
2026-08-09,JCTUSDT,binance,39007,6109,105,4910,bykaranteli.com
2026-08-09,JELLYJELLYUSDT,binance,218,182,12,121,bykaranteli.com
2026-08-09,JOEUSDT,binance,82611,53312,191,16781,bykaranteli.com
2026-08-09,JPMUSDT,binance,0,2000,2,1951,bykaranteli.com
2026-08-09,JSTUSDT,binance,10182,7666,28,4921,bykaranteli.com
2026-08-09,JTOUSDT,binance,4520,5025,30,3216,bykaranteli.com
2026-08-09,JTOUSDT,okx,204,7826,10,2541,bykaranteli.com
2026-08-09,JUPUSDT,binance,32437,498,25,9847,bykaranteli.com
2026-08-09,JUPUSDT,okx,2497,279,6,1524,bykaranteli.com
2026-08-09,KAIAUSDT,binance,367,83,9,114,bykaranteli.com
2026-08-09,KAITOUSDT,binance,119085,43059,283,9863,bykaranteli.com
2026-08-09,KAITOUSDT,okx,110707,102403,289,10399,bykaranteli.com
2026-08-09,KASUSDT,binance,2245,605,8,1689,bykaranteli.com
2026-08-09,KATUSDT,binance,5737,232,18,3563,bykaranteli.com
2026-08-09,KATUSDT,okx,580,0,1,580,bykaranteli.com
2026-08-09,KAVAUSDT,binance,3186,122,17,2276,bykaranteli.com
2026-08-09,KERNELUSDT,binance,1336,954,16,930,bykaranteli.com
2026-08-09,KGENUSDT,binance,67827,2404,105,7456,bykaranteli.com
2026-08-09,KGENUSDT,okx,2033,95,13,566,bykaranteli.com
2026-08-09,KITEUSDT,binance,2036,13861,22,7152,bykaranteli.com
2026-08-09,KITEUSDT,okx,0,15,1,15,bykaranteli.com
2026-08-09,KLACUSDT,binance,375,0,2,359,bykaranteli.com
2026-08-09,KMNOUSDT,binance,8336,496,25,2856,bykaranteli.com
2026-08-09,KMNOUSDT,okx,2898,0,4,2867,bykaranteli.com
2026-08-09,KNCUSDT,binance,1356,2619,18,1985,bykaranteli.com
2026-08-09,KOMAUSDT,binance,53368,28106,101,13634,bykaranteli.com
2026-08-09,KORUUSDT,binance,10154,22315,33,11841,bykaranteli.com
2026-08-09,KORUUSDT,okx,0,2603,2,2324,bykaranteli.com
2026-08-09,KOUSDT,binance,118,1398,8,1078,bykaranteli.com
2026-08-09,KSMUSDT,binance,6746,46,12,2979,bykaranteli.com
2026-08-09,LABUSDT,binance,177403,726,165,13408,bykaranteli.com
2026-08-09,LABUSDT,okx,27165,31,46,7146,bykaranteli.com
2026-08-09,LAUSDT,binance,16821,728,55,3787,bykaranteli.com
2026-08-09,LAUSDT,okx,12812,4160,17,2971,bykaranteli.com
2026-08-09,LAYERUSDT,binance,4297,10,15,1812,bykaranteli.com
2026-08-09,LAYERUSDT,okx,9,0,2,6,bykaranteli.com
2026-08-09,LDOUSDT,binance,42997,2640,38,9178,bykaranteli.com
2026-08-09,LDOUSDT,okx,4790,186,4,2158,bykaranteli.com
2026-08-09,LIGHTUSDT,binance,10623,304,54,2802,bykaranteli.com
2026-08-09,LIGHTUSDT,okx,10912,462,30,2694,bykaranteli.com
2026-08-09,LINEAUSDT,binance,5593,0,5,5016,bykaranteli.com
2026-08-09,LINEAUSDT,okx,1352,0,1,1352,bykaranteli.com
2026-08-09,LINKUSDT,binance,93209,22524,49,24647,bykaranteli.com
2026-08-09,LINKUSDT,bybit,20656,10,15,8131,bykaranteli.com
2026-08-09,LINKUSDT,okx,17144,297,9,12835,bykaranteli.com
2026-08-09,LISTAUSDT,binance,18332,14146,101,2827,bykaranteli.com
2026-08-09,LITEUSDT,binance,9,39190,19,22749,bykaranteli.com
2026-08-09,LITUSDT,binance,1923,4058,35,792,bykaranteli.com
2026-08-09,LITUSDT,okx,3398,28653,28,16306,bykaranteli.com
2026-08-09,LLYUSDT,binance,319,118,4,201,bykaranteli.com
2026-08-09,LPTUSDT,binance,2943,30,11,2168,bykaranteli.com
2026-08-09,LQTYUSDT,binance,22,486,9,231,bykaranteli.com
2026-08-09,LRCXUSDT,binance,371,6,3,371,bykaranteli.com
2026-08-09,LSKUSDT,binance,3168,121,8,2684,bykaranteli.com
2026-08-09,LTCUSDT,binance,86370,15975,94,19888,bykaranteli.com
2026-08-09,LTCUSDT,bybit,6868,43479,21,40846,bykaranteli.com
2026-08-09,LTCUSDT,okx,1499,5,4,1011,bykaranteli.com
2026-08-09,LUMIAUSDT,binance,363,576,13,461,bykaranteli.com
2026-08-09,LUNA2USDT,binance,6071,5190,13,5129,bykaranteli.com
2026-08-09,LYNUSDT,binance,1946,20,15,495,bykaranteli.com
2026-08-09,MAGICUSDT,binance,8650,528,20,3866,bykaranteli.com
2026-08-09,MAGICUSDT,okx,2116,0,6,954,bykaranteli.com
2026-08-09,MAGMAUSDT,binance,18820,799,90,2792,bykaranteli.com
2026-08-09,MANAUSDT,binance,6042,339,14,3747,bykaranteli.com
2026-08-09,MANAUSDT,okx,1,0,1,1,bykaranteli.com
2026-08-09,MANTAUSDT,binance,9676,5008,24,4522,bykaranteli.com
2026-08-09,MANTRAUSDT,binance,10948,152,30,3268,bykaranteli.com
2026-08-09,MASKUSDT,binance,833,2502,13,2317,bykaranteli.com
2026-08-09,MASKUSDT,okx,69,0,1,69,bykaranteli.com
2026-08-09,MAVIAUSDT,binance,689,221,15,229,bykaranteli.com
2026-08-09,MAVUSDT,binance,2911,3042,29,2146,bykaranteli.com
2026-08-09,MEGAUSDT,binance,2102,828,16,822,bykaranteli.com
2026-08-09,MEGAUSDT,okx,2231,0,1,2231,bykaranteli.com
2026-08-09,MELANIAUSDT,binance,1451,128,9,1127,bykaranteli.com
2026-08-09,MEMEUSDT,binance,3421,2642,23,1584,bykaranteli.com
2026-08-09,MEMEUSDT,okx,3100,11,5,3100,bykaranteli.com
2026-08-09,MERLUSDT,binance,13634,2836,52,3129,bykaranteli.com
2026-08-09,MERLUSDT,okx,8321,2455,20,4092,bykaranteli.com
2026-08-09,METAUSDT,binance,238,12343,4,12337,bykaranteli.com
2026-08-09,METISUSDT,binance,1455,8,8,863,bykaranteli.com
2026-08-09,METUSDT,binance,359,1225,11,359,bykaranteli.com
2026-08-09,MEUSDT,binance,4080,85,18,2516,bykaranteli.com
2026-08-09,MEWUSDT,binance,691,38,10,369,bykaranteli.com
2026-08-09,MEWUSDT,okx,20,0,1,20,bykaranteli.com
2026-08-09,MINAUSDT,binance,2141,36,8,581,bykaranteli.com
2026-08-09,MINIMAXUSDT,binance,2862,13505,27,6663,bykaranteli.com
2026-08-09,MINIMAXUSDT,okx,0,1386,3,868,bykaranteli.com
2026-08-09,MIRAUSDT,binance,11119,21,33,4802,bykaranteli.com
2026-08-09,MITOUSDT,binance,2657,45,13,2416,bykaranteli.com
2026-08-09,MMTUSDT,binance,157152,199600,435,17645,bykaranteli.com
2026-08-09,MMTUSDT,okx,143910,141461,298,12716,bykaranteli.com
2026-08-09,MOCAUSDT,binance,297,107,5,197,bykaranteli.com
2026-08-09,MONUSDT,binance,7,0,1,7,bykaranteli.com
2026-08-09,MONUSDT,okx,5888,0,2,5884,bykaranteli.com
2026-08-09,MOODENGUSDT,binance,6810,4666,33,2778,bykaranteli.com
2026-08-09,MOODENGUSDT,okx,3312,14553,21,7329,bykaranteli.com
2026-08-09,MORPHOUSDT,binance,998,387,8,682,bykaranteli.com
2026-08-09,MOVEUSDT,binance,23815,188,30,4959,bykaranteli.com
2026-08-09,MOVEUSDT,okx,978,0,7,429,bykaranteli.com
2026-08-09,MOVRUSDT,binance,7501,189,20,3566,bykaranteli.com
2026-08-09,MRVLUSDT,binance,1654,89,4,1642,bykaranteli.com
2026-08-09,MRVLUSDT,okx,148,0,1,148,bykaranteli.com
2026-08-09,MSFTUSDT,binance,0,96742,24,64389,bykaranteli.com
2026-08-09,MSFTUSDT,okx,0,441,1,441,bykaranteli.com
2026-08-09,MSTRUSDT,binance,15485,0,4,14946,bykaranteli.com
2026-08-09,MTLUSDT,binance,4560,78,8,3023,bykaranteli.com
2026-08-09,MUBARAKUSDT,binance,198458,433400,949,10589,bykaranteli.com
2026-08-09,MUBARAKUSDT,okx,30464,193823,445,10149,bykaranteli.com
2026-08-09,MUSDT,binance,815,6291,22,5071,bykaranteli.com
2026-08-09,MUUSDT,binance,8949,27627,28,22103,bykaranteli.com
2026-08-09,MUUSDT,okx,773,5386,4,5138,bykaranteli.com
2026-08-09,MUUUSDT,binance,282,63,6,168,bykaranteli.com
2026-08-09,MUUUSDT,okx,100,74,2,100,bykaranteli.com
2026-08-09,MVLLUSDT,binance,1157,734,15,888,bykaranteli.com
2026-08-09,MVLLUSDT,okx,0,202,1,202,bykaranteli.com
2026-08-09,MYXUSDT,binance,12120,205,36,6958,bykaranteli.com
2026-08-09,NAORISUSDT,binance,14776,114,24,8594,bykaranteli.com
