date,symbol,funding_rate_pct,oi_24h_pct,price_change_24h_pct,source
2026-08-03,TIAUSDT,0.003476,-1.40324474358,2.431,bykaranteli.com
2026-08-03,TRXUSDT,-0.017887,-1.6240900164,-0.64,bykaranteli.com
2026-08-03,UNIUSDT,0.007472,0.0328145804729,1.2,bykaranteli.com
2026-08-03,WIFUSDT,-0.005363,1.81383399644,2.139,bykaranteli.com
2026-08-03,XRPUSDT,0.007919,0.118916303593,2.243,bykaranteli.com
2026-08-04,AAVEUSDT,0.00008,0,0.271,bykaranteli.com
2026-08-04,ADAUSDT,0.01,0,2.109,bykaranteli.com
2026-08-04,APTUSDT,0.01,0,2.257,bykaranteli.com
2026-08-04,ARBUSDT,0.01,0,1.312,bykaranteli.com
2026-08-04,ATOMUSDT,0.007352,0,7.832,bykaranteli.com
2026-08-04,AVAXUSDT,0.01,0,0.367,bykaranteli.com
2026-08-04,BCHUSDT,0.01,0,0.245,bykaranteli.com
2026-08-04,BNBUSDT,0.011987,0,0.163,bykaranteli.com
2026-08-04,BTCUSDT,0.003081,0.562616417132,-0.074,bykaranteli.com
2026-08-04,DOGEUSDT,0.01,0,-0.819,bykaranteli.com
2026-08-04,DOTUSDT,0.01,0,3.27,bykaranteli.com
2026-08-04,ETCUSDT,0.01,0,-0.438,bykaranteli.com
2026-08-04,ETHUSDT,0.005396,1.073388119,-1.288,bykaranteli.com
2026-08-04,FILUSDT,0.01,0,0.724,bykaranteli.com
2026-08-04,ICPUSDT,0.01,0,1.928,bykaranteli.com
2026-08-04,INJUSDT,-0.000168,0,-2.288,bykaranteli.com
2026-08-04,LINKUSDT,0.01,0,-2.281,bykaranteli.com
2026-08-04,LTCUSDT,0.002801,0,-0.874,bykaranteli.com
2026-08-04,NEARUSDT,0.01,0,1.107,bykaranteli.com
2026-08-04,OPUSDT,0.006623,0,1.848,bykaranteli.com
2026-08-04,SEIUSDT,0.001224,0,0.557,bykaranteli.com
2026-08-04,SOLUSDT,0.01,0,-0.068,bykaranteli.com
2026-08-04,SUIUSDT,0.01,0,0.189,bykaranteli.com
2026-08-04,TIAUSDT,0.005,0,3.19,bykaranteli.com
2026-08-04,TRXUSDT,0.01,0,0.658,bykaranteli.com
2026-08-04,UNIUSDT,-0.012306,0,-6.263,bykaranteli.com
2026-08-04,WIFUSDT,0.005,0,0.933,bykaranteli.com
2026-08-04,XRPUSDT,0.007174,0,-0.967,bykaranteli.com
2026-08-05,AAVEUSDT,-0.006759,0,-2.143,bykaranteli.com
2026-08-05,ADAUSDT,0.01,0,-0.516,bykaranteli.com
2026-08-05,APTUSDT,0.01,0,0.33,bykaranteli.com
