date,symbol,interval,rsi,close,source
2026-09-03,MOODENGUSDT,12h,41.12,0.03868,bykaranteli.com
2026-09-03,MOODENGUSDT,15m,48.15,0.03868,bykaranteli.com
2026-09-03,MOODENGUSDT,1M,40.55,0.03868,bykaranteli.com
2026-09-03,MOODENGUSDT,1d,46.2,0.03868,bykaranteli.com
2026-09-03,MOODENGUSDT,1h,44.16,0.03868,bykaranteli.com
2026-09-03,MOODENGUSDT,1w,42.99,0.03868,bykaranteli.com
2026-09-03,MOODENGUSDT,3d,46.68,0.03868,bykaranteli.com
2026-09-03,MOODENGUSDT,4h,37.99,0.03868,bykaranteli.com
2026-09-03,MORPHOUSDT,12h,52.08,2.4996,bykaranteli.com
2026-09-03,MORPHOUSDT,15m,47.21,2.4996,bykaranteli.com
2026-09-03,MORPHOUSDT,1M,57.72,2.4996,bykaranteli.com
2026-09-03,MORPHOUSDT,1d,57.55,2.4996,bykaranteli.com
2026-09-03,MORPHOUSDT,1h,44.38,2.4996,bykaranteli.com
2026-09-03,MORPHOUSDT,1w,59.58,2.4996,bykaranteli.com
2026-09-03,MORPHOUSDT,3d,63.57,2.4996,bykaranteli.com
2026-09-03,MORPHOUSDT,4h,47.29,2.4996,bykaranteli.com
2026-09-03,MOVEUSDT,12h,55.08,0.008519,bykaranteli.com
2026-09-03,MOVEUSDT,15m,57.61,0.008519,bykaranteli.com
2026-09-03,MOVEUSDT,1M,3.45,0.008519,bykaranteli.com
2026-09-03,MOVEUSDT,1d,55.96,0.008519,bykaranteli.com
2026-09-03,MOVEUSDT,1h,54.8,0.008519,bykaranteli.com
2026-09-03,MOVEUSDT,1w,29.68,0.008519,bykaranteli.com
2026-09-03,MOVEUSDT,3d,43.51,0.008519,bykaranteli.com
2026-09-03,MOVEUSDT,4h,51.12,0.008519,bykaranteli.com
2026-09-03,MOVRUSDT,12h,44.5,0.757,bykaranteli.com
2026-09-03,MOVRUSDT,15m,31.26,0.757,bykaranteli.com
2026-09-03,MOVRUSDT,1M,27.68,0.757,bykaranteli.com
2026-09-03,MOVRUSDT,1d,42.13,0.757,bykaranteli.com
2026-09-03,MOVRUSDT,1h,37.47,0.757,bykaranteli.com
2026-09-03,MOVRUSDT,1w,32.5,0.757,bykaranteli.com
2026-09-03,MOVRUSDT,3d,33.59,0.757,bykaranteli.com
2026-09-03,MOVRUSDT,4h,40.81,0.757,bykaranteli.com
2026-09-03,MRKUSDT,15m,52.35,151.57,bykaranteli.com
2026-09-03,MRKUSDT,1h,56.42,151.57,bykaranteli.com
2026-09-03,MRKUSDT,4h,60.72,151.57,bykaranteli.com
2026-09-03,MRNAUSDT,12h,58.79,152.65,bykaranteli.com
2026-09-03,MRNAUSDT,15m,65.85,152.65,bykaranteli.com
2026-09-03,MRNAUSDT,1h,62.5,152.65,bykaranteli.com
2026-09-03,MRNAUSDT,4h,63.39,152.65,bykaranteli.com
2026-09-03,MRVLUSDT,12h,38.31,205.94,bykaranteli.com
2026-09-03,MRVLUSDT,15m,47.39,205.94,bykaranteli.com
2026-09-03,MRVLUSDT,1d,42.97,205.94,bykaranteli.com
2026-09-03,MRVLUSDT,1h,47.23,205.94,bykaranteli.com
2026-09-03,MRVLUSDT,1w,53.74,205.94,bykaranteli.com
2026-09-03,MRVLUSDT,3d,49.22,205.94,bykaranteli.com
2026-09-03,MRVLUSDT,4h,34.06,205.94,bykaranteli.com
2026-09-03,MSFTUSDT,12h,48.1,497.62,bykaranteli.com
2026-09-03,MSFTUSDT,15m,43.83,497.62,bykaranteli.com
2026-09-03,MSFTUSDT,1d,56.86,497.62,bykaranteli.com
2026-09-03,MSFTUSDT,1h,43.86,497.62,bykaranteli.com
2026-09-03,MSFTUSDT,1w,59.77,497.62,bykaranteli.com
2026-09-03,MSFTUSDT,3d,64.4,497.62,bykaranteli.com
2026-09-03,MSFTUSDT,4h,35.48,497.62,bykaranteli.com
2026-09-03,MSTRUSDT,12h,50.58,123.12,bykaranteli.com
2026-09-03,MSTRUSDT,15m,47.51,123.12,bykaranteli.com
2026-09-03,MSTRUSDT,1d,56.83,123.12,bykaranteli.com
2026-09-03,MSTRUSDT,1h,42.47,123.12,bykaranteli.com
2026-09-03,MSTRUSDT,1w,51.53,123.12,bykaranteli.com
2026-09-03,MSTRUSDT,3d,56.27,123.12,bykaranteli.com
2026-09-03,MSTRUSDT,4h,37.16,123.12,bykaranteli.com
2026-09-03,MUBARAKUSDT,12h,74.23,0.0286,bykaranteli.com
2026-09-03,MUBARAKUSDT,15m,62.31,0.0286,bykaranteli.com
2026-09-03,MUBARAKUSDT,1M,38.76,0.0286,bykaranteli.com
2026-09-03,MUBARAKUSDT,1d,69.55,0.0286,bykaranteli.com
2026-09-03,MUBARAKUSDT,1h,75.31,0.0286,bykaranteli.com
2026-09-03,MUBARAKUSDT,1w,61.62,0.0286,bykaranteli.com
2026-09-03,MUBARAKUSDT,3d,74.11,0.0286,bykaranteli.com
2026-09-03,MUBARAKUSDT,4h,76.92,0.0286,bykaranteli.com
2026-09-03,MUSDT,12h,44.52,1.0693,bykaranteli.com
2026-09-03,MUSDT,15m,54.4,1.0693,bykaranteli.com
2026-09-03,MUSDT,1M,54.08,1.0693,bykaranteli.com
2026-09-03,MUSDT,1d,43.01,1.0693,bykaranteli.com
2026-09-03,MUSDT,1h,52.48,1.0693,bykaranteli.com
2026-09-03,MUSDT,1w,40.03,1.0693,bykaranteli.com
2026-09-03,MUSDT,3d,36.41,1.0693,bykaranteli.com
2026-09-03,MUSDT,4h,48.45,1.0693,bykaranteli.com
2026-09-03,MUUSDT,12h,53.2,951.35,bykaranteli.com
2026-09-03,MUUSDT,15m,52.87,951.35,bykaranteli.com
2026-09-03,MUUSDT,1d,52.21,951.35,bykaranteli.com
2026-09-03,MUUSDT,1h,60.58,951.35,bykaranteli.com
2026-09-03,MUUSDT,1w,65.37,951.35,bykaranteli.com
2026-09-03,MUUSDT,3d,53.94,951.35,bykaranteli.com
2026-09-03,MUUSDT,4h,55.67,951.35,bykaranteli.com
2026-09-03,MUUUSDT,12h,52.26,30.23,bykaranteli.com
2026-09-03,MUUUSDT,15m,52.05,30.23,bykaranteli.com
2026-09-03,MUUUSDT,1d,51.86,30.23,bykaranteli.com
2026-09-03,MUUUSDT,1h,59.69,30.23,bykaranteli.com
2026-09-03,MUUUSDT,3d,54.6,30.23,bykaranteli.com
2026-09-03,MUUUSDT,4h,54.99,30.23,bykaranteli.com
2026-09-03,MVLLUSDT,12h,37.68,22.58,bykaranteli.com
2026-09-03,MVLLUSDT,15m,46.6,22.58,bykaranteli.com
2026-09-03,MVLLUSDT,1d,41.47,22.58,bykaranteli.com
2026-09-03,MVLLUSDT,1h,46.8,22.58,bykaranteli.com
2026-09-03,MVLLUSDT,3d,32.43,22.58,bykaranteli.com
2026-09-03,MVLLUSDT,4h,33.31,22.58,bykaranteli.com
2026-09-03,MYXUSDT,12h,35.52,0.06705,bykaranteli.com
2026-09-03,MYXUSDT,15m,48.88,0.06705,bykaranteli.com
2026-09-03,MYXUSDT,1M,49.89,0.06705,bykaranteli.com
2026-09-03,MYXUSDT,1d,39.81,0.06705,bykaranteli.com
2026-09-03,MYXUSDT,1h,40.2,0.06705,bykaranteli.com
2026-09-03,MYXUSDT,1w,39.82,0.06705,bykaranteli.com
2026-09-03,MYXUSDT,3d,32.43,0.06705,bykaranteli.com
2026-09-03,MYXUSDT,4h,31.68,0.06705,bykaranteli.com
2026-09-03,NATGASUSDT,12h,65.04,3.018,bykaranteli.com
2026-09-03,NATGASUSDT,15m,72.02,3.018,bykaranteli.com
2026-09-03,NATGASUSDT,1d,67.97,3.018,bykaranteli.com
2026-09-03,NATGASUSDT,1h,69.04,3.018,bykaranteli.com
2026-09-03,NATGASUSDT,1w,55.98,3.018,bykaranteli.com
2026-09-03,NATGASUSDT,3d,57.45,3.018,bykaranteli.com
2026-09-03,NATGASUSDT,4h,66.94,3.018,bykaranteli.com
2026-09-03,NAVERUSDT,12h,36.49,152.58,bykaranteli.com
2026-09-03,NAVERUSDT,15m,52.18,152.58,bykaranteli.com
2026-09-03,NAVERUSDT,1d,39.39,152.58,bykaranteli.com
2026-09-03,NAVERUSDT,1h,50.13,152.58,bykaranteli.com
2026-09-03,NAVERUSDT,4h,36.02,152.58,bykaranteli.com
2026-09-03,NBISUSDT,12h,40.16,202.58,bykaranteli.com
2026-09-03,NBISUSDT,15m,49.53,202.58,bykaranteli.com
2026-09-03,NBISUSDT,1d,43.78,202.58,bykaranteli.com
2026-09-03,NBISUSDT,1h,56.53,202.58,bykaranteli.com
2026-09-03,NBISUSDT,1w,45.51,202.58,bykaranteli.com
2026-09-03,NBISUSDT,3d,46.84,202.58,bykaranteli.com
2026-09-03,NBISUSDT,4h,45.94,202.58,bykaranteli.com
2026-09-03,NEARUSDT,12h,50.66,1.863,bykaranteli.com
2026-09-03,NEARUSDT,15m,47.55,1.863,bykaranteli.com
2026-09-03,NEARUSDT,1M,46.01,1.863,bykaranteli.com
2026-09-03,NEARUSDT,1d,53.01,1.863,bykaranteli.com
2026-09-03,NEARUSDT,1h,47.5,1.863,bykaranteli.com
2026-09-03,NEARUSDT,1w,51.67,1.863,bykaranteli.com
2026-09-03,NEARUSDT,3d,51.37,1.863,bykaranteli.com
2026-09-03,NEARUSDT,4h,47.19,1.863,bykaranteli.com
2026-09-03,NEIROUSDT,12h,50.88,0.00008495,bykaranteli.com
2026-09-03,NEIROUSDT,15m,45.42,0.00008495,bykaranteli.com
2026-09-03,NEIROUSDT,1M,33.8,0.00008495,bykaranteli.com
2026-09-03,NEIROUSDT,1d,55.38,0.00008495,bykaranteli.com
2026-09-03,NEIROUSDT,1h,45.86,0.00008495,bykaranteli.com
2026-09-03,NEIROUSDT,1w,48.66,0.00008495,bykaranteli.com
2026-09-03,NEIROUSDT,3d,56.42,0.00008495,bykaranteli.com
2026-09-03,NEIROUSDT,4h,45.47,0.00008495,bykaranteli.com
2026-09-03,NEOUSDT,12h,45.57,2.007,bykaranteli.com
2026-09-03,NEOUSDT,15m,56.38,2.007,bykaranteli.com
2026-09-03,NEOUSDT,1M,36,2.007,bykaranteli.com
2026-09-03,NEOUSDT,1d,51,2.007,bykaranteli.com
2026-09-03,NEOUSDT,1h,45.72,2.007,bykaranteli.com
2026-09-03,NEOUSDT,1w,40.77,2.007,bykaranteli.com
2026-09-03,NEOUSDT,3d,47.63,2.007,bykaranteli.com
2026-09-03,NEOUSDT,4h,38.51,2.007,bykaranteli.com
2026-09-03,NETUSDT,12h,35.36,276.03,bykaranteli.com
2026-09-03,NETUSDT,15m,54.8,276.03,bykaranteli.com
2026-09-03,NETUSDT,1d,37.95,276.03,bykaranteli.com
2026-09-03,NETUSDT,1h,36.67,276.03,bykaranteli.com
2026-09-03,NETUSDT,4h,28.26,276.03,bykaranteli.com
2026-09-03,NFLXUSDT,12h,65.14,82.51,bykaranteli.com
2026-09-03,NFLXUSDT,15m,53.85,82.51,bykaranteli.com
2026-09-03,NFLXUSDT,1d,65.2,82.51,bykaranteli.com
2026-09-03,NFLXUSDT,1h,62.68,82.51,bykaranteli.com
2026-09-03,NFLXUSDT,3d,57.9,82.51,bykaranteli.com
2026-09-03,NFLXUSDT,4h,66.58,82.51,bykaranteli.com
2026-09-03,NIGHTUSDT,12h,58.07,0.01991,bykaranteli.com
2026-09-03,NIGHTUSDT,15m,75.28,0.01991,bykaranteli.com
2026-09-03,NIGHTUSDT,1d,52.82,0.01991,bykaranteli.com
2026-09-03,NIGHTUSDT,1h,80.47,0.01991,bykaranteli.com
2026-09-03,NIGHTUSDT,1w,37.99,0.01991,bykaranteli.com
2026-09-03,NIGHTUSDT,3d,41.43,0.01991,bykaranteli.com
2026-09-03,NIGHTUSDT,4h,65.98,0.01991,bykaranteli.com
2026-09-03,NILUSDT,12h,49.79,0.0474,bykaranteli.com
2026-09-03,NILUSDT,15m,50.54,0.0474,bykaranteli.com
2026-09-03,NILUSDT,1M,16.39,0.0474,bykaranteli.com
2026-09-03,NILUSDT,1d,53.62,0.0474,bykaranteli.com
2026-09-03,NILUSDT,1h,41.78,0.0474,bykaranteli.com
2026-09-03,NILUSDT,1w,45.28,0.0474,bykaranteli.com
2026-09-03,NILUSDT,3d,55.19,0.0474,bykaranteli.com
2026-09-03,NILUSDT,4h,41.23,0.0474,bykaranteli.com
2026-09-03,NOKUSDT,12h,37.37,9.84,bykaranteli.com
2026-09-03,NOKUSDT,15m,50.92,9.84,bykaranteli.com
2026-09-03,NOKUSDT,1d,43.5,9.84,bykaranteli.com
2026-09-03,NOKUSDT,1h,43.47,9.84,bykaranteli.com
2026-09-03,NOKUSDT,3d,36.99,9.84,bykaranteli.com
2026-09-03,NOKUSDT,4h,35.17,9.84,bykaranteli.com
2026-09-03,NOMUSDT,12h,45.98,0.001566,bykaranteli.com
2026-09-03,NOMUSDT,15m,54.79,0.001566,bykaranteli.com
2026-09-03,NOMUSDT,1d,47.6,0.001566,bykaranteli.com
2026-09-03,NOMUSDT,1h,46.94,0.001566,bykaranteli.com
2026-09-03,NOMUSDT,1w,29.06,0.001566,bykaranteli.com
2026-09-03,NOMUSDT,3d,43.71,0.001566,bykaranteli.com
2026-09-03,NOMUSDT,4h,45.26,0.001566,bykaranteli.com
2026-09-03,NOTUSDT,12h,53.96,0.0004348,bykaranteli.com
2026-09-03,NOTUSDT,15m,57.13,0.0004348,bykaranteli.com
2026-09-03,NOTUSDT,1M,27,0.0004348,bykaranteli.com
2026-09-03,NOTUSDT,1d,56.68,0.0004348,bykaranteli.com
2026-09-03,NOTUSDT,1h,46.14,0.0004348,bykaranteli.com
2026-09-03,NOTUSDT,1w,46.76,0.0004348,bykaranteli.com
2026-09-03,NOTUSDT,3d,55.95,0.0004348,bykaranteli.com
2026-09-03,NOTUSDT,4h,48.04,0.0004348,bykaranteli.com
2026-09-03,NOWUSDT,12h,58,140.61,bykaranteli.com
2026-09-03,NOWUSDT,15m,61.83,140.61,bykaranteli.com
2026-09-03,NOWUSDT,1d,62.07,140.61,bykaranteli.com
2026-09-03,NOWUSDT,1h,53,140.61,bykaranteli.com
2026-09-03,NOWUSDT,3d,65.06,140.61,bykaranteli.com
2026-09-03,NOWUSDT,4h,47.8,140.61,bykaranteli.com
2026-09-03,NVDAUSDT,12h,60.09,225.13,bykaranteli.com
2026-09-03,NVDAUSDT,15m,56.62,225.13,bykaranteli.com
2026-09-03,NVDAUSDT,1d,57.4,225.13,bykaranteli.com
2026-09-03,NVDAUSDT,1h,66.85,225.13,bykaranteli.com
2026-09-03,NVDAUSDT,1w,66,225.13,bykaranteli.com
2026-09-03,NVDAUSDT,3d,59.9,225.13,bykaranteli.com
2026-09-03,NVDAUSDT,4h,61.64,225.13,bykaranteli.com
2026-09-03,NVDLUSDT,15m,55.66,35.88,bykaranteli.com
2026-09-03,NVDLUSDT,1h,74.49,35.88,bykaranteli.com
2026-09-03,NVOUSDT,12h,56.1,46.8,bykaranteli.com
2026-09-03,NVOUSDT,15m,57.84,46.8,bykaranteli.com
2026-09-03,NVOUSDT,1d,51.12,46.8,bykaranteli.com
2026-09-03,NVOUSDT,1h,67.16,46.8,bykaranteli.com
2026-09-03,NVOUSDT,3d,53.45,46.8,bykaranteli.com
2026-09-03,NVOUSDT,4h,66.31,46.8,bykaranteli.com
2026-09-03,ONDOUSDT,12h,44.93,0.3463,bykaranteli.com
2026-09-03,ONDOUSDT,15m,58.26,0.3463,bykaranteli.com
2026-09-03,ONDOUSDT,1M,48.16,0.3463,bykaranteli.com
2026-09-03,ONDOUSDT,1d,46.48,0.3463,bykaranteli.com
2026-09-03,ONDOUSDT,1h,56.47,0.3463,bykaranteli.com
2026-09-03,ONDOUSDT,1w,48.01,0.3463,bykaranteli.com
2026-09-03,ONDOUSDT,3d,48.53,0.3463,bykaranteli.com
2026-09-03,ONDOUSDT,4h,47.21,0.3463,bykaranteli.com
2026-09-03,ONDSUSDT,12h,40.56,7.605,bykaranteli.com
2026-09-03,ONDSUSDT,15m,60.17,7.605,bykaranteli.com
2026-09-03,ONDSUSDT,1d,41.44,7.605,bykaranteli.com
2026-09-03,ONDSUSDT,1h,70.72,7.605,bykaranteli.com
2026-09-03,ONDSUSDT,3d,38.37,7.605,bykaranteli.com
2026-09-03,ONDSUSDT,4h,49.74,7.605,bykaranteli.com
2026-09-03,ONEUSDT,12h,45.09,0.0007423,bykaranteli.com
2026-09-03,ONEUSDT,15m,52.96,0.0007423,bykaranteli.com
2026-09-03,ONEUSDT,1M,36.05,0.0007423,bykaranteli.com
2026-09-03,ONEUSDT,1d,38.71,0.0007423,bykaranteli.com
2026-09-03,ONEUSDT,1h,48.86,0.0007423,bykaranteli.com
2026-09-03,ONEUSDT,1w,27.49,0.0007423,bykaranteli.com
2026-09-03,ONEUSDT,3d,29.27,0.0007423,bykaranteli.com
2026-09-03,ONEUSDT,4h,47.26,0.0007423,bykaranteli.com
2026-09-03,ONGUSDT,12h,49.4,0.09523,bykaranteli.com
2026-09-03,ONGUSDT,15m,28.24,0.09523,bykaranteli.com
2026-09-03,ONGUSDT,1M,41.6,0.09523,bykaranteli.com
2026-09-03,ONGUSDT,1d,52.54,0.09523,bykaranteli.com
2026-09-03,ONGUSDT,1h,33.8,0.09523,bykaranteli.com
2026-09-03,ONGUSDT,1w,63.75,0.09523,bykaranteli.com
2026-09-03,ONGUSDT,3d,64.59,0.09523,bykaranteli.com
2026-09-03,ONGUSDT,4h,41.78,0.09523,bykaranteli.com
2026-09-03,ONTUSDT,12h,50.52,0.05199,bykaranteli.com
2026-09-03,ONTUSDT,15m,39.42,0.05199,bykaranteli.com
2026-09-03,ONTUSDT,1M,39.56,0.05199,bykaranteli.com
2026-09-03,ONTUSDT,1d,55.12,0.05199,bykaranteli.com
2026-09-03,ONTUSDT,1h,36.86,0.05199,bykaranteli.com
2026-09-03,ONTUSDT,1w,49,0.05199,bykaranteli.com
2026-09-03,ONTUSDT,3d,54.03,0.05199,bykaranteli.com
2026-09-03,ONTUSDT,4h,40.49,0.05199,bykaranteli.com
2026-09-03,ONUSDT,12h,39.35,0.2354,bykaranteli.com
2026-09-03,ONUSDT,15m,52.96,0.2354,bykaranteli.com
2026-09-03,ONUSDT,1d,42.98,0.2354,bykaranteli.com
2026-09-03,ONUSDT,1h,56.9,0.2354,bykaranteli.com
2026-09-03,ONUSDT,1w,56.58,0.2354,bykaranteli.com
2026-09-03,ONUSDT,3d,52.03,0.2354,bykaranteli.com
2026-09-03,ONUSDT,4h,44.65,0.2354,bykaranteli.com
2026-09-03,OPENAIUSDT,12h,72.99,1343.15,bykaranteli.com
2026-09-03,OPENAIUSDT,15m,70.91,1343.15,bykaranteli.com
2026-09-03,OPENAIUSDT,1d,71.43,1343.15,bykaranteli.com
2026-09-03,OPENAIUSDT,1h,85.6,1343.15,bykaranteli.com
2026-09-03,OPENAIUSDT,1w,42.35,1343.15,bykaranteli.com
2026-09-03,OPENAIUSDT,3d,59.22,1343.15,bykaranteli.com
2026-09-03,OPENAIUSDT,4h,86.37,1343.15,bykaranteli.com
2026-09-03,OPENUSDT,12h,20.39,0.1146,bykaranteli.com
2026-09-03,OPENUSDT,15m,38.55,0.1146,bykaranteli.com
2026-09-03,OPENUSDT,1d,27.35,0.1146,bykaranteli.com
2026-09-03,OPENUSDT,1h,29.4,0.1146,bykaranteli.com
2026-09-03,OPENUSDT,1w,32.47,0.1146,bykaranteli.com
2026-09-03,OPENUSDT,3d,35.07,0.1146,bykaranteli.com
2026-09-03,OPENUSDT,4h,19.66,0.1146,bykaranteli.com
2026-09-03,OPGUSDT,12h,55.69,0.1002,bykaranteli.com
2026-09-03,OPGUSDT,15m,53.48,0.1002,bykaranteli.com
2026-09-03,OPGUSDT,1d,53.13,0.1002,bykaranteli.com
2026-09-03,OPGUSDT,1h,57.81,0.1002,bykaranteli.com
2026-09-03,OPGUSDT,1w,31.16,0.1002,bykaranteli.com
2026-09-03,OPGUSDT,3d,41.41,0.1002,bykaranteli.com
2026-09-03,OPGUSDT,4h,59.66,0.1002,bykaranteli.com
2026-09-03,OPNUSDT,12h,47.32,0.05304,bykaranteli.com
2026-09-03,OPNUSDT,15m,47.79,0.05304,bykaranteli.com
2026-09-03,OPNUSDT,1d,47.81,0.05304,bykaranteli.com
2026-09-03,OPNUSDT,1h,44.8,0.05304,bykaranteli.com
2026-09-03,OPNUSDT,1w,13.8,0.05304,bykaranteli.com
2026-09-03,OPNUSDT,3d,35.58,0.05304,bykaranteli.com
2026-09-03,OPNUSDT,4h,44.39,0.05304,bykaranteli.com
2026-09-03,OPUSDT,12h,55.17,0.09841,bykaranteli.com
2026-09-03,OPUSDT,15m,50.54,0.09841,bykaranteli.com
2026-09-03,OPUSDT,1M,37.12,0.09841,bykaranteli.com
2026-09-03,OPUSDT,1d,54.28,0.09841,bykaranteli.com
2026-09-03,OPUSDT,1h,56.62,0.09841,bykaranteli.com
2026-09-03,OPUSDT,1w,39.79,0.09841,bykaranteli.com
2026-09-03,OPUSDT,3d,49.23,0.09841,bykaranteli.com
2026-09-03,OPUSDT,4h,60.31,0.09841,bykaranteli.com
2026-09-03,ORCAUSDT,12h,52.11,1.242,bykaranteli.com
2026-09-03,ORCAUSDT,15m,60.65,1.242,bykaranteli.com
2026-09-03,ORCAUSDT,1M,34.07,1.242,bykaranteli.com
2026-09-03,ORCAUSDT,1d,55.73,1.242,bykaranteli.com
2026-09-03,ORCAUSDT,1h,58.63,1.242,bykaranteli.com
2026-09-03,ORCAUSDT,1w,50.71,1.242,bykaranteli.com
2026-09-03,ORCAUSDT,3d,54.79,1.242,bykaranteli.com
2026-09-03,ORCAUSDT,4h,47.87,1.242,bykaranteli.com
2026-09-03,ORCLUSDT,12h,47.59,146.04,bykaranteli.com
2026-09-03,ORCLUSDT,15m,55.32,146.04,bykaranteli.com
2026-09-03,ORCLUSDT,1d,50.12,146.04,bykaranteli.com
2026-09-03,ORCLUSDT,1h,62.1,146.04,bykaranteli.com
2026-09-03,ORCLUSDT,1w,38.41,146.04,bykaranteli.com
2026-09-03,ORCLUSDT,3d,47.06,146.04,bykaranteli.com
2026-09-03,ORCLUSDT,4h,48.7,146.04,bykaranteli.com
2026-09-03,ORDERUSDT,12h,59.8,0.03537,bykaranteli.com
2026-09-03,ORDERUSDT,15m,73.7,0.03537,bykaranteli.com
2026-09-03,ORDERUSDT,1d,64.25,0.03537,bykaranteli.com
2026-09-03,ORDERUSDT,1h,67.52,0.03537,bykaranteli.com
2026-09-03,ORDERUSDT,1w,37.15,0.03537,bykaranteli.com
2026-09-03,ORDERUSDT,3d,51.62,0.03537,bykaranteli.com
2026-09-03,ORDERUSDT,4h,59.8,0.03537,bykaranteli.com
2026-09-03,ORDIUSDT,12h,45.84,3.871,bykaranteli.com
2026-09-03,ORDIUSDT,15m,55.68,3.871,bykaranteli.com
2026-09-03,ORDIUSDT,1M,45.67,3.871,bykaranteli.com
2026-09-03,ORDIUSDT,1d,50.81,3.871,bykaranteli.com
2026-09-03,ORDIUSDT,1h,48.22,3.871,bykaranteli.com
2026-09-03,ORDIUSDT,1w,50.49,3.871,bykaranteli.com
2026-09-03,ORDIUSDT,3d,53.98,3.871,bykaranteli.com
2026-09-03,ORDIUSDT,4h,42.07,3.871,bykaranteli.com
2026-09-03,OUSDT,12h,66.13,0.5568,bykaranteli.com
2026-09-03,OUSDT,15m,62.56,0.5568,bykaranteli.com
2026-09-03,OUSDT,1d,62.65,0.5568,bykaranteli.com
2026-09-03,OUSDT,1h,57.64,0.5568,bykaranteli.com
2026-09-03,OUSDT,3d,61.44,0.5568,bykaranteli.com
2026-09-03,OUSDT,4h,57.88,0.5568,bykaranteli.com
2026-09-03,PANWUSDT,12h,33.47,330.05,bykaranteli.com
2026-09-03,PANWUSDT,15m,49.15,330.05,bykaranteli.com
2026-09-03,PANWUSDT,1d,37.93,330.05,bykaranteli.com
2026-09-03,PANWUSDT,1h,30.64,330.05,bykaranteli.com
2026-09-03,PANWUSDT,3d,51.32,330.05,bykaranteli.com
2026-09-03,PANWUSDT,4h,23.87,330.05,bykaranteli.com
2026-09-03,PARTIUSDT,12h,57.82,0.02543,bykaranteli.com
2026-09-03,PARTIUSDT,15m,65.44,0.02543,bykaranteli.com
2026-09-03,PARTIUSDT,1M,24.47,0.02543,bykaranteli.com
2026-09-03,PARTIUSDT,1d,52.65,0.02543,bykaranteli.com
2026-09-03,PARTIUSDT,1h,72.36,0.02543,bykaranteli.com
2026-09-03,PARTIUSDT,1w,34.63,0.02543,bykaranteli.com
2026-09-03,PARTIUSDT,3d,36.6,0.02543,bykaranteli.com
2026-09-03,PARTIUSDT,4h,63.53,0.02543,bykaranteli.com
2026-09-03,PAXGUSDT,12h,39.68,4392.79,bykaranteli.com
2026-09-03,PAXGUSDT,15m,55.58,4392.79,bykaranteli.com
2026-09-03,PAXGUSDT,1M,65.03,4392.79,bykaranteli.com
2026-09-03,PAXGUSDT,1d,47.64,4392.79,bykaranteli.com
2026-09-03,PAXGUSDT,1h,60.89,4392.79,bykaranteli.com
2026-09-03,PAXGUSDT,1w,50.8,4392.79,bykaranteli.com
2026-09-03,PAXGUSDT,3d,52.63,4392.79,bykaranteli.com
2026-09-03,PAXGUSDT,4h,44.77,4392.79,bykaranteli.com
2026-09-03,PAYPUSDT,12h,55.41,15.48,bykaranteli.com
2026-09-03,PAYPUSDT,15m,47.58,15.48,bykaranteli.com
2026-09-03,PAYPUSDT,1d,53.49,15.48,bykaranteli.com
2026-09-03,PAYPUSDT,1h,56.69,15.48,bykaranteli.com
2026-09-03,PAYPUSDT,1w,32.87,15.48,bykaranteli.com
2026-09-03,PAYPUSDT,3d,47.65,15.48,bykaranteli.com
2026-09-03,PAYPUSDT,4h,55.59,15.48,bykaranteli.com
2026-09-03,PDDUSDT,15m,49.05,82.68,bykaranteli.com
2026-09-03,PDDUSDT,1h,41.64,82.68,bykaranteli.com
2026-09-03,PDDUSDT,4h,34.86,82.68,bykaranteli.com
2026-09-03,PENDLEUSDT,12h,63.56,1.837,bykaranteli.com
2026-09-03,PENDLEUSDT,15m,52.74,1.837,bykaranteli.com
2026-09-03,PENDLEUSDT,1M,47.67,1.837,bykaranteli.com
2026-09-03,PENDLEUSDT,1d,66.94,1.837,bykaranteli.com
2026-09-03,PENDLEUSDT,1h,55.9,1.837,bykaranteli.com
2026-09-03,PENDLEUSDT,1w,54.64,1.837,bykaranteli.com
2026-09-03,PENDLEUSDT,3d,63.03,1.837,bykaranteli.com
2026-09-03,PENDLEUSDT,4h,59.17,1.837,bykaranteli.com
2026-09-03,PENGUSDT,12h,35.85,47.57,bykaranteli.com
2026-09-03,PENGUSDT,15m,55.08,47.57,bykaranteli.com
2026-09-03,PENGUSDT,1d,37.1,47.57,bykaranteli.com
2026-09-03,PENGUSDT,1h,50.2,47.57,bykaranteli.com
2026-09-03,PENGUSDT,3d,41.2,47.57,bykaranteli.com
2026-09-03,PENGUSDT,4h,37.21,47.57,bykaranteli.com
2026-09-03,PENGUUSDT,12h,46.25,0.008302,bykaranteli.com
2026-09-03,PENGUUSDT,15m,54.46,0.008302,bykaranteli.com
2026-09-03,PENGUUSDT,1M,37.72,0.008302,bykaranteli.com
2026-09-03,PENGUUSDT,1d,54.08,0.008302,bykaranteli.com
2026-09-03,PENGUUSDT,1h,47.4,0.008302,bykaranteli.com
2026-09-03,PENGUUSDT,1w,50.29,0.008302,bykaranteli.com
2026-09-03,PENGUUSDT,3d,57.63,0.008302,bykaranteli.com
2026-09-03,PENGUUSDT,4h,36.4,0.008302,bykaranteli.com
2026-09-03,PEOPLEUSDT,12h,44.51,0.007921,bykaranteli.com
2026-09-03,PEOPLEUSDT,15m,47.04,0.007921,bykaranteli.com
